"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Individual"	"Param_value"
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10	"intercept"	"Ind15"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10	"intercept"	"Ind16"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10	"intercept"	"Ind17"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10	"intercept"	"Ind18"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10	"intercept"	"Ind19"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10	"intercept"	"Ind20"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind1"	-0.0592161
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind2"	-0.07538
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind3"	-0.028607
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind4"	-0.0715715
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind5"	-0.087296
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind6"	-0.0431957
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind7"	-0.0178226
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind8"	-0.0221862
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind9"	-0.058943
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind10"	-0.0578038
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind11"	-0.0333252
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind12"	-0.0178226
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind13"	-0.0715589
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind14"	-0.0355691
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind15"	-0.0600089
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind16"	-0.0866128
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind17"	-0.0439077
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind18"	-0.0453497
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind19"	-0.0197238
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"slope"	"Ind20"	-0.064547
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind1"	0.511021
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind2"	0.601228
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind3"	0.598297
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind4"	0.606541
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind5"	0.543047
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind6"	0.713645
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind7"	0.658094
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind8"	0.59721
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind9"	0.523918
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind10"	0.54053
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind11"	0.668462
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind12"	0.658094
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind13"	0.559333
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind14"	0.74836
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind15"	0.595032
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind16"	0.548227
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind17"	0.631547
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind18"	0.72327
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind19"	0.721871
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	5000	"intercept"	"Ind20"	0.5793
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind1"	-0.133317
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind2"	-0.15412
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind3"	-0.178763
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind4"	0.0127724
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind5"	-0.0934512
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind6"	-0.0811677
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind7"	-0.161246
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind8"	-0.087427
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind9"	-0.16211
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind10"	-0.140268
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind11"	-0.169885
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind12"	-0.154447
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind13"	-0.0027314
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind14"	-0.140854
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind15"	-0.167899
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind16"	-0.0589271
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind17"	-0.0166063
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind18"	-0.0236513
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind19"	-0.0675319
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"slope"	"Ind20"	-0.0209247
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind1"	0.43997
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind2"	0.431925
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind3"	0.44005
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind4"	1.00714
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind5"	0.736587
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind6"	0.697185
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind7"	0.42922
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind8"	0.732909
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind9"	0.44061
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind10"	0.445798
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind11"	0.444893
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind12"	0.428113
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind13"	1.00049
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind14"	0.442614
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind15"	0.375982
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind16"	0.729744
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind17"	1.01604
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind18"	1.01571
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind19"	0.736603
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	10000	"intercept"	"Ind20"	1.02677
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind1"	-0.184915
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind2"	-0.328392
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind3"	-0.155293
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind4"	-0.191225
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind5"	-0.204579
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind6"	0.00826781
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind7"	-0.168733
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind8"	-0.203671
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind9"	-0.0305614
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind10"	-0.209083
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind11"	-0.00916039
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind12"	-0.045655
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind13"	-0.178167
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind14"	-0.0219102
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind15"	0.0238672
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind16"	-0.204656
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind17"	-0.194089
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind18"	-0.175739
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind19"	-0.000712717
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"slope"	"Ind20"	-0.184358
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind1"	0.65057
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind2"	0.218188
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind3"	0.652687
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind4"	0.687112
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind5"	0.660401
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind6"	1.00684
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind7"	0.68282
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind8"	0.676057
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind9"	1.04491
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind10"	0.650768
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind11"	1.01782
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind12"	1.02253
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind13"	0.595541
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind14"	1.04087
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind15"	1.01812
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind16"	0.649006
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind17"	0.655472
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind18"	0.651683
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind19"	1.04134
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	15000	"intercept"	"Ind20"	0.65904
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind1"	-0.230622
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind2"	-0.233312
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind3"	-0.24741
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind4"	-0.23474
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind5"	-0.200193
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind6"	-0.436861
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind7"	-0.438454
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind8"	-0.233561
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind9"	-0.229777
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind10"	-0.239892
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind11"	-0.232401
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"4879302106722862630"	20000	"slope"	"Ind12"	-0.0286329
