generation	param	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100	Hapl1	Hapl2	Hapl3	Hapl4	Hapl5	Hapl6	Hapl7	Hapl8	Hapl9	Hapl10	Hapl11	Hapl12	Hapl13	Hapl14	Hapl15	Hapl16	Hapl17	Hapl18	Hapl19	Hapl20	Hapl21	Hapl22	Hapl23	Hapl24	Hapl25	Hapl26	Hapl27	Hapl28	Hapl29	Hapl30	Hapl31	Hapl32	Hapl33	Hapl34	Hapl35	Hapl36	Hapl37	Hapl38	Hapl39	Hapl40	Hapl41	Hapl42	Hapl43	Hapl44	Hapl45	Hapl46	Hapl47	Hapl48	Hapl49	Hapl50	Hapl51	Hapl52	Hapl53	Hapl54	Hapl55	Hapl56	Hapl57	Hapl58	Hapl59	Hapl60	Hapl61	Hapl62	Hapl63	Hapl64	Hapl65	Hapl66	Hapl67	Hapl68	Hapl69	Hapl70	Hapl71	Hapl72	Hapl73	Hapl74	Hapl75	Hapl76	Hapl77	Hapl78	Hapl79	Hapl80	Hapl81	Hapl82	Hapl83	Hapl84	Hapl85	Hapl86	Hapl87	Hapl88	Hapl89	Hapl90	Hapl91	Hapl92	Hapl93	Hapl94	Hapl95	Hapl96	Hapl97	Hapl98	Hapl99	Hapl100
10	slope	0.0	0.0	0.0	0.0	-0.00734184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00734184	0.0	-0.00132783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00270292	0.0	-0.00148186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00403006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00176802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00188247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0139425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00657502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	intercept	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.499438	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.493816	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.491556	0.5	0.5	0.5	0.5	0.497125	0.5	0.5	0.5	0.506273	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.483459	0.5	0.501809	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.505131	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.497817	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.492701	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
1000	slope	0.00614977	0.0199378	0.00596001	0.0199578	0.0202635	0.0124048	0.00306377	-0.0181768	0.0164464	-0.0003809	0.00921423	-0.00893825	-0.0173727	-0.00189387	0.0363554	-0.0113138	0.0134699	0.0136375	-0.0171535	0.0166571	-0.00661902	0.00611643	0.0263179	0.00430786	0.0204126	0.0188248	0.0183183	-0.0030878	0.0064545	0.0301956	0.0207248	0.0107781	0.0121142	-0.0174798	0.0171231	-0.0139036	0.0108905	-0.00352127	0.0183183	0.00640853	-0.017948	0.0329134	-0.00222905	0.00852766	-0.0140658	0.0408957	-0.0127919	-0.00518793	0.00837249	-0.00272229	0.0198038	0.00235477	0.00579248	0.0338726	-0.00135915	0.0152558	0.028596	0.00278998	0.00400501	0.0120716	-0.00713805	-0.010442	-0.00723666	0.0130051	0.000206251	0.00315942	0.00557995	-0.0240018	-0.000175188	-0.00232879	0.0218175	0.0207412	0.0184982	-0.00654269	0.00602358	0.0013341	-0.0110695	0.0208465	-0.00595115	0.0236748	-0.00536393	0.0388246	-0.00181439	0.00286983	0.0408913	-0.00216004	-0.0134069	0.0118871	-0.0140692	0.0107709	0.0390498	-0.0171402	-0.000523861	0.0179743	0.00600081	0.003098	0.000274185	0.0369071	0.0109531	0.00139194	-0.00244677	-0.00534798	0.0152964	0.0398595	-0.00442668	-0.00534798	-0.00963665	0.0114909	-0.00371013	-0.00576882	0.0222698	0.00589635	0.0204977	-0.00353397	-0.00244677	-0.0106313	-0.00353397	0.0202436	0.011544	0.0165677	0.011544	0.000122374	0.0238708	0.0169329	0.00821655	0.00823613	-0.0131414	0.0182351	-0.0146052	-0.000910959	0.000587617	0.018215	-0.0422347	0.0168645	0.0419847	0.00557995	0.0228845	-0.00576882	0.037898	0.00945514	0.00393879	-0.0215628	-0.000535019	0.0112942	-0.0110536	0.00777218	-0.00244677	0.00823613	0.0291626	-0.0462216	0.00890963	-0.0251193	0.0113673	0.000587617	0.000752965	0.00526796	0.00605692	-0.0188155	0.0184064	0.0419847	-0.00963665	0.0234377	0.0472302	0.0	0.0166518	-0.00169456	0.0169329	-0.0339844	-0.00244677	0.000752965	-0.0213706	-0.0177501	0.000587617	0.0183643	-0.00353397	0.000931646	-0.00497856	0.0204977	0.0218487	-0.0106313	0.0	0.0275287	-0.000535019	0.00825432	0.0460797	-0.00963665	-0.00576882	0.0	0.019849	-0.0258308	-0.0198917	0.0184064	-0.00963665	-0.0213706	0.0576719	0.0230189	0.0184064	-0.00576882	0.00945514	0.0
1000	intercept	0.510096	0.522415	0.504213	0.51471	0.501834	0.490155	0.494017	0.504842	0.495353	0.520409	0.512613	0.499822	0.489865	0.476057	0.503544	0.518805	0.504839	0.478003	0.486576	0.508224	0.504804	0.524162	0.503178	0.482501	0.506875	0.497936	0.500699	0.518038	0.481481	0.470247	0.493429	0.507405	0.496659	0.495999	0.490667	0.482868	0.506239	0.504767	0.489509	0.47451	0.491757	0.485344	0.504553	0.511928	0.492523	0.507915	0.498379	0.489413	0.50198	0.514623	0.491025	0.477535	0.488976	0.531817	0.497058	0.508805	0.506501	0.522482	0.490559	0.496808	0.527214	0.50388	0.508148	0.497409	0.508518	0.48174	0.550268	0.503189	0.487952	0.51063	0.495362	0.474027	0.50385	0.512373	0.492519	0.517149	0.50907	0.492488	0.504266	0.472881	0.526379	0.498423	0.497597	0.516645	0.493614	0.494625	0.509084	0.500293	0.501246	0.495323	0.508917	0.504383	0.500387	0.503252	0.513289	0.493466	0.507942	0.491652	0.518176	0.492462	0.491398	0.501705	0.49301	0.498333	0.475434	0.507035	0.48995	0.489489	0.503088	0.486756	0.494314	0.516282	0.486258	0.487398	0.486322	0.516504	0.487398	0.480378	0.49372	0.487481	0.49372	0.519389	0.474332	0.493296	0.479897	0.49755	0.487398	0.552196	0.525677	0.519389	0.519597	0.499202	0.519621	0.494314	0.490369	0.53793	0.490581	0.486756	0.495728	0.481959	0.511078	0.499193	0.497647	0.476327	0.501131	0.480378	0.472922	0.476327	0.490581	0.538407	0.506982	0.51567	0.546732	0.519597	0.473179	0.491398	0.499813	0.516152	0.473216	0.494362	0.532042	0.508748	0.513367	0.498354	0.499202	0.502498	0.504467	0.499193	0.491398	0.494116	0.513851	0.516504	0.519597	0.50391	0.487398	0.49372	0.482009	0.486258	0.488277	0.505816	0.506569	0.49207	0.497647	0.487547	0.493614	0.505442	0.481815	0.498354	0.49302	0.5105	0.476327	0.446132	0.505442	0.513851	0.488991	0.487136	0.446132	0.486756	0.466669	0.504259
2000	slope	0.0176378	0.0500539	0.019168	0.00860817	-0.00219467	0.0140761	0.0104614	-0.00217853	0.00116504	-0.0337615	0.0133542	0.0175604	-0.00793097	0.0221398	-0.0100309	0.00877651	0.0238892	-0.0204212	0.0116425	0.0202471	-0.0155415	-0.0396761	0.0104017	0.0482477	0.0245109	-0.00734822	0.00290356	0.0142962	0.0151977	0.0200313	0.0290655	-0.000161298	-0.0548123	-0.0195539	-0.00785309	-0.0133075	-0.0201929	0.0253497	0.0128818	0.0312697	-0.0221261	-0.0252079	0.0567357	0.0457418	0.0199965	0.0256639	-0.044454	0.0256624	-0.00550248	-0.00416815	0.0107505	0.00407836	-0.00829525	-0.0130221	-0.0139301	-0.000623432	-0.0396761	0.0248799	0.0223935	-0.0136333	-0.00621248	-0.00757947	0.00992538	0.00373189	-0.00199076	0.0511631	-0.0118243	0.00680988	0.0209427	0.0596762	-0.00358687	-0.0112607	0.00673175	0.0511631	0.00144589	0.0111286	0.0010823	0.0128579	-0.0168487	0.0202471	-0.0114884	-0.00329646	-0.0106953	-0.0196161	0.0438155	0.0255505	0.0214491	0.00106239	0.0342297	-0.0175716	-0.0216014	0.0203393	0.0457863	0.0206098	-0.01149	0.0350436	-0.0281244	0.0149147	0.0395117	0.0225187	0.0220026	-0.00526116	0.026242	0.0614843	-0.00526116	0.00737019	0.00717525	0.0369706	-0.0411416	0.0336477	0.0532173	-0.0376247	-0.0157697	0.0014363	0.0247981	0.0438579	0.0168699	0.0151977	0.0149458	-0.0346804	0.0452891	-0.0390539	-0.00133176	-0.0409521	0.0314985	0.0491088	0.00793651	0.0366874	0.0111792	0.0237499	0.00519838	0.0014363	0.0118168	0.0237499	-0.0255749	-0.0347034	-0.0154458	0.0206559	-0.0361444	0.00199207	0.0251394	-0.0389783	-0.0242393	-0.0181692	-0.0220055	0.0197149	0.00737019	0.037475	-0.00133176	0.0228142	-0.0604618	0.00661372	-0.0197889	0.0309844	-0.0401778	-0.00282296	-0.0402983	0.0014363	0.0104618	0.000273971	0.00345654	-0.0604618	-0.0103349	-0.0280512	0.0452225	-0.0318134	-0.0127911	0.0384204	-0.0390539	0.0155928	-0.0402983	0.0251394	0.00560497	0.0183991	0.0228142	-0.00529518	0.0176801	-0.0159505	-0.0486097	0.0491088	-0.0402983	-0.00526116	-0.0402983	-0.0228716	0.00717525	0.00472499	-0.0376247	-0.0604618	0.00345654	-0.00212403	-0.0310484	0.00990792	0.0439703	-0.0255749	-0.00520138	0.0724332	0.0647407	0.0118168	0.00990792	0.0176801
2000	intercept	0.512762	0.498136	0.522729	0.491445	0.45146	0.492059	0.501344	0.547814	0.508151	0.509944	0.468794	0.502902	0.518619	0.483883	0.487821	0.485399	0.496946	0.511142	0.505931	0.518394	0.504881	0.51002	0.493446	0.511711	0.518802	0.515518	0.493855	0.491525	0.498466	0.495945	0.503894	0.53372	0.496361	0.497345	0.524894	0.47874	0.549287	0.503885	0.477778	0.49226	0.504593	0.513832	0.499051	0.493268	0.492066	0.528284	0.500546	0.494338	0.510479	0.505047	0.508176	0.504058	0.499995	0.47874	0.495707	0.477094	0.49829	0.496946	0.504243	0.496876	0.50657	0.490091	0.491225	0.54553	0.499009	0.505392	0.493678	0.543597	0.495828	0.506864	0.500407	0.524731	0.522729	0.505392	0.499993	0.509202	0.507364	0.507274	0.507712	0.514983	0.498273	0.537768	0.489663	0.481568	0.514752	0.502088	0.487644	0.548658	0.501716	0.495905	0.479624	0.50135	0.514601	0.546063	0.482064	0.469046	0.48476	0.503668	0.495387	0.455322	0.483818	0.485881	0.524376	0.51885	0.482767	0.501897	0.496417	0.4924	0.507467	0.513609	0.508285	0.502282	0.499408	0.457159	0.502498	0.502498	0.429808	0.498486	0.520437	0.50755	0.502742	0.500321	0.589654	0.505617	0.501365	0.502498	0.485276	0.504522	0.4963	0.506217	0.483864	0.457159	0.505822	0.505822	0.489235	0.509734	0.50702	0.502498	0.520767	0.501678	0.468517	0.505565	0.51238	0.495252	0.510985	0.510981	0.501897	0.496447	0.589654	0.493132	0.492006	0.4869	0.512493	0.498141	0.478116	0.482767	0.510599	0.457159	0.510981	0.485243	0.507662	0.492006	0.459751	0.499114	0.486257	0.554176	0.52317	0.501365	0.500321	0.532162	0.500397	0.468517	0.480391	0.488031	0.488031	0.501897	0.517911	0.458921	0.489429	0.502498	0.519719	0.485881	0.510599	0.452753	0.496417	0.450374	0.493004	0.492006	0.507662	0.482767	0.497449	0.4701	0.517301	0.489235	0.49811	0.527006	0.509772	0.505822	0.4701	0.53147
3000	slope	0.00306142	0.0525717	0.0161207	0.062324	0.0133478	-0.0267211	0.0623399	-0.0149166	-0.000505096	0.0472406	0.0101137	-0.0128814	0.0105691	0.0110775	0.00407358	0.0108575	-0.0144708	-0.00412725	0.0200916	0.0473638	0.0297676	-0.0332298	0.0135773	0.0268983	0.0156139	-0.0010926	0.0195832	0.0370492	0.0140588	-0.0156383	0.0282815	0.0105558	-0.0349385	0.0521522	0.0498891	0.0264603	0.035503	0.0389758	-0.00294993	0.000153621	-0.0209172	0.00797121	-0.00879735	-0.0148795	-0.0287008	-0.00265679	0.00927751	0.0437576	-0.000319037	0.00463841	0.0353984	-0.013188	0.0412582	0.00198794	0.00927605	0.00551819	0.0353765	-0.0224669	-0.0678268	-0.0184949	-0.00993598	-0.0409501	-0.00520271	-0.0257468	-0.00790659	-0.0431959	0.0450628	0.00336797	0.00400225	-0.00698455	0.0310633	-0.021738	0.0102257	0.0625218	0.00216382	0.0273432	0.00966671	-0.0376009	-0.000241525	-0.00311758	0.00216382	0.0263698	0.0119946	0.0056753	0.0396153	0.011354	-0.0286076	0.0369543	0.0345022	0.0486392	-0.0289757	0.0248609	-0.00244123	0.0504185	-0.0329376	0.00778193	-0.01908	0.0393137	-0.0233433	-0.0066544	-0.00698455	-0.0421306	-0.00318244	0.00521478	-0.0112808	0.0193716	0.00521478	-0.0311754	0.032349	-0.0142506	0.0223361	0.0238631	-0.00698455	0.0380558	0.0419058	0.0324062	0.0142188	0.0281293	0.0175756	-0.00698455	0.0700544	0.0475248	0.032349	0.013189	-0.0311754	0.00536598	0.0322755	0.0443661	-0.0311754	0.00256893	-0.0181579	0.0262929	-0.0763375	0.0188363	0.0322755	0.0142188	-0.00581448	-0.0262262	-0.0311754	0.00862029	-0.048961	-0.0264999	0.0516267	-0.0248759	-0.0311754	-0.0311754	0.0719553	-0.0267759	-0.0232804	-0.00698455	0.0142188	0.0203886	-0.0267759	0.0566079	0.0380558	0.0419058	-0.0142506	-0.0516246	0.035503	-0.0421306	0.0719553	0.00696548	0.0306142	-0.0364915	0.0180907	-0.0281989	0.032349	-0.0112808	-0.00125453	-0.0311754	-0.0110173	-0.0116011	0.0278344	0.0175756	0.0287515	0.00479936	-0.0071095	0.0380558	0.0419058	0.0419058	0.0142188	0.0208714	-0.0264999	0.0219701	-0.0262262	0.0380558	0.035503	-0.0279892	-0.0311754	0.00536598	0.0419058	0.0520699	-0.0516246	0.00862029	0.0463539	0.0323172	0.0142188	-0.0311754	0.00536598	0.0175756
3000	intercept	0.479793	0.487888	0.473437	0.491757	0.51863	0.482438	0.493297	0.535069	0.479664	0.492727	0.495148	0.499851	0.489542	0.490666	0.461772	0.521765	0.499776	0.503807	0.448101	0.493746	0.501115	0.483665	0.491723	0.501783	0.481454	0.471197	0.522655	0.485357	0.470538	0.485187	0.476131	0.493249	0.500638	0.487994	0.507796	0.49368	0.52599	0.511203	0.448393	0.497895	0.500931	0.505088	0.516935	0.465818	0.487344	0.484789	0.489433	0.502651	0.477018	0.515039	0.515969	0.454552	0.510633	0.476904	0.448965	0.477714	0.509855	0.499518	0.509512	0.460352	0.503915	0.493473	0.518253	0.487404	0.478339	0.502549	0.505556	0.499785	0.479073	0.499112	0.465164	0.493667	0.488316	0.50073	0.483372	0.486352	0.514448	0.518505	0.525777	0.470362	0.490374	0.467479	0.478208	0.48964	0.510768	0.493482	0.519489	0.507965	0.524545	0.490573	0.506889	0.496754	0.51154	0.516031	0.505656	0.471758	0.488069	0.481632	0.497405	0.499624	0.499112	0.507149	0.451637	0.483173	0.500268	0.491377	0.483173	0.477026	0.484875	0.501438	0.483195	0.525278	0.499112	0.484317	0.509527	0.52462	0.50379	0.451785	0.478129	0.499112	0.50079	0.451785	0.484875	0.492403	0.469593	0.483045	0.459582	0.522844	0.477026	0.450153	0.462388	0.514801	0.509461	0.511154	0.459582	0.50379	0.435136	0.474711	0.477026	0.460747	0.507149	0.477971	0.491064	0.434222	0.469595	0.477026	0.491114	0.541346	0.434222	0.501064	0.50379	0.492553	0.541346	0.514095	0.484317	0.509527	0.51275	0.521705	0.489718	0.507149	0.491114	0.483536	0.526579	0.486586	0.477671	0.488821	0.495479	0.502317	0.470005	0.477026	0.500268	0.469248	0.472393	0.478129	0.540859	0.443282	0.470005	0.491064	0.505584	0.495547	0.50379	0.541606	0.477971	0.489494	0.505337	0.511738	0.511154	0.508465	0.477026	0.483045	0.509527	0.487046	0.515276	0.451785	0.501704	0.4924	0.50379	0.477026	0.483045	0.503127
4000	slope	0.00539752	-0.0438741	0.0341741	0.00932184	0.0379762	-0.0107324	0.0383001	0.00806946	-0.0124443	0.0349992	0.000656625	0.0161408	-0.0119104	0.0456267	0.0262709	-0.0547542	0.0187446	-0.000819314	0.012925	0.00655085	0.0142585	-0.0164545	0.0150461	-0.017108	0.021925	-0.00652188	-0.00796725	0.0294296	0.0456557	-0.00726372	-0.00982811	0.00608078	0.00600573	-0.0129863	0.0143332	-0.0255183	0.013978	0.00555662	0.0494076	-0.00175689	0.0069133	-0.00918121	0.0214179	0.00149101	0.0331158	0.00820976	0.035964	0.0479058	-0.019194	-0.0442737	-0.00934064	-0.0108599	0.000344245	0.0178519	-0.0210311	-0.0202272	-0.0158703	0.0257575	0.0130271	0.0348035	0.000661508	0.0259882	0.0154338	0.0311974	0.00331678	-0.0215871	-0.0582871	0.0423514	0.0262709	-0.0133425	-0.0489468	0.0367834	0.0058734	-0.00424804	0.0144226	0.047586	-0.0246904	0.00820496	0.0169434	-0.0370629	-0.00293762	0.00127474	0.00975689	-0.00351623	-0.0166561	-0.0144011	-0.0214969	0.0157753	0.0266679	-0.0265684	0.06024	-0.0164589	0.0125126	-0.0231444	-0.0467614	0.0634256	0.010099	-0.00944408	-0.016944	-0.0267941	0.0278278	0.0211381	0.0150177	0.0244851	0.00280602	0.0444285	0.0160846	0.0235494	0.0147686	0.0165426	0.0634256	-0.0109047	0.0112273	-0.0554495	-0.0540589	-0.0147211	0.0250672	-0.00990906	-0.0329759	-0.0462592	0.0250672	0.0634256	0.0244851	0.0634256	0.00412355	-0.00279054	0.033754	0.0270065	-0.0509785	0.0229035	0.0149631	0.00976187	-0.0516817	-0.0512641	0.0103098	0.0287002	-0.0448683	-0.0404196	0.0209224	0.0300986	-0.00451246	0.00638251	0.00187439	0.0702773	0.0278278	-0.0131025	0.0231438	0.0250672	0.0346047	0.0160846	-0.0320802	-0.0404196	0.011294	0.0209224	0.0634256	-0.0170073	-0.0135658	0.0250672	0.00508821	0.026045	0.0620391	0.026045	0.0617817	0.00908427	-0.0214052	0.0349342	-0.0448683	0.0150079	0.0278278	-0.0454434	-0.0404196	0.011294	-0.019615	0.0175907	-0.00451246	-0.0477922	0.0024086	0.0232372	0.0112273	0.0256791	-0.0131025	-0.0952639	-0.0465241	-0.0432277	0.0160516	-0.0537088	0.0634256	0.0633716	0.0236872	0.0633716	-0.00990906	-0.0268917	-0.0477922	0.011294	0.0570543	-0.0383652	0.0355746	-0.0179267	0.030327	0.0250672
4000	intercept	0.47728	0.554387	0.478034	0.529366	0.521464	0.511194	0.488298	0.465885	0.511522	0.490359	0.507265	0.485136	0.48856	0.517982	0.49316	0.511009	0.455743	0.51381	0.477565	0.491487	0.518625	0.491686	0.523137	0.533973	0.468253	0.479422	0.478815	0.486448	0.512001	0.520867	0.521526	0.506432	0.465322	0.494443	0.50048	0.52722	0.508733	0.509012	0.486752	0.530138	0.491778	0.513724	0.499649	0.494258	0.505322	0.47432	0.50354	0.499729	0.52572	0.492624	0.50218	0.489333	0.489242	0.472216	0.478066	0.520195	0.511522	0.524572	0.511034	0.486745	0.482333	0.47831	0.476355	0.535432	0.498531	0.479683	0.486108	0.510177	0.496473	0.521851	0.493657	0.512467	0.493374	0.48069	0.498518	0.499462	0.499337	0.498294	0.522513	0.447606	0.529357	0.508642	0.506816	0.510438	0.512804	0.503639	0.48215	0.507939	0.478061	0.498069	0.491686	0.523721	0.504223	0.487176	0.457347	0.5246	0.525118	0.499565	0.49354	0.493187	0.516687	0.482098	0.525908	0.459356	0.488486	0.521463	0.519103	0.49568	0.51356	0.513264	0.527605	0.484984	0.51356	0.539289	0.47886	0.511356	0.531697	0.473506	0.507553	0.493633	0.531697	0.533509	0.459356	0.516967	0.488966	0.481496	0.473027	0.468994	0.480987	0.496214	0.522555	0.52481	0.52683	0.485259	0.52481	0.519103	0.481738	0.498275	0.467771	0.519931	0.52481	0.495807	0.469414	0.525101	0.516687	0.469414	0.485217	0.531697	0.521463	0.519103	0.533904	0.484984	0.501793	0.467771	0.516967	0.469414	0.455879	0.531697	0.504645	0.496214	0.502934	0.505552	0.527605	0.505874	0.469414	0.539033	0.473092	0.498778	0.499094	0.554387	0.498275	0.485217	0.525623	0.495253	0.525394	0.52683	0.472414	0.496523	0.51356	0.467771	0.469414	0.409995	0.525623	0.522631	0.496214	0.525494	0.527605	0.444315	0.518236	0.444315	0.469414	0.477861	0.526344	0.501793	0.460926	0.525939	0.465355	0.525939	0.517241	0.531697
