generation	param	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100	Hapl1	Hapl2	Hapl3	Hapl4	Hapl5	Hapl6	Hapl7	Hapl8	Hapl9	Hapl10	Hapl11	Hapl12	Hapl13	Hapl14	Hapl15	Hapl16	Hapl17	Hapl18	Hapl19	Hapl20	Hapl21	Hapl22	Hapl23	Hapl24	Hapl25	Hapl26	Hapl27	Hapl28	Hapl29	Hapl30	Hapl31	Hapl32	Hapl33	Hapl34	Hapl35	Hapl36	Hapl37	Hapl38	Hapl39	Hapl40	Hapl41	Hapl42	Hapl43	Hapl44	Hapl45	Hapl46	Hapl47	Hapl48	Hapl49	Hapl50	Hapl51	Hapl52	Hapl53	Hapl54	Hapl55	Hapl56	Hapl57	Hapl58	Hapl59	Hapl60	Hapl61	Hapl62	Hapl63	Hapl64	Hapl65	Hapl66	Hapl67	Hapl68	Hapl69	Hapl70	Hapl71	Hapl72	Hapl73	Hapl74	Hapl75	Hapl76	Hapl77	Hapl78	Hapl79	Hapl80	Hapl81	Hapl82	Hapl83	Hapl84	Hapl85	Hapl86	Hapl87	Hapl88	Hapl89	Hapl90	Hapl91	Hapl92	Hapl93	Hapl94	Hapl95	Hapl96	Hapl97	Hapl98	Hapl99	Hapl100
10	slope	0.0	0.0	0.0	0.0	0.0	-0.0014184	0.0	0.0	0.00331645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00552267	0.0	0.0	0.00249331	0.0	0.0	0.0	0.0	-0.00236316	0.0	0.0	0.0	0.0	0.0015113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00466727	0.0	0.0	0.0110061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00346251	-0.00472632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00763659	0.0	0.0	0.0	0.0	0.0	0.00443412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	intercept	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.50201	0.5	0.5	0.497194	0.5	0.5	0.5	0.5	0.511511	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.496628	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.495737	0.5	0.5	0.5	0.5	0.5	0.5	0.5035	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.497601	0.5	0.5	0.5	0.507088	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.502617	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.510368	0.5	0.5	0.5	0.5	0.5	0.519048	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
1000	slope	0.0113994	0.0257231	-0.0181967	0.0190329	0.0114416	0.0290951	0.0110899	0.0224108	0.00962191	0.0217797	0.00898165	0.0193102	0.0103708	0.0291158	0.013756	0.0458586	0.00463215	0.0194496	0.00547032	0.0273498	0.00826302	0.0177649	0.0278857	0.032612	0.0153834	-0.000422771	0.0253945	0.0291158	0.0168781	0.0199614	0.0110051	0.0144739	0.00316878	0.0195654	0.00375768	0.00528327	-0.0155374	0.00463682	0.0155791	0.0240709	0.0301142	0.0209818	0.0102016	0.00918158	0.0345938	0.0423222	0.0247533	0.0266106	0.0263613	0.0260611	0.020697	0.0283606	0.0277394	0.00729103	0.00639432	0.0230642	0.0268004	0.0333324	0.0390193	0.019186	0.00642695	0.0101083	-0.00454992	0.0218809	0.00460991	0.0236885	0.0423104	0.021662	0.000326971	0.0196816	0.0103429	0.0221866	0.0100843	0.0120902	0.0426044	0.0196821	-0.0128507	0.00882086	0.0129758	-0.00193522	0.00830515	0.00346921	0.00501774	0.00348976	0.0346413	0.0167159	0.0390452	0.0105773	0.0302394	0.0223853	0.0109671	0.0308409	0.00951148	0.00793774	0.0117656	0.0110603	0.0337242	0.0215427	0.0332894	0.0194917	0.0130114	0.00735303	-0.00154292	0.0381653	0.0245264	-0.0158044	0.0201678	0.00416588	0.0100783	-0.00330796	0.0245386	0.0154603	0.0244626	0.0121095	0.0181994	0.0110672	-0.00936356	0.00857626	0.0113042	0.0121095	0.0401668	0.0352972	0.00951012	-0.00936356	0.0184036	0.0269778	-0.00330796	-0.00330796	0.0316855	0.0259292	0.0587151	0.0291158	0.0121095	-0.00407691	0.0376233	0.0267897	0.0240389	0.0401668	0.0155837	0.0100783	0.00857626	-0.00949127	0.00643356	0.0365968	0.0102414	0.0213094	0.0376233	0.00735303	0.00272227	0.0291158	-0.010261	0.00410402	0.0190839	0.0155862	0.00735303	0.0440252	0.0267897	-0.00154292	0.0184036	0.0474673	-7.45594e-05	0.033539	0.0474673	0.0205734	-0.000749338	0.0484873	0.0241053	0.00643356	0.0201678	0.0110672	-0.0060994	0.0118929	-0.023713	0.0277577	-0.00936356	-0.0107234	0.0155837	0.00735303	-0.000749338	0.0165719	0.00735303	0.00649868	0.037382	0.024856	-0.0126241	0.000697381	-0.010261	0.0377665	0.0281715	0.0220876	0.00643356	0.0525013	0.012494	0.00640358	0.00532367	-0.00936356	0.0367517	0.0205734	0.033539	-0.0219885
1000	intercept	0.363833	0.335396	0.358968	0.353652	0.374284	0.350784	0.378604	0.359277	0.350422	0.360671	0.362762	0.362484	0.391852	0.329776	0.358086	0.387369	0.379012	0.374359	0.377776	0.359699	0.376165	0.361666	0.380928	0.366571	0.322886	0.360022	0.350975	0.34132	0.381548	0.367617	0.377335	0.353652	0.38415	0.388133	0.387067	0.373087	0.347617	0.364805	0.361151	0.362472	0.359351	0.326228	0.380896	0.394594	0.38109	0.379524	0.363671	0.352647	0.377519	0.362876	0.390693	0.385819	0.367825	0.373653	0.383172	0.379644	0.358515	0.362424	0.37244	0.368285	0.347369	0.344949	0.388288	0.349832	0.351155	0.35123	0.362702	0.354036	0.358808	0.386835	0.377676	0.359832	0.385488	0.393168	0.366308	0.348803	0.356212	0.367859	0.366212	0.392088	0.372316	0.35386	0.376153	0.344452	0.348845	0.376008	0.358896	0.378104	0.36858	0.366589	0.370692	0.383052	0.367126	0.345558	0.368155	0.375407	0.381811	0.359134	0.332355	0.382338	0.369142	0.355844	0.360541	0.392957	0.392957	0.376475	0.372701	0.393875	0.395787	0.349784	0.340852	0.375809	0.367164	0.385634	0.331496	0.360401	0.356684	0.369719	0.380399	0.381609	0.366195	0.359007	0.364174	0.356684	0.347417	0.373416	0.343545	0.343545	0.388133	0.388719	0.371894	0.331496	0.385634	0.359502	0.365494	0.376653	0.364174	0.366195	0.393591	0.395787	0.369719	0.392007	0.385228	0.337776	0.366766	0.364174	0.365494	0.364801	0.359777	0.331003	0.359777	0.381724	0.365497	0.38298	0.355844	0.375809	0.367109	0.360541	0.347417	0.370303	0.364174	0.408228	0.370303	0.368168	0.39068	0.377154	0.377602	0.385228	0.380458	0.357867	0.399846	0.375865	0.368386	0.366195	0.375809	0.411968	0.374345	0.353903	0.369693	0.39582	0.353903	0.364801	0.389915	0.337776	0.363541	0.359502	0.355819	0.352336	0.372941	0.383774	0.385228	0.369331	0.374884	0.395741	0.365513	0.375809	0.331496	0.381593	0.377154	0.39723
2000	slope	0.0426012	0.0209727	0.0339277	0.0193713	0.0343239	0.0246576	0.0315978	0.0451522	0.0442928	0.0371752	0.0222511	0.0268243	0.040864	0.0442255	0.0448008	0.0300011	0.00811291	0.0425766	0.0326802	0.0248162	0.0248927	0.0259677	0.0273817	0.0261708	0.0317605	0.037409	0.0405965	0.016974	0.0263608	0.0138483	0.0534332	0.0621328	0.0562139	0.0317936	0.0126095	0.00583549	0.0340891	0.0341544	0.0355606	0.0269001	0.041328	0.0425355	0.0344023	0.0365611	0.0305526	0.0162615	0.0296726	0.026222	0.0287779	0.0270708	0.0248162	0.014782	0.0544443	0.0297954	0.0295371	0.0325131	0.0470668	0.0547394	0.0177914	0.0395217	0.0241859	0.0314251	0.0310931	0.0342761	0.0313677	0.0350435	0.0329316	0.0409978	0.0281711	0.034283	0.0291249	0.0180441	0.0211311	0.0358453	0.0171038	0.0284409	0.0398473	0.0263506	0.0229684	0.0282071	0.0252511	0.0437267	0.0235797	0.0259711	0.0302026	0.0218659	0.0323603	0.0242015	0.0341512	0.0184468	0.0399428	0.0481824	0.0223365	0.033321	0.035959	0.00592835	0.018408	0.0120512	0.0168052	0.0401926	-0.00633856	0.0268187	0.0222288	0.0465604	0.0366574	0.0452224	0.068643	0.0125134	0.0363487	0.0670755	0.0465604	0.043724	0.0274071	0.0600061	-0.00316415	0.0435268	0.0327281	0.043724	0.0469812	0.0281232	0.0287237	0.0363588	0.0155494	0.0327281	0.0479419	0.0460576	0.0327281	0.0295955	0.0452224	0.0524001	0.0363588	0.0478519	0.0295955	0.0295955	0.0435268	0.0193209	0.0482662	0.013965	0.0460576	0.0242425	0.0230768	0.0244826	0.0166476	0.0349122	0.0159302	0.0312187	0.0120113	0.0222288	0.0581372	0.0295955	0.00643396	0.0281232	0.0518374	0.0538224	0.0295955	0.0372607	0.0274035	-0.00866591	0.0252196	0.0266517	0.0209936	0.00777279	0.0452224	0.0222511	0.0672426	0.0295955	0.0166476	0.0465604	0.0205385	0.0295955	0.0349122	0.0281232	0.0205385	0.0242425	0.0295955	0.0308237	0.0295955	0.0465604	0.0222288	0.0469812	0.0469812	-0.00633856	0.0295955	0.0248382	0.0460576	0.0231058	0.0274035	0.0295955	0.0538224	0.00972604	0.0205385	0.0295955	0.0300526	0.0222511	0.0274035	0.0222511	0.0504512	0.0295955	0.0349274	0.051706
2000	intercept	0.178993	0.193283	0.196702	0.195391	0.199286	0.202618	0.180049	0.211888	0.218697	0.212554	0.202629	0.17773	0.193806	0.194928	0.202739	0.208128	0.192216	0.215091	0.21125	0.196778	0.193781	0.180583	0.225418	0.20101	0.184893	0.193991	0.187548	0.188656	0.221051	0.203769	0.21069	0.192908	0.216066	0.21407	0.203559	0.193093	0.212737	0.199517	0.206048	0.198774	0.227957	0.206626	0.19543	0.204671	0.204472	0.182673	0.226929	0.187368	0.21612	0.180532	0.196778	0.196062	0.200828	0.202109	0.188981	0.205715	0.202421	0.20655	0.217291	0.206879	0.216342	0.192656	0.199043	0.202426	0.196992	0.20727	0.221236	0.204762	0.203707	0.200012	0.193494	0.189729	0.207472	0.203404	0.201144	0.180874	0.206726	0.189723	0.205643	0.210949	0.194671	0.214574	0.208185	0.184223	0.194756	0.191316	0.210676	0.189635	0.192289	0.204495	0.21315	0.216429	0.17509	0.241554	0.198008	0.19918	0.190866	0.198474	0.188332	0.196986	0.19999	0.217906	0.168927	0.248285	0.220158	0.192144	0.198895	0.185818	0.200152	0.17317	0.218286	0.182333	0.206795	0.201927	0.202548	0.216881	0.192023	0.182333	0.212614	0.201927	0.205069	0.230932	0.201927	0.192023	0.18464	0.214311	0.192023	0.188372	0.185985	0.216182	0.203302	0.191458	0.199207	0.195838	0.18913	0.177428	0.196526	0.227393	0.222243	0.190945	0.215578	0.189473	0.254788	0.215097	0.194719	0.192023	0.201927	0.175458	0.216468	0.18464	0.223673	0.187086	0.230932	0.232189	0.18464	0.18464	0.218098	0.223241	0.200596	0.190945	0.217641	0.232011	0.176355	0.184723	0.198512	0.170896	0.254788	0.233446	0.201927	0.18163	0.212339	0.201927	0.201927	0.190945	0.194818	0.206142	0.195838	0.218286	0.175458	0.212614	0.212614	0.19999	0.18464	0.21644	0.214311	0.1858	0.218098	0.18464	0.232189	0.201927	0.20466	0.195838	0.196851	0.18464	0.213064	0.18464	0.167274	0.170896	0.18464	0.208587
3000	slope	0.0415105	0.0497014	0.0271778	0.0388082	0.068831	0.0174152	0.0438382	0.0845863	0.0161859	0.0555738	0.0527958	0.0277659	0.054351	0.0298488	0.0567894	0.0640297	0.0529809	0.0386869	0.0568155	0.0370328	0.0428714	0.0539656	0.0460211	0.0142572	0.0385869	0.0317326	0.00645497	0.0390395	0.0665752	0.0472322	0.0257148	0.0265289	0.0272019	0.0401897	0.0294068	0.0204711	0.0490056	0.031512	0.0274614	0.0233231	0.0516708	0.0332574	0.0444465	0.0289114	0.0222379	0.0490056	0.0182649	0.0328629	0.0220855	0.0632684	0.035878	0.0349039	0.00416723	0.0405766	0.0328791	0.0468052	0.0453784	0.0439706	0.0390024	0.0604338	0.0353315	0.0669759	0.0698821	0.0468805	0.0258978	0.0511015	0.0352357	0.0579672	0.0693502	0.0266219	0.0561903	0.0561122	0.0318634	0.0417182	0.0304436	0.0679962	0.0265836	0.0457667	0.0443251	0.00845623	0.0505957	0.062014	0.0416953	0.0523649	0.0288294	0.0311241	0.054512	0.0154158	0.0520808	0.0422566	0.0349683	0.00320099	0.0530527	0.0378864	0.028559	0.0542628	0.039489	0.0663551	0.0487593	0.0424013	0.05037	0.0801653	0.076937	0.0373944	0.0103402	0.0238989	0.0578841	0.0411736	0.0357468	0.0373944	0.045142	0.0473374	0.0293522	0.0676473	0.0197236	0.0675907	-0.029349	0.0522966	0.0586817	0.0559566	0.0191623	0.0293522	0.0349683	0.0136951	0.0380631	0.0603364	0.0702872	0.0205292	0.0218976	0.02778	0.00989596	0.0275656	0.0376834	0.0827507	0.0616224	0.0411736	0.0416719	0.0605334	0.0387816	0.0519827	0.0949071	0.0334724	0.0176227	0.0197236	0.0136951	0.0373944	0.0559566	0.00128821	0.0605334	0.0311165	0.00128821	0.0197236	0.0817233	0.0234935	0.0253413	0.0304205	0.0197236	0.00641842	0.02778	0.0433216	0.0745043	0.0689787	0.0218976	0.0420888	0.0420888	0.0307772	0.041196	0.0702872	0.0324995	0.0265314	0.0429457	0.0098716	0.0473374	0.0301812	0.0275656	0.0346303	0.0306149	-0.00872703	0.0261169	0.0473374	0.049836	0.0275656	0.00641842	0.0702872	0.0385146	-0.022579	0.0605334	0.0742655	0.0249505	-0.029349	0.00989596	0.0676473	0.0540368	0.0370791	0.0276755	0.0764409	0.0136951	0.04085	0.023332	0.0293522
3000	intercept	0.108749	0.0762988	0.0760086	0.107543	0.0701194	0.0931906	0.104648	0.0881008	0.0971037	0.0730471	0.106853	0.100662	0.100999	0.110765	0.100799	0.118189	0.0855511	0.084741	0.107079	0.0903483	0.089282	0.0988883	0.0706949	0.11024	0.101381	0.0788134	0.0943113	0.0632097	0.103399	0.0930856	0.0578067	0.0964661	0.111515	0.0671341	0.0762961	0.0922303	0.0853576	0.102921	0.0712456	0.0905406	0.1107	0.0880916	0.102023	0.072625	0.0944514	0.0868053	0.0978036	0.105371	0.107835	0.0959903	0.0686923	0.0950682	0.111665	0.0981779	0.101489	0.0806785	0.0869458	0.123448	0.0950795	0.0633016	0.0867934	0.0854531	0.0895232	0.0930079	0.0731569	0.0991207	0.0507872	0.0893697	0.0963188	0.0917227	0.0902806	0.0831077	0.0937662	0.0992385	0.101238	0.0752726	0.0892309	0.1186	0.108855	0.107807	0.0745946	0.105254	0.0735617	0.129377	0.111584	0.0955936	0.0983309	0.101964	0.104265	0.111164	0.0927273	0.133251	0.0678482	0.111229	0.0498633	0.0967953	0.0735696	0.0695015	0.094264	0.102718	0.119516	0.0964826	0.119516	0.0511203	0.0915142	0.0927344	0.0964826	0.0831479	0.0837223	0.0511203	0.105015	0.106608	0.118204	0.103016	0.0542366	0.0685956	0.113697	0.0831479	0.093657	0.101876	0.0930353	0.118204	0.0711093	0.09641	0.094779	0.0743827	0.104934	0.089567	0.110737	0.107961	0.101103	0.0559749	0.109632	0.102495	0.122561	0.0831479	0.0834128	0.110903	0.135944	0.111328	0.0756187	0.0504412	0.0879863	0.0486063	0.09641	0.0511203	0.101876	0.0890571	0.110903	0.0858266	0.0951935	0.0486063	0.114102	0.130595	0.0930353	0.105015	0.0486063	0.0776801	0.107961	0.0832533	0.0951479	0.0831479	0.110737	0.111039	0.111039	0.0960189	0.104941	0.105847	0.103267	0.114584	0.085385	0.128103	0.0921713	0.08899	0.0402034	0.0836696	0.0934891	0.0904707	0.0937874	0.0921713	0.0919557	0.0511203	0.0776801	0.108601	0.0671008	0.114378	0.108833	0.100583	0.090526	0.113697	0.101103	0.103016	0.108833	0.0930353	0.0930353	0.114268	0.09641	0.0511203	0.0858266	0.132777
4000	slope	0.0169947	0.0218953	0.0166456	0.0531258	0.00873279	0.0318774	0.0098084	0.0218871	0.0189089	0.0189994	0.0151473	0.00651379	0.015061	0.0340476	0.0553045	0.0377664	0.0580626	0.0211659	0.0184281	-0.0125157	0.00917692	0.061242	0.0637819	0.0231614	0.0256848	-0.000229568	0.0470254	0.0431203	0.0254732	0.0527401	0.0274793	-0.0080334	0.0241331	0.0239932	0.0115411	0.046219	0.0334357	0.0622475	0.000249346	0.0463815	0.0368964	0.0431159	0.0122993	0.020282	0.0454489	0.0131218	0.028752	0.0262188	0.0627748	-0.00279915	0.00380539	0.0426365	0.0401739	0.0285216	0.0116376	0.0193371	0.00238737	0.033028	0.031403	0.0331787	0.0485869	0.0381119	0.0112568	0.011067	0.0199791	0.0337027	0.0280295	0.0108725	0.036917	0.0196347	0.0137058	0.0636732	0.038945	-0.0185788	0.0150183	0.0177665	0.0433871	0.017091	0.0267981	0.0344182	0.0158972	0.0339927	-0.00463857	0.0183461	0.0618018	0.0127	0.0241871	0.0359423	0.0355738	0.0184447	0.0246935	0.0572255	0.0242752	0.0198502	0.0237799	0.00784198	0.0239505	0.0416431	0.0317994	0.0279364	0.0606943	0.0310403	0.018218	0.0366965	0.0107015	0.000520758	0.0489588	0.0342062	0.0286644	0.0510143	0.0714248	0.0186714	0.00557867	0.0377325	0.0539434	0.0115694	0.0284934	0.0170542	0.038042	0.0170587	0.0221965	0.020298	0.0391933	0.0278445	0.00795561	0.0203169	0.0364237	0.032666	0.00505312	0.00918825	-0.0183093	0.018218	0.0646149	0.0653136	0.0459382	-0.00353166	0.0115694	0.0582318	0.0186714	0.0115694	0.0383401	0.0250094	0.0521853	0.0251028	0.0278445	0.0115694	0.0538729	0.0130291	0.0125607	0.0389104	0.0400644	0.0293336	0.0166109	0.0489588	0.0251028	-0.00681995	0.020298	0.0207237	0.0399549	0.0152972	0.00970839	0.00505312	0.0453576	0.0115694	0.0606943	0.0223584	0.0133565	0.0737528	0.0189125	0.0130291	0.0286174	0.0340553	0.0334724	0.0487311	-0.0169393	0.0373965	0.0334724	0.0714248	0.00164909	-0.00353166	0.0366965	0.0278445	0.0166109	0.0212868	0.0136648	0.0545875	0.0453576	0.027809	0.0393922	0.0245501	0.0460812	-0.0169393	0.064383	0.0151504	0.0278445	-0.00681995	0.0646149	0.0342062	0.0663906	0.0196095
4000	intercept	0.0292139	0.0328723	0.0229044	0.0425741	0.0251007	0.0325282	0.0132301	0.0373406	0.027002	0.048413	0.0232418	0.0123822	0.0181451	0.0347252	0.0437553	0.0473142	0.0339325	0.0381806	0.0186974	0.0319515	0.0182659	0.0352506	0.0274026	0.0254063	0.0452683	0.0542552	0.0390685	0.0299466	0.0317134	0.0396526	0.0207172	0.0131368	0.0458614	0.0386446	0.0210347	0.0353081	0.0306244	0.0464899	0.0141083	0.0535491	0.042537	0.0385028	0.0324677	0.0324741	0.0383924	0.0476235	0.0234548	0.0377786	0.033728	0.0369637	0.0260236	0.0213464	0.0284314	0.031586	0.0259638	0.0393132	0.0109919	0.0285958	0.0264175	0.0148781	0.048657	0.0438628	0.00726051	0.0347469	0.0124107	0.0284712	0.033642	0.0350837	0.0323163	0.0398678	0.0546302	0.0647168	0.0481507	0.0140298	0.0347477	0.0417427	0.0372182	0.0304034	0.0349702	0.0351124	0.0408075	0.0418403	0.0406471	0.0417988	0.0392855	0.0283277	0.021647	0.0346748	0.0328823	0.0289456	0.0332837	0.0330423	0.0266015	0.0300939	0.0257207	0.0236764	0.0262673	0.0301627	0.0260651	0.00976255	0.0255844	0.0466277	0.0257677	0.00889498	0.0292296	0.0304013	0.0202653	0.0358653	0.0257677	0.0448882	0.0399959	0.0297449	0.0115575	0.00880606	0.0452941	0.0367129	0.0290942	0.0257677	0.0483013	0.0342146	0.0255425	0.0247334	0.0607797	0.0389542	0.00909588	0.0370713	0.0414985	0.0450777	0.0689635	0.0330374	0.0542707	0.0257677	0.0305805	0.0317163	0.0272122	0.049861	0.0304013	0.0317071	0.0473471	0.0434303	0.0360218	0.0493344	0.0524263	0.0287195	0.0389542	0.0548724	0.0300686	0.050577	0.0659551	0.049885	0.020116	0.0247517	0.0274892	0.0202653	0.0267302	0.0164819	0.0247334	0.0317961	0.0566218	0.0366503	0.0157425	0.0689635	0.0710946	0.0143584	0.0255844	0.0402968	0.0151898	0.0467146	0.0282363	0.0633256	0.0402968	0.0365035	0.0280307	0.0237865	0.0115778	0.0267302	0.0313225	0.0428017	0.0577032	0.049861	0.0309433	0.0578583	0.0274892	0.0158142	0.0292919	0.0208613	0.0314408	0.0156267	0.0277289	0.0404694	0.0414985	0.0115778	0.0398394	0.0282363	0.0389542	0.0164819	0.0305805	0.0320046	0.0230889	0.061307
