generation	param	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100	Hapl1	Hapl2	Hapl3	Hapl4	Hapl5	Hapl6	Hapl7	Hapl8	Hapl9	Hapl10	Hapl11	Hapl12	Hapl13	Hapl14	Hapl15	Hapl16	Hapl17	Hapl18	Hapl19	Hapl20	Hapl21	Hapl22	Hapl23	Hapl24	Hapl25	Hapl26	Hapl27	Hapl28	Hapl29	Hapl30	Hapl31	Hapl32	Hapl33	Hapl34	Hapl35	Hapl36	Hapl37	Hapl38	Hapl39	Hapl40	Hapl41	Hapl42	Hapl43	Hapl44	Hapl45	Hapl46	Hapl47	Hapl48	Hapl49	Hapl50	Hapl51	Hapl52	Hapl53	Hapl54	Hapl55	Hapl56	Hapl57	Hapl58	Hapl59	Hapl60	Hapl61	Hapl62	Hapl63	Hapl64	Hapl65	Hapl66	Hapl67	Hapl68	Hapl69	Hapl70	Hapl71	Hapl72	Hapl73	Hapl74	Hapl75	Hapl76	Hapl77	Hapl78	Hapl79	Hapl80	Hapl81	Hapl82	Hapl83	Hapl84	Hapl85	Hapl86	Hapl87	Hapl88	Hapl89	Hapl90	Hapl91	Hapl92	Hapl93	Hapl94	Hapl95	Hapl96	Hapl97	Hapl98	Hapl99	Hapl100
10	slope	0.0	-0.0015219	0.0	0.0	0.0	0.0	0.000942458	0.0	0.0	0.0	0.0	0.0	0.0023164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000218144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00604265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00321395	0.00507769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0056282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00632924	0.0	0.0	0.0	0.0	0.0	-0.0029421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	intercept	0.5	0.5	0.503208	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.496904	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.508	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.50467	0.5	0.5	0.501134	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.497229	0.5	0.5	0.5	0.50075	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.475031	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.506382	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.50934	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.496927	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.512903	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.509996	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
1000	slope	0.0171155	-0.011881	-0.00900519	0.00546578	-0.00580253	-0.0079287	0.00331247	0.00454444	-0.00578423	-0.0120183	-0.00598421	0.00648254	0.00327318	-0.0187704	0.00183861	-6.14384e-05	-0.00194725	-0.0104193	-0.0183329	-0.0189852	-0.0119613	-0.0086745	0.00574015	0.00229749	0.0142095	-0.00115315	-0.00626786	0.00692474	-0.0228577	0.000946142	0.00594022	0.0144551	-0.0128633	-0.022607	0.0100448	0.00576506	0.0139422	0.00510476	0.00194401	-0.0139281	0.00661217	-0.00828889	-0.0185315	0.00509397	0.00398442	0.0162588	0.00120166	0.0175624	-0.000545233	-0.0124137	0.013692	-0.00351561	-0.000711244	0.0233973	-0.00290086	0.0233373	-0.0123882	0.00515211	-0.00594184	0.00828186	0.0042772	-0.00149683	0.011749	-0.00414667	0.000451301	-0.00594184	0.0058894	0.00391229	-0.027874	0.00420192	0.000646483	0.000797099	-0.0112192	-0.0255789	-0.0221857	-0.0125206	-0.0255254	0.0103558	-0.0352298	-0.00596457	-0.00242852	-0.000519185	-0.00964502	-0.0100993	-0.00806452	-0.00187015	-0.0183527	-0.000238486	-0.0173966	0.0125965	0.00857632	-0.00598225	0.017604	0.0128192	0.003763	0.00229153	-0.00610035	0.00875264	-0.00608055	0.010152	0.0230019	-0.00982952	-0.0193484	-0.000997464	0.0138102	0.00592995	-0.0387499	0.011207	0.00405897	0.00395676	-0.0170419	0.00546148	0.013938	0.0153782	-0.00791935	-0.0269741	-0.0471271	-0.0170419	-0.0198065	0.0186281	-0.000485735	-0.0255292	0.00183861	-0.00893388	0.00728412	0.0197557	-0.000997464	0.00395676	-0.0412614	0.0180855	-0.0106113	0.000365082	0.00852346	0.0223539	0.0164691	-0.0532795	0.00900833	0.000870994	-0.000997464	-0.0016249	-0.0142366	0.00779766	-0.0116823	-0.000997464	-0.00984896	0.011207	-0.0214075	0.00103265	-0.0126305	0.00594022	0.00672411	0.00222411	0.00728412	-0.00806796	-0.0361696	-0.0255292	-0.00791935	0.0196981	0.00183861	-0.0170419	0.0104884	0.00728412	-0.0331277	0.00900833	0.0200385	-0.0498	0.00900833	-0.0228552	0.0214437	0.0200385	0.000101996	0.0104884	-0.00888618	-0.00791935	-0.00791935	0.00559244	0.00424773	-0.0111709	-0.010111	0.0137392	0.0168977	0.0088798	-0.00893388	-0.00893388	-0.000309413	0.00666426	0.0203812	-0.00135716	-0.0456224	-0.00392371	-0.010111	0.00458285	-0.0274668	-0.0016249	-0.00761832	0.0134006	-0.0421464	-0.0451367	-0.0106113	-0.0167248
1000	intercept	0.389519	0.382673	0.432439	0.385432	0.422131	0.38923	0.391816	0.383878	0.387045	0.396061	0.401396	0.40319	0.380597	0.413941	0.421679	0.398493	0.387164	0.394136	0.386478	0.403209	0.392461	0.384589	0.398544	0.400961	0.417275	0.404026	0.387197	0.393548	0.400772	0.404079	0.372221	0.39208	0.390646	0.398141	0.391535	0.400141	0.40264	0.395464	0.3957	0.400281	0.401992	0.384508	0.397791	0.383774	0.408245	0.391762	0.388896	0.400308	0.403475	0.388433	0.386944	0.405099	0.399868	0.382971	0.403741	0.389104	0.40193	0.377929	0.399009	0.389176	0.386273	0.399335	0.387499	0.396032	0.389287	0.399009	0.389292	0.400287	0.387833	0.404037	0.398316	0.4116	0.385788	0.405333	0.416708	0.398901	0.39084	0.404717	0.39412	0.404272	0.376674	0.391252	0.38207	0.413795	0.398733	0.406419	0.41157	0.399717	0.398623	0.390357	0.390746	0.398745	0.392191	0.378825	0.393497	0.38751	0.403481	0.402875	0.423213	0.398743	0.409275	0.386273	0.384334	0.394914	0.395015	0.401303	0.391271	0.396015	0.363943	0.4143	0.415441	0.432477	0.389308	0.414942	0.386702	0.390424	0.398167	0.415441	0.409472	0.414462	0.415363	0.400396	0.415599	0.398539	0.405433	0.402438	0.390346	0.4143	0.407518	0.400234	0.400232	0.372372	0.389232	0.389489	0.408537	0.391271	0.39208	0.4143	0.394914	0.3946	0.42074	0.369562	0.398073	0.392911	0.375472	0.396015	0.382314	0.395434	0.395119	0.402072	0.402072	0.375608	0.405433	0.383909	0.433367	0.400396	0.386702	0.357913	0.432065	0.415441	0.399756	0.405433	0.415441	0.39208	0.39208	0.410932	0.39208	0.420786	0.400234	0.39208	0.423134	0.390487	0.435235	0.406687	0.406687	0.407206	0.371832	0.406468	0.37786	0.405433	0.384765	0.378318	0.398539	0.398539	0.406687	0.400452	0.39208	0.401475	0.389508	0.383513	0.391822	0.415441	0.379074	0.3946	0.402072	0.377596	0.409165	0.380547	0.382249	0.406499
2000	slope	0.00586515	-0.0196409	-0.00485462	-0.0414355	0.00765206	-0.0133298	-0.0101381	-0.0175492	-0.0210216	-0.00426179	-0.0143548	-0.0210713	-0.00235442	-0.0153645	-0.0137796	-0.0257073	-0.0517825	-0.00427699	-0.0139874	0.00218801	0.00755293	0.0239566	-0.0326884	-0.0240474	-0.00755812	0.00160212	-0.0174369	-0.0101161	-0.0147551	-0.0207296	-0.047322	-0.0111073	-0.01461	0.00336845	0.0166046	-0.0115695	-0.0148656	-0.0117997	-0.0301886	-0.00756045	-4.55074e-05	-0.000300926	-0.0141705	0.0110345	-0.05552	-0.000756574	-0.0287777	-0.0100842	-0.0156905	-0.00823444	-0.0175637	-0.00258441	0.00112156	0.0149314	-0.0555605	-0.0145797	-0.015977	-0.0123437	-0.00628797	-0.00755777	-0.000556416	0.00333228	-0.0199045	-0.0325753	-0.0187133	-0.00675277	-0.00786671	0.00616478	-0.00701553	-0.0210269	-0.0347317	0.00636611	-0.023206	0.00198309	-0.00955761	-0.0168755	0.000682467	-0.0321423	0.00402447	-0.0110121	-0.0144391	-0.00696667	-0.0192913	-0.0393539	-0.0109038	-0.0385136	-0.0154142	-0.0352576	0.00436268	0.0220091	0.0109338	-0.00590779	-0.00895076	-0.0205566	0.0193139	-0.0100359	0.0142033	-0.0312168	-0.0523986	-0.00588364	0.00667843	-0.0424261	0.010656	-0.00571069	-0.0155238	-0.0864213	-0.0412921	-0.0232396	0.0114153	-0.00822266	-0.00822266	-0.00576126	-0.0234636	-0.064565	0.0199837	-0.00822266	-0.0165246	-0.0218981	-0.017589	-0.0154054	-0.00343355	-0.0099032	-0.018237	0.00417163	-0.0172242	-0.0167137	-0.0164648	-0.0132082	-0.0424261	-0.0259655	-0.00760605	0.0141001	-0.000300926	-0.0218959	0.0017296	-0.0411582	0.032623	-0.0149163	0.00724111	-0.0149573	-0.0164648	0.0107727	-0.0463014	0.0301598	-0.0188143	-0.0273664	-0.0411582	-0.0268729	-0.0288779	-0.0164648	-0.00822266	0.0121888	0.0223698	-0.00822266	-0.0149163	-0.00528289	-0.0219006	-0.000300926	-0.0167137	-0.0217778	-0.0501417	0.0207444	-0.00893373	-0.0164648	-0.0370124	-0.0288314	-0.0149163	-0.0099032	-0.0218981	-0.00822266	-0.0232396	0.0191545	0.00902841	0.0119248	-0.0411582	0.0085502	-0.0186626	-0.0259655	-0.00796696	-0.00822266	-0.00822266	-0.000300926	0.00416719	0.0301598	0.00846802	-0.0269324	0.0273851	4.91804e-05	0.0212708	-0.0218981	-0.0119573	-0.0218981	-0.0218981	0.0121888	-0.0688045	-0.00822266	-0.00236664	-0.0164648	-0.0411582	-0.0306825
2000	intercept	0.277735	0.277899	0.299598	0.268696	0.264921	0.270269	0.284308	0.281018	0.279229	0.269165	0.257645	0.272076	0.281974	0.273439	0.269678	0.254699	0.23999	0.273032	0.275863	0.267847	0.300521	0.283665	0.303104	0.296031	0.303721	0.261905	0.2642	0.292894	0.283629	0.270619	0.267543	0.240432	0.273471	0.278365	0.29488	0.285149	0.259092	0.253744	0.254396	0.26316	0.270505	0.269887	0.277571	0.284134	0.265173	0.294595	0.229529	0.295497	0.263544	0.274924	0.268386	0.270675	0.287032	0.282781	0.255049	0.297722	0.276623	0.259671	0.260679	0.264461	0.293127	0.28612	0.261171	0.279274	0.272722	0.258053	0.272764	0.266809	0.285218	0.274304	0.26819	0.277475	0.272678	0.269264	0.270568	0.268876	0.278366	0.251424	0.268951	0.260995	0.285293	0.272721	0.278329	0.26964	0.255164	0.265655	0.27141	0.274356	0.269952	0.314407	0.274289	0.287663	0.269066	0.275168	0.266488	0.26792	0.261412	0.255639	0.264801	0.257069	0.268689	0.271023	0.256956	0.274647	0.26505	0.276193	0.291711	0.283931	0.260927	0.264037	0.263237	0.27045	0.260486	0.291099	0.296645	0.275139	0.252442	0.299284	0.255046	0.282872	0.301801	0.276538	0.286133	0.260866	0.25492	0.250079	0.252442	0.275906	0.262331	0.265563	0.256956	0.293938	0.273745	0.272328	0.291711	0.24538	0.290964	0.274647	0.293689	0.272032	0.269443	0.326963	0.232418	0.277425	0.268916	0.251661	0.255484	0.233744	0.270624	0.24604	0.268916	0.297826	0.294594	0.258892	0.261576	0.257213	0.271297	0.273745	0.247647	0.279693	0.26006	0.299877	0.255046	0.240848	0.279693	0.251661	0.272328	0.290991	0.299284	0.2669	0.279693	0.29464	0.290275	0.280522	0.254613	0.268916	0.292095	0.23513	0.266619	0.258892	0.268916	0.260866	0.264674	0.25685	0.25555	0.252442	0.290964	0.269578	0.308401	0.301369	0.247959	0.300985	0.291083	0.297826	0.262393	0.273547	0.281066	0.24604	0.247562	0.225314
3000	slope	-0.00670683	-0.00102099	0.00718178	0.00160269	-0.009967	0.00955426	-0.0324742	-0.0348734	-0.011681	-0.0156921	-0.00606433	-0.0161839	0.00486938	-0.0284316	-0.0216353	-0.0359308	0.00554136	0.00181283	-0.0409725	-0.0346882	-0.0206723	-0.0201448	-0.0328581	-0.0175196	-0.0359654	-0.0234758	-0.0497165	-0.0281738	-0.0482073	-0.000170358	-0.0139223	-0.0187387	-0.00926026	-0.0385123	-0.00850902	-0.025992	-0.0106644	-0.0375499	-0.0192626	-0.035092	-0.0450946	0.00303233	-0.0125488	-0.0461927	-0.0215115	-0.0173074	-0.019015	-0.0307065	-0.0162756	-0.016129	-0.0109424	-0.0227868	-0.0408792	-0.0112744	-0.00468926	-0.0310762	-0.0170277	-0.0460134	-0.011344	-0.0335855	0.00173095	0.00718178	-0.00174186	-0.00449097	-0.0367809	-0.0359099	0.000240808	-0.0218799	-0.0127271	0.00196843	-0.0068668	0.00628627	-0.0184335	0.00790346	0.0114909	-0.0207735	-0.0225304	-0.0358146	-0.0329945	-0.0305003	-0.00344719	-0.0167869	-0.0216708	-0.0056705	0.00712045	-0.0320552	-0.0378696	-0.00529125	-0.000175308	-0.0130226	0.00571527	-0.0125488	-0.0235805	0.00116999	0.00211401	-0.0245614	-0.0056705	-0.00816765	-0.0388353	-0.0227362	-0.00946262	-0.0152279	-0.0423935	-0.0155539	-0.059013	-0.0130226	-0.0377794	0.0219914	-0.0283073	-0.0130226	-0.0224502	-0.0483903	-0.0429109	-0.0408197	0.00846886	0.00834613	-0.0397107	0.00251784	0.00236904	-0.0379598	0.00998987	-0.0482942	-0.0172069	-0.0483903	-0.0299009	-0.0224502	0.00998987	-0.0483903	0.00109285	-0.0377794	-0.0565479	-0.00946262	0.000740924	-0.0429109	0.00504869	-0.0141218	0.00894046	0.00236904	0.0219914	-0.00531479	-0.0302691	-0.0350011	-0.0395612	0.00687346	0.014165	-0.0317673	-0.0472967	-0.0383237	0.00894046	0.00894046	0.0126819	-0.0130226	-0.000929611	-0.0244548	-0.0616003	-0.00115413	-0.0126103	0.00109285	-0.0404422	-0.0187075	-0.032686	-0.0483903	-0.0141218	-0.00115413	-0.0155539	-0.0510426	-0.0235782	-0.00902705	-0.0472967	0.0137229	-0.0126103	-0.00566026	-0.0173732	-0.00604353	0.0210407	-0.00245384	0.0126819	-0.0307092	0.0126819	0.00109285	-0.0350011	-0.0472967	-0.000378611	-0.032686	-0.0395612	-0.0331664	0.00109285	-0.000378611	-0.0220797	0.0126819	-0.0244468	-0.000378611	0.00168164	0.00742878	-0.0510426	-0.0309146	-0.00743181	0.0269779	0.00109285	-0.0152279
3000	intercept	0.145489	0.175605	0.13779	0.15103	0.162453	0.187407	0.148212	0.156604	0.149619	0.157425	0.17284	0.177294	0.115662	0.144541	0.175852	0.152615	0.133993	0.158542	0.137831	0.145979	0.169115	0.192132	0.136591	0.174538	0.189163	0.177741	0.117217	0.151179	0.185181	0.149981	0.163517	0.176344	0.136689	0.158979	0.159338	0.157813	0.161945	0.163812	0.142757	0.16043	0.165466	0.147439	0.15534	0.174344	0.154932	0.144492	0.175484	0.156142	0.152217	0.148212	0.167262	0.165767	0.168664	0.13978	0.167236	0.176244	0.178254	0.129013	0.160734	0.133861	0.154481	0.132375	0.160011	0.186664	0.174673	0.132885	0.159345	0.166439	0.173328	0.137547	0.140122	0.169797	0.143229	0.168214	0.160781	0.140907	0.177432	0.156183	0.147397	0.129479	0.148902	0.142799	0.151693	0.160701	0.139687	0.15638	0.141425	0.150236	0.151997	0.178005	0.161618	0.134138	0.162707	0.155955	0.191319	0.167873	0.154407	0.148627	0.138345	0.163448	0.155768	0.190162	0.13595	0.190389	0.145776	0.171711	0.152613	0.175802	0.166152	0.171711	0.141675	0.114257	0.164785	0.200693	0.162477	0.140816	0.134916	0.166185	0.165822	0.130238	0.14314	0.139075	0.171711	0.114257	0.180705	0.13972	0.14314	0.119343	0.169076	0.152613	0.136575	0.155768	0.1684	0.164813	0.190302	0.175597	0.175835	0.165822	0.175802	0.149299	0.185611	0.145111	0.130238	0.164891	0.189728	0.136575	0.138226	0.218447	0.167785	0.175835	0.142339	0.147781	0.18689	0.156843	0.130238	0.115542	0.123038	0.130387	0.181105	0.150841	0.201441	0.130238	0.170559	0.115662	0.190389	0.120177	0.172169	0.14314	0.138226	0.148514	0.128719	0.156212	0.171543	0.15489	0.14314	0.166185	0.14406	0.143752	0.162732	0.169076	0.145111	0.176634	0.14314	0.201441	0.130238	0.130238	0.14314	0.14314	0.141931	0.136276	0.19314	0.14314	0.137104	0.1329	0.120177	0.171711	0.152465	0.149768	0.122267	0.190162
4000	slope	-0.0476773	-0.00795355	-0.0037329	-0.0244591	-0.020359	0.00981879	-0.0359148	-0.0555407	-0.0647604	-0.0523977	-0.0631238	-0.0500092	-0.0567599	-0.0431743	-0.0551855	-0.0197809	-0.0555803	-0.0480068	-0.0203805	-0.0475035	-0.0247088	-0.0544696	-0.0258446	-0.00649813	-0.0452422	-0.0297873	-0.0196887	-0.00986871	-0.0508477	-0.0414584	-0.0715383	0.00621688	-0.00701295	-0.0536527	-0.0695642	-0.050928	-0.00485778	0.00232323	0.00693693	-0.0440495	-0.0306015	0.0208007	-0.0693626	-0.0575039	-0.00386185	-0.0504814	0.0028071	-0.0145178	-0.0537314	-0.0396324	0.00436763	-0.0290834	-0.0478155	-0.0397789	-0.0644357	-0.0601683	-0.0289859	-0.0537734	-0.0166212	-0.0194303	0.0054222	-0.0461271	-0.0247126	-0.0627873	-0.0581814	-0.00123358	-0.0443252	-0.0480932	-0.054085	-0.0468163	-0.0549683	-0.00744734	-0.0284776	-0.00131205	-0.0592414	-0.00110983	-0.0501059	-0.0363088	-0.0516009	-0.0587143	-0.0314541	-0.0476194	-0.0226137	-0.0510878	-0.0570666	-0.0808385	-0.0409038	-0.0411403	0.00966574	0.000672342	-0.0495257	-0.0595451	-0.0503247	-0.0443252	-0.0554253	-0.00947428	-0.0240787	-0.0487547	-0.0245998	-0.0558073	0.040739	-0.0642626	-0.0550566	0.00290553	-0.0638482	0.045341	-0.0538825	0.0281633	-0.0644958	-0.0578477	-0.0350554	-0.0570074	-0.0538825	-0.0501065	-0.0530002	-0.0407893	-0.0478664	0.0478052	-0.0439488	-0.0501065	0.0202769	-0.050348	-0.0517348	-0.043494	-0.0754223	-0.00946816	-0.0543461	-0.0653322	-0.0634544	-0.0339403	-0.0550566	0.0443286	-0.0357031	-0.059737	-0.0378906	-0.0470574	0.045341	-0.0586509	-0.0517348	-0.0550566	-0.0426309	-0.0523614	-0.0410221	0.0443286	-0.0265576	-0.0476381	0.045341	-0.0570074	-0.0667292	0.0380665	-0.0605352	-0.0543092	-0.034873	-0.0486998	0.040441	-0.0673823	-0.0506149	0.0231878	-0.0885555	-0.000650818	-0.0470574	-0.0570074	0.0606966	-0.0399505	-0.0496553	-0.0671958	-0.0740855	0.037434	-0.0371216	0.00397768	0.00397768	-0.0476381	-0.0800353	-0.0478664	0.00290553	-0.0478664	-0.0476381	0.0443286	-0.0538825	0.045341	0.0028581	-0.0538825	-0.0653322	-0.00746986	-0.0251241	-0.0638482	-0.0489345	-0.0550566	0.0440112	-0.0590332	-0.0501065	-0.0494196	-0.0474028	-0.0465419	0.0635453	0.0448377	-0.0570831	-0.0538825	0.040739	-0.0602507
4000	intercept	0.0286861	0.0668475	0.0494261	0.0507362	0.0774012	0.063477	0.0604105	0.0365229	0.0527764	0.0397455	0.0450292	0.0456974	0.0530026	0.0673825	0.0447165	0.0754718	0.0509543	0.0440845	0.0718457	0.0368703	0.0567574	0.0410964	0.0703788	0.0544865	0.0470141	0.0658141	0.0761205	0.0716923	0.0624496	0.0450739	0.0382727	0.0722315	0.0834177	0.0359504	0.0554048	0.0342719	0.0571025	0.096299	0.0562992	0.062406	0.0774704	0.0747204	0.0414415	0.0258986	0.064406	0.059261	0.0471257	0.0649431	0.0602937	0.0421726	0.0719048	0.0699663	0.050354	0.0434833	0.0402906	0.0544056	0.05544	0.0488521	0.0878176	0.0612686	0.0961961	0.0505773	0.0730577	0.0373282	0.0594666	0.0580753	0.0486999	0.0385238	0.0511477	0.0440382	0.0553365	0.0735206	0.0582588	0.0812684	0.0492837	0.0623728	0.0343854	0.0754784	0.0469409	0.0563551	0.0542601	0.0480027	0.0549126	0.0420189	0.0515781	0.047108	0.0600551	0.0478676	0.0478418	0.0560915	0.0418193	0.0545205	0.0482238	0.0467031	0.0604162	0.0532427	0.073504	0.0385972	0.0648316	0.0849872	0.0770836	0.0435956	0.0343617	0.101465	0.0448539	0.059256	0.0360726	0.0670884	0.038388	0.0551174	0.0483519	0.0522105	0.0305785	0.0252256	0.0452106	0.0580209	0.0189841	0.070477	0.0387894	0.0435956	0.0857348	0.0446649	0.0574325	0.0577266	0.0613856	0.0975083	0.0494997	0.0661551	0.0458356	0.0426252	0.0416427	0.0905819	0.0464115	0.0386723	0.0551174	0.0574734	0.0770836	0.0298025	0.0574325	0.0433685	0.0650538	0.0417064	0.0483519	0.0905819	0.0394427	0.0580209	0.059256	0.049148	0.0451959	0.084073	0.0507689	0.0650538	0.0393788	0.0506794	0.08205	0.0730704	0.0760124	0.103574	0.0413497	0.0975083	0.0574734	0.0603443	0.0852477	0.0353853	0.0390611	0.0530394	0.0252263	0.0594734	0.0673794	0.0957913	0.0967636	0.0547402	0.0366838	0.0189841	0.0950301	0.0189841	0.0580209	0.0905819	0.0331384	0.059256	0.0967636	0.0393788	0.0530394	0.0950897	0.0449663	0.0580809	0.0520012	0.0433685	0.0594734	0.0189841	0.0435956	0.0868317	0.0239161	0.0496884	0.090423	0.0727822	0.0486525	0.0305785	0.0770836	0.0845229
