generation	param	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100	Hapl1	Hapl2	Hapl3	Hapl4	Hapl5	Hapl6	Hapl7	Hapl8	Hapl9	Hapl10	Hapl11	Hapl12	Hapl13	Hapl14	Hapl15	Hapl16	Hapl17	Hapl18	Hapl19	Hapl20	Hapl21	Hapl22	Hapl23	Hapl24	Hapl25	Hapl26	Hapl27	Hapl28	Hapl29	Hapl30	Hapl31	Hapl32	Hapl33	Hapl34	Hapl35	Hapl36	Hapl37	Hapl38	Hapl39	Hapl40	Hapl41	Hapl42	Hapl43	Hapl44	Hapl45	Hapl46	Hapl47	Hapl48	Hapl49	Hapl50	Hapl51	Hapl52	Hapl53	Hapl54	Hapl55	Hapl56	Hapl57	Hapl58	Hapl59	Hapl60	Hapl61	Hapl62	Hapl63	Hapl64	Hapl65	Hapl66	Hapl67	Hapl68	Hapl69	Hapl70	Hapl71	Hapl72	Hapl73	Hapl74	Hapl75	Hapl76	Hapl77	Hapl78	Hapl79	Hapl80	Hapl81	Hapl82	Hapl83	Hapl84	Hapl85	Hapl86	Hapl87	Hapl88	Hapl89	Hapl90	Hapl91	Hapl92	Hapl93	Hapl94	Hapl95	Hapl96	Hapl97	Hapl98	Hapl99	Hapl100
10	slope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00838072	0.0	0.0	0.0	0.0	0.00925309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00448181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00324082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000324323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00638744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.89659e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00648163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	intercept	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.502313	0.5	0.5	0.5	0.5	0.5	0.5	0.506695	0.495092	0.5	0.5	0.5	0.506887	0.5	0.5	0.5	0.500484	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.504038	0.5	0.5	0.5	0.5	0.5	0.505833	0.5	0.5	0.503559	0.498223	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.505833	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.500955	0.5	0.5	0.5	0.5	0.500968	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.502851	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
1000	slope	0.0330159	0.00409366	0.00018765	-0.00153793	-0.00169143	-0.00928988	0.00119511	-0.0141293	-0.00477176	0.00706264	-0.0118389	-0.00270873	0.00975777	0.00718786	-0.00690879	0.00189804	0.0262208	0.00549397	0.0228504	0.00134704	-0.0170787	-0.00180963	-0.00424963	0.00818559	0.0214604	0.0325672	-0.00855527	0.00441305	-0.00183814	-0.0131981	-0.00623342	0.0147329	-0.0108256	-0.0109542	-0.00817559	0.00646839	-0.000301247	-0.00116683	-0.00166734	0.0183086	0.00337141	0.00274603	-0.0132778	0.00164577	-0.0199393	0.00893225	0.0231692	0.0196844	-0.00941135	0.0154254	0.00255724	0.00646839	-0.00298337	0.00535706	0.0418003	0.00526552	-0.0117556	-0.00497341	-0.00812951	0.00283075	0.000618246	0.00325241	-0.0149017	0.0142183	0.0100932	5.87134e-05	-0.0160863	-0.0217502	0.0327452	-0.00998119	0.0300011	-1.89631e-05	0.00183709	0.00796142	-0.0140681	0.00635894	-0.00601435	-0.00916284	0.013722	0.00580619	-0.00792467	-0.00382428	-0.0141293	-0.000380879	-0.00310363	0.00723824	0.0053686	0.00304999	0.0399558	-0.0202135	-0.0106137	-0.0103662	-0.00185041	-0.0117563	-0.015345	0.0143706	0.00187518	-0.00632614	0.00124699	-0.00237931	-0.00163438	-0.0037716	-0.00270928	-0.00223356	0.0189948	0.0165775	-0.0115461	-0.0153009	-0.0037716	-0.00653909	-0.0126828	-0.0180935	0.0385299	-0.00924406	0.0015955	-0.00430323	-0.0153009	0.00608129	0.0166173	0.0016901	0.0218439	-0.0210071	-0.0164201	-0.0153009	-0.0126828	-0.0315017	-0.0185826	-0.0199007	0.0205806	0.0015955	-0.0152095	-0.0185826	0.0105423	-0.00967231	-0.00857361	0.0205806	-0.011139	0.00465592	-0.00924406	0.00465592	0.00906872	0.00326312	-0.0298541	0.0132215	0.00373582	0.00640323	0.0067388	-0.00975757	-0.0136463	0.00373582	0.00355588	0.0067388	-0.0122983	0.0159364	0.0014718	-0.0122983	-0.0303839	-0.0210071	0.0205806	-0.00653909	-0.00857361	-0.00975757	0.0015955	0.0340888	-0.0070705	0.0100297	-0.0265681	-0.0153009	0.0015955	0.00608129	0.0159364	-0.00430323	-0.000981733	-0.0234134	0.0218439	0.00389656	-0.00315147	-0.00975757	-0.00972185	-0.0210071	-0.00163438	0.00710327	-0.0258833	-0.0126683	-0.00223356	-0.00506982	0.0205806	-0.00163438	-0.00975757	0.00876241	-0.00506982	0.0105423	-0.00924406	0.00610259	0.0015955	-0.0351491	-0.0178695	0.00178688	0.0100297	0.0161008
1000	intercept	0.478281	0.516543	0.50575	0.508278	0.511239	0.488776	0.506737	0.493049	0.48754	0.48331	0.512347	0.516107	0.465418	0.502998	0.495599	0.51369	0.483071	0.474641	0.472738	0.520919	0.490863	0.527307	0.462476	0.504524	0.473958	0.519546	0.492989	0.500171	0.494764	0.491846	0.527572	0.475444	0.517638	0.499439	0.508633	0.495595	0.499295	0.456847	0.527839	0.510073	0.540887	0.492156	0.498612	0.504949	0.526284	0.507096	0.484827	0.50115	0.499295	0.497196	0.485317	0.501349	0.504339	0.492427	0.474641	0.50574	0.511728	0.504358	0.530988	0.474545	0.532406	0.502411	0.494989	0.490494	0.502573	0.498579	0.520917	0.512759	0.475688	0.481309	0.480325	0.515297	0.50692	0.489629	0.52126	0.509336	0.461577	0.54335	0.521144	0.494254	0.475774	0.4789	0.491365	0.462428	0.514773	0.481697	0.502192	0.513953	0.460119	0.501014	0.50116	0.499125	0.498534	0.517291	0.546463	0.480542	0.486651	0.521225	0.485444	0.489165	0.482878	0.504385	0.536555	0.441638	0.51705	0.472322	0.491872	0.512684	0.504385	0.518039	0.492018	0.494091	0.456704	0.474581	0.487234	0.473587	0.503067	0.487333	0.483835	0.500901	0.484078	0.504191	0.568086	0.503067	0.492018	0.518073	0.471949	0.524839	0.523295	0.49252	0.503067	0.516896	0.475264	0.569442	0.51041	0.524898	0.476875	0.524987	0.491834	0.508229	0.484228	0.508315	0.508138	0.498081	0.541554	0.517409	0.514597	0.502195	0.518225	0.541554	0.482878	0.528749	0.524839	0.514625	0.483218	0.524839	0.520037	0.504191	0.524898	0.518039	0.51041	0.502195	0.49252	0.470598	0.524839	0.503067	0.502741	0.503067	0.483218	0.487333	0.514625	0.473587	0.505576	0.524839	0.484078	0.489644	0.500614	0.502195	0.541659	0.526128	0.482878	0.508876	0.494091	0.500413	0.441638	0.500413	0.524898	0.482878	0.502195	0.491021	0.500413	0.475264	0.474581	0.512955	0.483218	0.504677	0.548345	0.49389	0.503067	0.500901
2000	slope	-0.013842	-0.0241749	-0.0253197	0.0187074	-0.0107774	0.0122307	0.00259965	0.019539	0.00748411	0.0204881	-0.0307228	0.00173469	0.0160735	-0.000341259	-0.042856	-0.0129743	0.0155088	-0.00844855	-0.0479197	-0.0173698	-0.0107072	0.0126284	-0.0418381	-0.000129032	-0.0116816	0.0290158	0.00513075	-0.0181554	0.000853021	-0.0170566	-0.0140402	-0.004196	-0.0137705	-0.00660771	-0.0432563	0.0227618	0.0158069	0.0028554	0.0160818	-0.0183276	0.0281273	-0.0127755	-0.0122744	0.000113637	0.0442846	0.00391138	-0.00931842	-0.004196	-0.00245975	0.0232686	-0.0119708	-0.0133284	-0.0159304	-0.00775824	0.0211367	0.00662309	-0.0556416	0.0040729	-0.0259474	0.0148949	-0.0139413	-0.0206662	-0.0413568	-0.0413568	-0.0198186	-0.0538618	-0.0260118	0.0155556	0.0245288	0.0113106	-0.0101008	0.0230108	0.0186742	-0.0185935	0.0240883	0.00232293	-0.0152816	-0.0385123	0.00548955	0.00704105	0.00513075	-0.00992587	-0.0158128	-0.0379729	-0.0102898	-0.0501587	-0.0110441	0.00382831	-0.0587528	-0.0119336	-0.00432664	-0.00373572	-0.00379243	0.0317013	-0.0637812	0.0237569	-0.0324495	-0.0234836	-0.00798503	-0.0409169	-0.0403735	-0.0261922	0.0253224	-0.00833652	0.0319563	-0.00486675	-0.0671795	-0.00720211	-0.0345102	-0.0717426	-0.0132148	-0.0513271	-0.0407807	-0.00833652	0.00594607	-0.00690897	-0.0345443	-0.0221415	-0.0110489	0.0223092	-0.0345102	-0.0407807	-0.0468579	0.0223092	0.0223092	0.00215227	0.0379731	0.00215227	-0.0441037	-0.040637	0.0253224	0.00811879	-0.0448966	-0.000160929	-0.0577067	-0.0597121	0.0735136	-0.00964313	-0.0807044	-0.0242961	-0.0159779	-0.00378153	-0.00650282	-0.0162954	0.0223092	-0.00149179	0.0223092	-0.0323398	-0.0407807	-0.0101111	-0.0468579	-0.0497044	-0.0155307	-0.00922205	-0.0122717	0.0300044	-0.0261922	0.0223092	-0.00690897	-0.0333273	-0.00149179	0.0295907	-0.0345102	0.0426025	-0.0513271	0.0188887	-0.0468579	-0.0407807	-0.0275147	-0.00833652	0.0217113	-0.0441037	-0.00762924	0.0295907	-0.0345102	0.0735136	-0.00993965	-0.00874363	0.0368248	-0.0671795	0.0735136	0.0223092	-0.0101111	-0.0411215	-0.0345102	-0.00720211	-0.00201815	0.0634567	-0.0333273	-0.0067881	0.0469488	0.0217113	-0.0468579	0.0223092	-0.00833652	-0.0349051	0.0175435	0.00215227	-0.0308065	-0.0407807
2000	intercept	0.509872	0.449226	0.520141	0.52234	0.500006	0.452035	0.522993	0.532383	0.489042	0.510711	0.484627	0.515228	0.505966	0.55026	0.506803	0.494994	0.527988	0.461365	0.4988	0.522323	0.496001	0.49937	0.521325	0.474679	0.484663	0.495197	0.497297	0.527137	0.48153	0.488589	0.516441	0.476029	0.504843	0.478466	0.500733	0.533917	0.488878	0.495957	0.524324	0.526204	0.493028	0.478478	0.479207	0.458324	0.479994	0.499897	0.527448	0.476029	0.46966	0.476378	0.507341	0.483137	0.494959	0.487939	0.530825	0.535878	0.506247	0.501009	0.532626	0.442811	0.55298	0.482184	0.48045	0.48045	0.498855	0.49099	0.504512	0.505065	0.501638	0.464002	0.532054	0.506249	0.53966	0.503751	0.464454	0.5259	0.500411	0.517058	0.504608	0.473082	0.495859	0.487678	0.512524	0.488602	0.55026	0.496442	0.487583	0.497675	0.490786	0.532895	0.561624	0.488466	0.492195	0.470012	0.495648	0.480872	0.518926	0.488616	0.471659	0.492155	0.465692	0.575772	0.541799	0.513424	0.530013	0.515561	0.495209	0.509086	0.465692	0.501782	0.46506	0.473825	0.555651	0.513424	0.483158	0.49212	0.474724	0.504843	0.514713	0.46627	0.465692	0.575772	0.480477	0.479548	0.46627	0.440983	0.537006	0.441264	0.517286	0.493471	0.541799	0.492967	0.511771	0.522188	0.516046	0.478866	0.459805	0.505412	0.51082	0.445134	0.502574	0.536136	0.570454	0.493388	0.46627	0.443973	0.479548	0.518748	0.555651	0.49212	0.480477	0.497964	0.552366	0.491933	0.570454	0.45983	0.58145	0.479548	0.49212	0.497384	0.443973	0.473629	0.454304	0.47697	0.474724	0.527964	0.44899	0.583236	0.554502	0.513424	0.448007	0.517286	0.496474	0.473629	0.465692	0.464713	0.474435	0.570454	0.461797	0.495209	0.44288	0.46627	0.480424	0.559789	0.465692	0.509086	0.480424	0.47697	0.497384	0.503096	0.517284	0.448007	0.501369	0.46627	0.513424	0.517389	0.470215	0.441264	0.499939	0.583236
3000	slope	-0.055317	0.0212759	-0.0215553	-0.0153126	-0.0288264	-0.0543038	-0.0440838	-0.0073172	-0.0427221	-0.0637299	-0.0169292	0.00395704	0.00892736	-0.0288567	0.0119852	0.0249268	-0.0163926	-0.0570002	-0.0134067	0.0558463	0.0156661	0.0472581	-0.0570002	-0.0290371	-0.0252627	-0.0576665	-0.016903	0.0497522	0.0128785	-0.0417084	0.000591408	-0.0608184	-0.01109	-0.000451504	-0.0428873	0.0181197	-0.019654	-0.0267859	-0.0363483	-0.0390351	0.0177013	-0.00477269	-0.0243122	0.0272694	0.0626616	-0.0417546	-0.0425569	-0.0191058	-0.0493069	-0.0476622	-0.0235804	-0.0014601	0.0272201	0.0417915	-0.0351608	0.0267945	0.0231362	-0.0470011	-0.0592682	0.0215789	0.0290944	-0.0286458	0.00405611	0.0395699	0.0327428	-0.0301844	-0.0648826	0.00894802	-0.0321815	0.0761186	0.0092087	0.0285039	-0.0315537	-0.054137	0.0144221	0.0123336	-0.0185913	0.00379271	-0.0178638	0.00113492	-0.0490104	0.0164342	-0.0136032	-0.0642439	-0.014967	0.0144381	-0.0181921	0.0164764	-0.0185913	-0.0150261	0.0497522	0.0146486	-0.0356991	0.0092149	0.0347329	-0.0394097	0.0443969	-0.000671551	-0.0277634	-0.0276085	-0.0524436	0.0249336	-0.0951737	-0.0015492	-0.0615568	-0.0622809	0.00191207	0.0190226	0.0663325	0.0274943	-0.0438849	-0.0389341	-0.0389341	-0.0863409	-0.0788652	-0.0834338	-0.0654726	-0.0189547	0.0126815	0.0264229	0.00470953	0.0315046	-0.0951737	-0.0615568	0.00191207	0.000578351	0.0122855	0.00528272	-0.0390887	-0.0610188	0.0714369	-0.0524436	0.0547335	-0.0615568	-0.0580173	-0.0482988	-0.0485193	0.0865789	0.00191207	-0.0524436	-0.0964348	-0.0937358	0.0204744	0.0329552	0.0148813	0.0124923	-0.0162448	0.00900018	0.00470953	-0.0615568	-0.0622472	0.00900018	-0.0161568	0.00191207	0.0152609	-0.0165133	-0.0432112	0.00567334	0.0256077	-0.0326703	-0.0610188	-0.0580173	-0.0610188	0.00191207	0.0158905	-0.0176285	-0.0613241	-0.00712168	-0.0863409	0.0279315	0.0129256	0.0206231	-0.0524436	-0.0326703	-0.000857598	0.0172506	-0.0615568	-0.0551893	0.00900018	-0.0432112	-0.0191556	-0.0263758	0.00191207	-0.0387459	0.0252373	0.0266073	0.0641295	0.00941723	0.00703022	0.0168983	0.0129256	-0.0475286	-0.0551893	0.0266073	-0.0165133	-0.0438849	-0.0162448	0.00567334	0.0279315	-0.01293
3000	intercept	0.487019	0.519457	0.497739	0.513498	0.505719	0.532183	0.587665	0.512989	0.504265	0.473555	0.486189	0.466148	0.501291	0.560835	0.511472	0.512007	0.515638	0.469396	0.511037	0.449371	0.496035	0.45403	0.471259	0.492301	0.470792	0.508957	0.492366	0.45952	0.476998	0.477886	0.501751	0.527696	0.476336	0.489286	0.496122	0.497036	0.50523	0.50881	0.456967	0.476154	0.489794	0.516556	0.511879	0.472305	0.461369	0.487093	0.489619	0.487059	0.488837	0.519491	0.497088	0.497475	0.510425	0.502233	0.518057	0.504668	0.461622	0.492821	0.545768	0.458577	0.521196	0.523272	0.48221	0.461102	0.521783	0.474276	0.472803	0.447664	0.496682	0.447173	0.51055	0.498688	0.555566	0.486311	0.489916	0.488244	0.490457	0.485637	0.483946	0.517531	0.511256	0.519451	0.457077	0.464812	0.50257	0.489828	0.478798	0.443699	0.491487	0.483314	0.453809	0.510074	0.486811	0.469749	0.491431	0.511569	0.471692	0.46248	0.491234	0.472991	0.478051	0.459642	0.450012	0.528565	0.46097	0.452981	0.495571	0.493849	0.483858	0.462221	0.477822	0.476963	0.476963	0.470802	0.494797	0.481092	0.462971	0.495571	0.526687	0.488467	0.476232	0.494768	0.432255	0.471859	0.495571	0.516125	0.515495	0.495464	0.508579	0.470659	0.467898	0.478051	0.461989	0.471859	0.486514	0.591598	0.571203	0.432357	0.488386	0.470659	0.470863	0.459604	0.4577	0.509347	0.499068	0.425706	0.521664	0.520191	0.477395	0.471859	0.452981	0.520191	0.530263	0.495571	0.502863	0.480449	0.476475	0.496296	0.438025	0.508579	0.470659	0.486514	0.470659	0.495571	0.532639	0.550795	0.49618	0.535387	0.470802	0.459642	0.485738	0.520191	0.470659	0.508579	0.528565	0.520608	0.46097	0.585853	0.520191	0.476475	0.52054	0.535946	0.495571	0.476963	0.442608	0.492411	0.461989	0.499958	0.493001	0.505995	0.499005	0.477822	0.585853	0.492411	0.466481	0.477822	0.521664	0.496296	0.459642	0.477395
4000	slope	-0.0262249	0.00424266	-0.0647193	-0.0513474	-0.0306955	0.0494006	-0.0601706	-0.0899639	-0.0131085	-0.039861	-0.0458059	-0.061903	-0.0474847	-0.0228238	-0.0753399	-0.0638342	0.0410104	-0.0757971	-0.0373238	0.00562408	-0.0418529	-0.0231505	-0.030684	0.0236535	-0.0758511	-0.0390919	-0.0541677	0.0112674	-0.0238637	-0.0636061	-0.0256607	0.0230129	0.01425	-0.050132	-0.0604039	-0.00200273	-0.0176605	-0.034001	-0.0705412	0.0598088	-0.0210423	-0.00720167	-0.0217702	-0.0555953	0.0131798	-0.0319826	-0.0550733	0.00251357	-0.0186545	-0.0327783	-0.082703	0.0089775	0.00237947	-0.0294533	-0.0350181	-0.0242552	0.0527558	-0.009499	-0.0204699	0.0454959	-0.00543211	-0.0718299	-0.0431721	-0.0398412	-0.0615353	-0.0551476	0.00439785	-0.0300881	-0.0136001	-0.0421113	0.0288809	-0.0183803	0.0792499	0.0217775	-0.0630732	0.0321358	-0.0578096	0.0939642	-0.00370998	-0.0486734	-0.0629233	0.0246695	-0.0399955	-0.0587501	-0.0212884	0.019667	-0.0529955	-0.0564043	-0.0860849	-0.085582	-0.0896881	-0.0657759	0.0498614	-0.00403088	-0.00505586	-0.0837792	0.0259136	-0.0171528	-0.0380798	-0.0584197	-0.0480323	-0.0561392	-0.0999607	-0.0270183	-0.0257389	0.0136115	-0.0754513	-0.114232	-0.0353152	0.018433	0.018433	0.0148747	-0.0257389	-0.0604717	-0.0480323	0.0131269	0.0118953	-0.0551476	0.0889716	-0.0426308	0.0230129	-0.118905	-0.118905	-0.0480323	0.0150323	0.109417	0.018433	-0.0353152	-0.0322743	-0.0127361	-0.0604717	-0.0551476	0.101185	-0.016448	-0.00694193	-0.0257389	-0.0353152	-0.103324	-0.0254406	-0.0562024	0.018433	-0.0565806	0.0826473	-0.000107717	-0.0968516	-0.0353152	-0.000478029	-0.0806609	-0.0508433	-0.000478029	0.00646278	-0.0629138	-0.000478029	-0.0604717	-0.0806609	-0.0798241	0.0824988	0.0998595	0.106665	-0.0561392	-0.00349361	-0.0375097	-0.050719	0.0824988	-0.00694193	-0.0170547	-0.105867	-0.0770813	-0.049379	-0.00823226	-0.0730931	0.107779	0.0219857	0.107779	-0.0762509	-0.0169586	-0.00512613	-0.00673006	0.00165244	-0.000478029	-0.0551476	0.0230129	-0.00694193	-0.0762509	0.0115528	0.0383594	0.0248104	-0.026454	-0.0409838	-0.0806609	-0.0551476	0.00461814	0.0153789	-0.0604717	-0.0524736	-0.0798241	-0.0231103	0.018433	-0.0592802	-0.0353152
4000	intercept	0.511169	0.555863	0.550382	0.501231	0.525099	0.516663	0.459037	0.465806	0.522426	0.524534	0.497189	0.496227	0.533905	0.521133	0.472807	0.508308	0.473301	0.482947	0.493868	0.524597	0.490628	0.49556	0.543909	0.468711	0.505134	0.540481	0.512991	0.528859	0.535526	0.455846	0.468991	0.516599	0.468849	0.517991	0.48789	0.506213	0.471202	0.473393	0.472496	0.507829	0.524879	0.473908	0.488717	0.475431	0.503066	0.486331	0.513875	0.521187	0.505907	0.483106	0.495901	0.523772	0.569349	0.498951	0.483174	0.477053	0.490528	0.508752	0.50561	0.480655	0.541373	0.476302	0.474152	0.532918	0.506055	0.437395	0.527413	0.525867	0.548941	0.494665	0.466441	0.498038	0.445347	0.524741	0.481335	0.489477	0.470961	0.455085	0.548429	0.466751	0.525742	0.513283	0.528413	0.493293	0.561271	0.446024	0.437395	0.5325	0.461264	0.48981	0.48664	0.493572	0.520695	0.482436	0.465621	0.474298	0.436292	0.526185	0.502861	0.441798	0.422393	0.560588	0.477759	0.486895	0.514818	0.579759	0.506577	0.472376	0.512688	0.546091	0.546091	0.564775	0.514818	0.474017	0.422393	0.554868	0.520417	0.437395	0.45204	0.53121	0.528001	0.4754	0.4754	0.433933	0.500983	0.463406	0.546091	0.499324	0.514769	0.544961	0.474017	0.437395	0.479317	0.494401	0.568816	0.52047	0.50526	0.466376	0.537266	0.491406	0.550253	0.449146	0.471489	0.526825	0.460063	0.50526	0.520606	0.437407	0.436531	0.517098	0.534902	0.588249	0.500439	0.49645	0.433933	0.506388	0.445544	0.45088	0.463406	0.560588	0.498645	0.493072	0.467854	0.445544	0.579759	0.520417	0.487694	0.587574	0.565205	0.487753	0.452531	0.463406	0.527605	0.463406	0.487304	0.514769	0.531967	0.504155	0.553725	0.501452	0.437395	0.534655	0.579759	0.52478	0.509928	0.54585	0.546091	0.48987	0.459892	0.437407	0.427722	0.526825	0.521386	0.474017	0.476277	0.504107	0.477015	0.550527	0.561124	0.499324
