generation	param	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100	Hapl1	Hapl2	Hapl3	Hapl4	Hapl5	Hapl6	Hapl7	Hapl8	Hapl9	Hapl10	Hapl11	Hapl12	Hapl13	Hapl14	Hapl15	Hapl16	Hapl17	Hapl18	Hapl19	Hapl20	Hapl21	Hapl22	Hapl23	Hapl24	Hapl25	Hapl26	Hapl27	Hapl28	Hapl29	Hapl30	Hapl31	Hapl32	Hapl33	Hapl34	Hapl35	Hapl36	Hapl37	Hapl38	Hapl39	Hapl40	Hapl41	Hapl42	Hapl43	Hapl44	Hapl45	Hapl46	Hapl47	Hapl48	Hapl49	Hapl50	Hapl51	Hapl52	Hapl53	Hapl54	Hapl55	Hapl56	Hapl57	Hapl58	Hapl59	Hapl60	Hapl61	Hapl62	Hapl63	Hapl64	Hapl65	Hapl66	Hapl67	Hapl68	Hapl69	Hapl70	Hapl71	Hapl72	Hapl73	Hapl74	Hapl75	Hapl76	Hapl77	Hapl78	Hapl79	Hapl80	Hapl81	Hapl82	Hapl83	Hapl84	Hapl85	Hapl86	Hapl87	Hapl88	Hapl89	Hapl90	Hapl91	Hapl92	Hapl93	Hapl94	Hapl95	Hapl96	Hapl97	Hapl98	Hapl99	Hapl100
10	slope	0.0	0.0	-0.00110547	0.0	0.0	0.0	-0.00117449	0.0	0.0152012	0.0	0.0	-0.00314073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00448243	0.0	0.0	0.0	0.0	0.0	-0.00552713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00150474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00444192	0.0	0.0	0.0	0.0	-0.00268574	0.0	0.0	0.0	0.0	0.0	0.0	0.00401747	0.0	-0.00201518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00868695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00699656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	intercept	0.504458	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.497824	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.500542	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.509206	0.5	0.5	0.5	0.5	0.5	0.499451	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.506952	0.50048	0.493699	0.5	0.5	0.5	0.5	0.488682	0.5	0.5	0.5	0.5	0.5	0.498504	0.5	0.5	0.5	0.5	0.5	0.504978	0.5	0.5	0.5	0.5	0.5	0.5	0.500663	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.518692	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.506698	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
1000	slope	-0.0148513	-0.00804069	-0.000528759	-0.0494704	0.0219261	-0.0211854	-0.0109094	-0.00735864	0.00816255	-0.0115813	0.00174655	0.00626928	-0.00507003	-0.00607935	-0.0187575	-0.0215741	-0.0178579	-0.00920358	-0.0122121	-0.0136766	0.0131182	-0.0155265	-0.0214775	-0.0192017	0.00465009	-0.00502785	-0.0113337	-0.0164869	-0.0144534	-0.0111624	0.0262631	-0.00461861	-0.0135537	-0.00290279	-0.00840039	-0.0148333	0.007953	-0.00980598	0.00125345	-0.00455008	-0.0323203	0.00910115	-0.0113913	-0.00784782	-0.0172133	-0.0174879	0.000735121	-0.0197573	-0.0108571	-0.000706774	-0.0222428	-0.00548677	0.00164946	-0.0181194	0.00650005	-0.0138188	0.0183834	-0.00746515	0.0036493	0.00279239	-0.00594569	0.00642047	0.00980305	-0.00144813	0.00891772	-0.0343313	-0.0131813	-0.0105728	-0.00379585	0.0211949	-0.0248211	-0.029087	0.00469946	0.0135331	0.0130859	0.00297226	-0.00733685	-0.000453655	-0.00688223	0.00131102	0.00301782	-0.00594569	0.00827377	0.0142843	-0.00405256	-0.0296236	-0.0137398	-0.000393166	0.0078743	-0.0293848	0.0118641	-0.00942621	-0.0245795	-0.032108	0.0150601	0.0145218	-0.0444575	-4.85987e-05	-0.00122756	-0.0104827	-0.0156574	0.0231058	0.00603925	-0.00873843	-0.0157686	0.00374733	0.00732717	-7.57019e-05	0.00732717	0.00513725	0.0231058	-0.00692275	-0.0908054	-0.00692275	-0.00594569	0.0184596	0.0135668	-0.0165249	-0.00881168	0.0135668	0.0027093	0.00811725	-0.00406639	-0.00516441	-0.0157686	-0.00835818	0.00513725	-0.00502785	0.0175664	0.00906004	-0.0264972	-0.0067445	-0.0193854	-0.00187146	-0.0186603	0.0659047	0.00778645	-0.0519756	-0.0299479	-0.000473059	-0.0156574	0.007953	0.0027093	0.0199229	0.0139837	-0.0414688	0.00110382	0.00603925	-0.00594569	-0.0302367	-0.00900419	-0.00692275	-0.00930319	-0.0176396	-0.00502785	-0.0176396	-0.00498236	-0.00434257	-0.0182573	0.00613642	-0.0324872	-0.0414688	-0.0313848	-0.0324872	-0.00835818	-0.0110097	-0.00118668	-0.0399167	0.0160555	0.00218176	-0.0182573	-0.00927788	-0.00502785	0.0079803	-0.0324872	-0.0188275	-0.00502785	-0.0108493	-0.00498236	0.0231058	-0.00502785	0.0139837	0.00770369	0.0199229	-0.0146778	-0.0156574	-0.00750512	-0.00406639	-0.00594569	-0.00692275	-0.0313848	0.000747639	-0.00502785	-0.0274645	-0.0462229	-0.00502785	-0.00498236	0.0659047	-0.00502785	-0.0188275
1000	intercept	0.393152	0.382854	0.356998	0.395118	0.410392	0.412632	0.391699	0.39104	0.424063	0.378941	0.382464	0.399313	0.409426	0.391004	0.395539	0.403355	0.395852	0.393012	0.398617	0.370388	0.389406	0.404826	0.388702	0.403952	0.39397	0.366597	0.381438	0.39133	0.374648	0.399158	0.420965	0.425106	0.36833	0.367457	0.406271	0.405761	0.398518	0.409942	0.381009	0.370308	0.385305	0.410448	0.398587	0.36277	0.382301	0.370116	0.386405	0.416185	0.373827	0.407696	0.397832	0.36496	0.376797	0.365653	0.411048	0.391192	0.419825	0.390177	0.394687	0.385997	0.363323	0.370793	0.390334	0.379468	0.370329	0.394798	0.404385	0.388756	0.378551	0.429906	0.401112	0.395155	0.384217	0.387937	0.384795	0.405585	0.421856	0.365251	0.401399	0.410381	0.41071	0.363323	0.417732	0.412462	0.392852	0.392647	0.390138	0.366403	0.388119	0.402738	0.424173	0.393521	0.412047	0.397832	0.38902	0.39919	0.407829	0.379196	0.387909	0.409783	0.353964	0.411745	0.370668	0.42781	0.387622	0.384676	0.370012	0.372775	0.370012	0.353964	0.401038	0.36003	0.453142	0.36003	0.360033	0.393285	0.41	0.412506	0.372775	0.41	0.370471	0.415713	0.377179	0.398994	0.387622	0.45198	0.353964	0.357414	0.433807	0.390814	0.368	0.4069	0.422308	0.397021	0.410062	0.435839	0.415713	0.368	0.387173	0.387622	0.353964	0.398518	0.370769	0.446293	0.405862	0.4069	0.352993	0.364319	0.360033	0.422308	0.368	0.354929	0.425251	0.409884	0.371654	0.409884	0.364338	0.462689	0.403138	0.369414	0.418303	0.4069	0.397381	0.418303	0.441282	0.372775	0.395526	0.387173	0.431903	0.378709	0.414778	0.410062	0.372775	0.372775	0.418303	0.394525	0.369888	0.375803	0.361421	0.417704	0.361465	0.405862	0.387622	0.428189	0.408491	0.368	0.391318	0.377179	0.360033	0.382914	0.407501	0.389525	0.371654	0.375803	0.387173	0.371654	0.364338	0.435839	0.369888	0.394525
2000	slope	0.00448785	0.00607449	0.022789	-0.00417009	0.0101132	0.0149335	0.0238547	0.0112339	-0.0217441	0.0173574	-0.00599398	0.00256108	-0.0153281	0.0120415	-0.00752707	0.000197243	0.0189666	0.0224285	0.0182984	0.000485984	0.0232624	-0.0211848	-0.00902049	-0.0215685	0.0229077	-0.00299713	0.0110695	0.00220701	0.022582	0.00542574	0.0196023	-0.00350044	0.0175031	0.00613907	0.0129469	0.0158013	0.00931854	-0.00981688	-0.00321887	0.00183535	0.0128101	-0.0329244	-0.0117953	-0.00855345	0.0228719	0.0040179	0.00164652	0.0163707	-0.0202884	-0.00040661	0.00632455	0.0205214	-0.0069432	0.00432628	0.0102501	0.0256286	-0.00819014	0.00977119	-0.0127813	0.00353426	-0.00948799	0.00435326	0.00792677	-0.0213224	0.0190081	0.0012928	0.0142711	-0.00515916	-0.0149568	0.0339682	-0.00643975	0.0166643	0.0201198	0.007753	-0.000388579	-0.0138025	-0.00496324	0.0183706	0.00765668	-0.0194414	0.0269946	-0.0121785	0.00432628	-0.00484451	0.0310833	0.0345124	-0.012388	-0.0126881	0.027014	-0.022489	0.00144171	0.00239496	-0.0256648	-0.0144504	-0.0104909	0.0041433	-0.00848263	-0.00374455	-0.0143721	-0.0209011	0.00382709	-0.0232239	-0.00531086	-0.00218699	0.0127167	-0.0132361	-0.0064598	-0.0159057	-0.00141748	0.030301	-0.00852404	-0.0221268	0.0250553	-0.00386662	-0.0386487	0.0193902	-0.00727657	-0.0247481	-0.0131775	0.0247912	-0.0592147	0.0179574	0.00172241	0.0127167	-0.00618755	-0.0116994	-0.0168522	-0.00406412	0.00578659	-0.0168522	-0.018286	0.0121046	0.0189666	0.0189666	-0.0386487	0.0410727	-0.0131547	0.0222821	-0.00827032	-0.00531086	0.0404372	-0.011796	-0.00194378	0.0349036	0.0193902	-0.0133159	-0.0133159	-0.0254057	0.0078754	0.0127167	-0.00374098	0.00518293	0.0432	0.000575828	0.0179574	-0.0159057	0.00518293	-0.00218699	0.0127167	0.0222821	-0.0345846	-0.00777447	-0.0102965	-0.0158392	0.0127167	0.0247912	0.0222821	-0.0159057	-0.026193	0.0363975	-0.00261466	0.030301	0.0263776	-0.0100934	-0.000162794	-0.00218699	0.00041811	-0.006603	-0.0196171	-0.0254057	0.0146596	0.0253545	-0.018286	0.0115568	0.0127167	0.0222821	-0.00948517	0.030301	0.0285829	-0.026526	0.0127167	-0.0168522	-0.0196171	-0.00218699	0.0222821	-0.0102648	-0.0044883	-0.00304986	0.0115568	-0.00727657
2000	intercept	0.28903	0.277807	0.28687	0.266814	0.267199	0.259525	0.262271	0.267061	0.278728	0.27064	0.282836	0.291782	0.279947	0.285442	0.311406	0.300057	0.273024	0.28598	0.290128	0.304093	0.262627	0.286767	0.307258	0.306106	0.284635	0.281124	0.305288	0.282643	0.28569	0.294311	0.294823	0.288206	0.253723	0.293276	0.285579	0.267641	0.305354	0.292266	0.277762	0.264473	0.296628	0.286334	0.275194	0.273375	0.274262	0.286956	0.281883	0.285374	0.297795	0.290763	0.281455	0.272537	0.267773	0.264487	0.286028	0.268457	0.292349	0.270373	0.282992	0.274732	0.281191	0.317512	0.286965	0.278743	0.282728	0.275752	0.281053	0.280425	0.295708	0.270466	0.266541	0.278722	0.27993	0.271357	0.271592	0.277519	0.280668	0.295161	0.264531	0.302812	0.276628	0.312564	0.278197	0.282478	0.285402	0.303103	0.269583	0.275953	0.276549	0.299798	0.277063	0.281892	0.305948	0.293772	0.268735	0.269364	0.275241	0.288581	0.283733	0.282236	0.278303	0.284141	0.268446	0.265592	0.251375	0.309724	0.249474	0.285083	0.324298	0.282041	0.297226	0.304568	0.280591	0.28559	0.326622	0.24636	0.292427	0.289	0.283291	0.256483	0.322939	0.295924	0.28559	0.258165	0.31391	0.269954	0.257681	0.297226	0.29948	0.270719	0.288414	0.305076	0.275677	0.276637	0.326622	0.306069	0.281633	0.274381	0.269417	0.268446	0.369739	0.278303	0.286089	0.274203	0.24636	0.282645	0.284404	0.322939	0.259167	0.238821	0.302485	0.308026	0.287865	0.287161	0.295924	0.285083	0.308026	0.265592	0.242748	0.263874	0.287633	0.294122	0.321629	0.32602	0.260549	0.256483	0.274381	0.285083	0.277437	0.306069	0.268446	0.261166	0.285246	0.258296	0.292427	0.268446	0.263874	0.304568	0.269787	0.322939	0.253947	0.26105	0.293411	0.300073	0.238821	0.274381	0.304568	0.282041	0.274203	0.278303	0.238821	0.270719	0.269787	0.265592	0.274381	0.268446	0.28559	0.279372	0.300073	0.296929
3000	slope	-0.0100815	0.00478707	0.000467587	-0.00431597	-0.000853009	0.00936802	-0.00212759	0.014914	0.000836678	0.0048235	0.0452389	-0.00385915	0.00805568	0.01412	-0.00105289	0.00295846	0.0108798	-0.00126192	0.0027469	0.00126812	0.0189744	-0.00520216	-0.011512	0.0037188	-0.0050405	0.00722236	-0.00358311	-0.00769775	0.00255236	0.00860253	0.020608	-0.00202888	0.0276445	-0.00390729	0.0131245	0.00691998	-0.000271959	-0.00625452	-0.00539176	0.0154053	-0.00198918	0.00807099	-0.00906214	-0.00663667	0.00254753	-0.0109457	0.000802508	0.0370922	0.0210547	0.00724467	-0.0156368	0.00112742	0.0131269	-0.00434551	0.00434427	0.00255369	-0.0174449	0.00646885	0.00469361	-0.00819452	0.0230795	-0.0037056	0.0118971	-0.00370727	-0.000418592	-0.0130707	-0.0144702	-0.0168288	-0.0159874	0.000802508	0.00459872	-0.00754896	0.0173304	0.0179038	-0.0021645	-0.0113148	0.00930907	0.00135904	0.0142278	0.00406565	0.0135005	0.0156681	0.0151257	0.00591236	0.0320603	0.0154059	0.00729643	0.00013879	0.0139802	0.00902839	-0.00429346	0.0110227	0.0106141	-0.00819717	-0.000939931	-0.00538622	0.0071143	0.0109309	0.0388505	-0.00322975	0.00940537	-0.0147635	-0.0337135	-0.0187024	-0.0232591	0.00895127	-0.000998186	0.00812776	-0.0117036	-0.0294519	0.00931755	0.0479421	0.00931755	-0.0137262	0.0182525	0.0137772	0.00931755	0.0334974	-0.00975907	-0.00686279	-0.0152141	0.00803773	-0.00343432	0.0181206	-0.0390257	-0.0124025	-0.00189427	0.0217645	-0.00233864	-0.0052941	-0.0167288	-0.00398032	0.0216373	0.00217054	-0.0133623	0.012277	-0.0232591	0.00931755	0.00503934	-0.00823455	-0.00324754	0.0560638	0.0252555	-0.0181141	-0.0230984	-0.0137262	-0.00686913	0.00917326	0.0203449	0.0083657	-0.0222434	-0.00686279	0.0243554	0.0154627	-0.0232591	-0.00718555	0.00582249	0.00817285	0.0161786	0.0041581	-0.0147635	0.0168225	0.0479421	0.00241036	-0.0167288	0.00820741	0.000694969	-0.0144544	0.0168225	0.00931755	0.014724	-0.0128507	-0.0137262	-0.00233864	-0.0144544	0.0114417	0.00449597	0.00503934	-0.0187024	-0.00214013	-0.0222434	0.0216373	0.0479421	0.0242213	0.0168225	-0.00718555	0.00508033	-0.0381535	0.0216373	-0.0141622	0.0119957	0.0041581	0.0334974	0.00803773	0.0252555	0.00582249	-0.0222434	-0.00686279	0.0049004	0.0789592
3000	intercept	0.225999	0.225583	0.238492	0.22705	0.245049	0.199424	0.248928	0.222032	0.207259	0.221254	0.218024	0.206346	0.241959	0.243209	0.237283	0.246758	0.219966	0.231607	0.24328	0.212923	0.228506	0.240077	0.254875	0.214055	0.254569	0.208695	0.246173	0.243986	0.249087	0.217624	0.232577	0.22157	0.205717	0.220432	0.224392	0.244979	0.247009	0.245576	0.229356	0.241885	0.200345	0.226739	0.198338	0.246699	0.23096	0.235388	0.205047	0.246257	0.233331	0.223592	0.252757	0.224608	0.264567	0.235665	0.206315	0.221722	0.221443	0.236053	0.233712	0.271518	0.272245	0.225892	0.252723	0.208985	0.217761	0.231924	0.205368	0.258798	0.261532	0.211291	0.22068	0.236959	0.214883	0.23939	0.23297	0.264548	0.243187	0.22873	0.232398	0.244234	0.199336	0.243492	0.210084	0.260634	0.237608	0.242125	0.217145	0.226538	0.216895	0.23557	0.223323	0.214551	0.229824	0.219084	0.207674	0.247732	0.220946	0.221153	0.227801	0.220532	0.222367	0.211633	0.224431	0.201267	0.259225	0.250339	0.244196	0.22967	0.262078	0.227849	0.212277	0.215267	0.230341	0.221443	0.244196	0.260862	0.212277	0.2117	0.235012	0.235012	0.191526	0.249888	0.230556	0.260862	0.227849	0.264864	0.236584	0.268689	0.215093	0.213388	0.221443	0.19017	0.227229	0.225126	0.211633	0.209309	0.259225	0.217796	0.22943	0.228341	0.218218	0.231652	0.207399	0.228797	0.229274	0.221443	0.213388	0.271404	0.199424	0.25207	0.183809	0.230296	0.199424	0.279357	0.262082	0.195718	0.18716	0.238632	0.261217	0.22705	0.214094	0.22061	0.209849	0.217303	0.221443	0.265403	0.237073	0.228965	0.22061	0.230341	0.199424	0.237073	0.221443	0.215093	0.224431	0.258014	0.249488	0.221696	0.211506	0.222107	0.187987	0.230266	0.197417	0.191864	0.22061	0.199976	0.253379	0.243786	0.213015	0.237073	0.220014	0.226472	0.218296	0.249888	0.207399	0.192019	0.187987	0.23687	0.230814	0.230752
4000	slope	-0.040074	-0.0241241	0.00260133	-0.0213331	-0.0189207	-0.00979184	-0.0189626	0.020703	-0.0151539	-0.0335311	-0.0179316	-0.0220721	0.00749011	-0.0191811	-0.00840321	-0.0171426	-0.00343401	0.0248168	-0.0331592	-0.0126275	0.0191396	-0.00331563	-0.00861401	0.0295439	0.00842567	-0.0205447	-0.0166893	-0.03273	0.0367373	0.00324455	-0.00319838	-0.0295444	-0.026407	-0.0152922	-0.0283305	0.0185793	0.00176297	-0.0180123	0.005828	-0.0262418	0.0132771	-0.0189626	-0.0356856	-0.0103922	-0.0325225	-0.0460109	-0.0302282	0.0242616	-0.0362982	-0.0135988	0.0104183	-0.00517257	-0.00334948	0.00903536	0.0130163	-0.00689366	-0.0259175	-0.00243333	-0.0195467	-0.0125835	0.015109	-0.00650259	-0.00602996	0.0130135	-0.0206876	0.00864328	-0.0148858	-0.00851283	0.0103509	0.0136574	-0.0295701	0.00777519	0.0120185	-0.0122346	0.0293921	-0.00869306	-0.0155015	-0.018997	-0.0128006	-0.00352988	-0.0396034	-0.0107921	0.00209249	-0.0274967	0.00403441	0.00712238	-0.0388669	-0.024892	-0.00627949	-0.0219964	0.00857724	0.00624628	-0.00495977	-0.020123	0.00565893	-0.0175774	-0.013086	0.00300267	0.0387478	-0.00235104	-0.00718103	-0.0500216	-0.0085498	-0.0522156	0.0308132	-0.0243603	-0.0222434	0.0303428	-0.033873	-0.0114692	-0.033873	0.0296862	-0.0332736	-0.0172483	-0.0128051	-0.0414662	-0.0202385	-0.0085498	-0.00851283	-0.00913041	-0.0199318	-0.0153254	-0.0297645	-0.0323493	-0.0128051	-0.0128051	0.0538004	-0.00851283	-0.0202385	0.0341951	-0.0313128	0.00756205	0.0167419	-0.033873	-0.0230535	-0.00851283	-0.0222434	-0.0116155	-0.0085498	-0.0161042	0.0371192	-0.0439071	0.0285296	-0.0128051	-0.035443	-0.035443	-0.0202385	0.0494234	-0.0267342	-0.029498	-0.0129231	-0.00405213	0.0389556	-0.0374727	-0.0276928	-0.0343716	-0.0505726	-0.050041	0.00440924	0.0138589	-0.0308754	0.0527769	0.0246935	-0.0200195	0.018837	0.0389556	-0.00351012	0.0256624	-0.00713378	-0.050041	-0.0085498	-0.0204584	-0.0116155	-0.0402918	-0.0254954	0.0457455	-0.00851283	0.0285296	-0.00703782	0.0284415	-0.0116155	-0.0085498	-0.0475248	-0.0313128	-0.0155981	0.0538004	0.0292049	-0.00851283	0.0296862	0.00396293	-0.0308754	0.0223306	0.00703605	-0.027825	-0.027163	-0.0172483	-0.0522156	-0.0522156	-0.0282798	0.03652
4000	intercept	0.172915	0.184124	0.187481	0.114192	0.178375	0.16794	0.159892	0.188944	0.189334	0.144416	0.141512	0.191766	0.192169	0.186322	0.175052	0.187899	0.144044	0.172704	0.176791	0.182933	0.19178	0.193544	0.159684	0.191418	0.168416	0.179074	0.165413	0.200313	0.208368	0.177133	0.210462	0.173446	0.166087	0.195165	0.201167	0.214038	0.201127	0.168288	0.162291	0.167793	0.215594	0.148568	0.135246	0.14373	0.15593	0.208262	0.141883	0.188669	0.149427	0.192079	0.189065	0.158586	0.184691	0.210472	0.150953	0.193542	0.145841	0.193895	0.183091	0.119762	0.167301	0.152332	0.193009	0.204738	0.164155	0.181964	0.193897	0.171632	0.175969	0.192369	0.188317	0.178658	0.209835	0.139709	0.173898	0.146036	0.169507	0.176073	0.169951	0.16445	0.173406	0.170598	0.165385	0.206123	0.190275	0.164734	0.19289	0.174518	0.173184	0.167871	0.170146	0.138929	0.142143	0.191537	0.172045	0.135255	0.13681	0.137812	0.196824	0.175439	0.153996	0.138058	0.147751	0.154754	0.181716	0.200547	0.181756	0.16904	0.114673	0.186289	0.114673	0.20755	0.179816	0.125908	0.182463	0.136914	0.142095	0.147751	0.147781	0.153996	0.203951	0.181756	0.206132	0.20647	0.188432	0.188432	0.221734	0.147781	0.150048	0.192074	0.229943	0.157656	0.158342	0.137408	0.181756	0.171632	0.181756	0.209964	0.154219	0.142095	0.176483	0.210053	0.210264	0.188432	0.179816	0.179816	0.145124	0.20335	0.166015	0.204521	0.110926	0.182463	0.19098	0.204716	0.213163	0.207206	0.147281	0.162655	0.204342	0.181716	0.195742	0.19098	0.192523	0.19829	0.170587	0.19098	0.227765	0.152885	0.162083	0.162655	0.147751	0.142095	0.209964	0.217743	0.207725	0.17948	0.171632	0.210264	0.157656	0.178757	0.193748	0.147751	0.16667	0.217743	0.174995	0.20335	0.175334	0.147781	0.204484	0.158981	0.195742	0.205248	0.196575	0.206132	0.204658	0.125908	0.163174	0.154754	0.151689	0.199512
