generation	param	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100	Hapl1	Hapl2	Hapl3	Hapl4	Hapl5	Hapl6	Hapl7	Hapl8	Hapl9	Hapl10	Hapl11	Hapl12	Hapl13	Hapl14	Hapl15	Hapl16	Hapl17	Hapl18	Hapl19	Hapl20	Hapl21	Hapl22	Hapl23	Hapl24	Hapl25	Hapl26	Hapl27	Hapl28	Hapl29	Hapl30	Hapl31	Hapl32	Hapl33	Hapl34	Hapl35	Hapl36	Hapl37	Hapl38	Hapl39	Hapl40	Hapl41	Hapl42	Hapl43	Hapl44	Hapl45	Hapl46	Hapl47	Hapl48	Hapl49	Hapl50	Hapl51	Hapl52	Hapl53	Hapl54	Hapl55	Hapl56	Hapl57	Hapl58	Hapl59	Hapl60	Hapl61	Hapl62	Hapl63	Hapl64	Hapl65	Hapl66	Hapl67	Hapl68	Hapl69	Hapl70	Hapl71	Hapl72	Hapl73	Hapl74	Hapl75	Hapl76	Hapl77	Hapl78	Hapl79	Hapl80	Hapl81	Hapl82	Hapl83	Hapl84	Hapl85	Hapl86	Hapl87	Hapl88	Hapl89	Hapl90	Hapl91	Hapl92	Hapl93	Hapl94	Hapl95	Hapl96	Hapl97	Hapl98	Hapl99	Hapl100
10	slope	0.0	0.0	0.0	0.0	0.00392957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00862178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00110129	0.0	0.0	0.00521126	0.0	0.0	0.0	0.0	0.0141642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241398	0.0	-0.00259589	0.0	0.0	0.0	0.000142184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00413778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00498374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0221305	0.0	0.0	0.0	0.0	0.0	0.0
10	intercept	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.499206	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.494296	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.509342	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.506652	0.5	0.5	0.5	0.5	0.5	0.504777	0.5	0.5	0.5	0.5	0.496889	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.50151	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.498412	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
1000	slope	-0.0207151	-0.0193682	-0.0225539	-0.0274001	-0.0133434	-0.0247273	-0.00636931	-0.0190568	-0.0361324	-0.0129846	-0.0174598	-0.0215682	-0.0186104	-0.0110914	-0.0189909	-0.0197605	-0.0337386	-0.0223931	-0.00271246	-0.01861	0.00389473	-0.00550798	-0.0219936	0.00383499	-0.0223947	-0.035652	-0.0110914	-0.0151365	-0.00859101	-0.0210175	-0.0327665	-0.00364596	-0.00447081	-0.000969869	-0.0124984	-0.0284734	-0.0217651	0.000527277	-0.0161246	-0.0152544	-0.0165781	-0.0190215	-0.0328718	0.00956504	-0.0195234	-0.00423494	-0.0106186	-0.0290733	-0.0279829	-0.0257466	-0.00188992	-0.0192393	-0.0110914	-0.0136913	-0.0177553	-0.0101029	-0.0168086	-0.0194501	-0.0344796	-0.00903064	-0.0162352	-0.0190215	-0.0179232	-0.0316011	-0.0190215	-0.0190215	-0.015017	-0.0344796	-0.022387	-0.0180502	-0.0222502	0.00664289	-0.0153625	-0.0226507	-0.0150565	-0.0183888	0.00205889	0.00842989	-0.026803	-0.0256028	-0.00218107	-0.00209651	-3.68627e-05	-0.0315806	0.00456739	-0.00243109	-0.000932246	0.000770051	-0.0157383	-0.00128185	-0.00967529	-0.0228521	-0.0256303	-0.0171735	0.00666332	-0.00504788	-0.0196183	-0.0257653	-0.000875311	-0.0199039	0.0355882	0.0282096	-0.0102259	-0.0233713	0.000770129	-0.0110914	-0.0155953	-0.0219293	0.00251486	-0.0190215	-0.0166617	-0.0391821	-0.0330828	-0.0369444	-0.0110914	-0.0330828	-0.011817	-0.0321218	-0.0121843	-0.0155953	-0.0279143	-0.00864296	0.00926932	-0.024159	-0.0190215	-0.0188302	-0.00258811	-0.0336113	-0.0128989	-0.0117035	-0.00216786	-0.0327003	-0.0209516	-0.011817	-0.0247016	-0.0145956	-0.0167543	-0.0190215	-0.0321218	0.00676852	-0.000586105	-0.0327003	-0.00813611	-0.0190215	-0.0190215	-0.0190215	-0.0162742	-0.0190215	-0.0498141	-0.0190215	-0.0225967	-0.00258811	-0.0125068	-0.0261294	-0.0275876	0.00386524	0.021658	-0.00813611	0.011766	0.0172709	0.0201466	-0.0190215	-0.0196183	0.0172709	-0.0110914	-0.000586105	0.000455087	-0.0369444	-0.0358017	-0.00258811	-0.0200833	-0.0290733	-0.0190215	-0.0245087	-0.0190215	0.011393	0.011766	-0.0284688	-0.0190215	0.0172709	0.0164578	-0.0190215	-0.039952	-0.032184	-0.0233713	-0.0261294	-0.00421948	-0.0155953	-0.00533919	-0.0110914	0.00676852	0.000455087	-0.0190215	-0.0190215	-0.0110914	-0.0110914	0.000455087	-0.0263276	-0.0233713	-0.0162146
1000	intercept	0.372707	0.404794	0.370309	0.384222	0.345093	0.401065	0.379025	0.364811	0.389096	0.346488	0.415689	0.374347	0.356852	0.357449	0.359845	0.390436	0.370288	0.381811	0.395826	0.374286	0.353743	0.347089	0.371319	0.379674	0.369195	0.38525	0.357449	0.354652	0.359224	0.362684	0.36508	0.385042	0.363575	0.393914	0.366957	0.367703	0.400281	0.398751	0.394702	0.387375	0.365761	0.373197	0.361078	0.385659	0.355873	0.363132	0.377377	0.381251	0.365177	0.372073	0.361034	0.372201	0.331502	0.383439	0.375242	0.37681	0.382111	0.372383	0.390751	0.390687	0.360769	0.371304	0.391597	0.380369	0.368933	0.349904	0.363166	0.380687	0.404351	0.400641	0.364136	0.373132	0.381254	0.367007	0.360911	0.371414	0.415771	0.360762	0.394972	0.343541	0.428598	0.37689	0.356864	0.377925	0.393952	0.374538	0.389137	0.365321	0.359007	0.367796	0.365129	0.362957	0.396682	0.362288	0.374396	0.401556	0.363153	0.401485	0.38544	0.36558	0.443196	0.405178	0.359242	0.367506	0.363132	0.354068	0.340287	0.374233	0.360605	0.36535	0.42225	0.404924	0.399892	0.367695	0.357449	0.38599	0.396868	0.378297	0.3714	0.340287	0.357139	0.344054	0.363132	0.3697	0.348665	0.389819	0.383968	0.36839	0.36318	0.377631	0.361128	0.391836	0.388737	0.409395	0.36553	0.379713	0.405517	0.378	0.378297	0.363132	0.360605	0.399425	0.375738	0.36266	0.384877	0.36847	0.375738	0.35528	0.383742	0.33488	0.386229	0.383968	0.388363	0.348864	0.3575	0.378836	0.337222	0.375738	0.3714	0.405178	0.420342	0.351576	0.363153	0.41503	0.357449	0.338355	0.363132	0.357598	0.391413	0.361661	0.378623	0.381251	0.351576	0.436853	0.357157	0.420342	0.366775	0.37599	0.36266	0.41409	0.359603	0.36535	0.38239	0.349904	0.361129	0.330733	0.338355	0.337903	0.352689	0.357449	0.363132	0.363132	0.40207	0.378	0.357449	0.357449	0.363132	0.399892	0.361129	0.36666
2000	slope	-0.0214971	0.00956227	0.0260716	0.029242	0.0351169	0.0145133	-0.00849378	0.00121288	0.0437788	0.0295856	0.00527519	0.00475194	0.0232586	0.0216749	0.0284205	-0.0378208	-0.00836929	0.0245527	0.0340757	0.0203067	0.00248215	0.00964229	0.00680814	0.0257242	0.0226328	0.0171071	-0.00519321	-0.0141926	0.0436834	0.0297184	0.034283	-0.00329792	0.00823079	0.0157377	-0.00558879	0.031725	0.0191591	0.0221044	0.0138256	-0.00219278	-0.00708473	0.0157917	0.00419756	-0.0649303	0.0176004	0.0219866	0.0251285	0.0217424	-0.00175218	-0.0257152	0.0342756	0.0179133	-0.0414169	0.0248041	0.0279047	0.0339564	0.0256691	0.0100047	0.0120156	0.0355217	0.00277889	0.00858979	0.0222676	0.0183823	0.0114579	0.0341146	-0.0143766	-0.0129174	0.0226279	0.0347168	0.0206408	0.0385438	0.0178199	0.00750646	-0.0095064	0.0139157	0.022051	0.0212753	0.0560023	-0.00698751	0.0117156	0.00822464	0.00398776	-0.0124066	0.0155087	0.00574665	-0.00538745	0.0241614	-0.0153903	0.0145988	0.00304264	0.017711	0.00176667	0.00597148	0.0258564	0.00469895	0.0138315	0.0189019	0.0385436	-0.00970069	0.0230583	0.0156097	0.0100939	0.0337127	0.00454286	-0.0342516	0.00939329	-0.00434707	-0.0550882	0.0203067	-0.00659961	-0.0342516	0.0255542	-0.000229021	-0.00827789	0.0269868	0.0458971	0.029489	0.0226542	0.0382343	-0.000514053	0.00907815	0.0257242	-0.0649303	-0.0342516	0.0458971	0.00907815	-0.0161374	0.0549941	-0.0471234	0.0178921	0.0250218	0.029489	-0.0307495	-0.0153903	0.00147995	-0.0107112	0.0354006	0.00939329	0.0129856	0.0235905	0.0214454	-0.0487147	0.0470698	0.00907815	0.0212753	-0.00962649	-0.0649303	0.0063723	0.00383019	0.0549941	0.0230533	0.0226542	0.0133621	0.0245276	0.00952842	-0.00273099	0.0249208	0.0056737	0.0377258	-0.00788	0.0226542	0.0226542	0.0339564	0.00775159	0.0269868	0.0250218	0.0604343	-0.0107112	0.0287897	0.0239805	0.0250747	0.0216177	0.00737908	0.029489	-0.0278712	0.0257242	0.0214963	0.0219361	-0.0139179	0.0112104	0.0257242	0.0245276	-0.0450398	-0.0544644	0.0056737	0.0235905	-0.0342516	0.0431311	0.0541794	-0.0102609	0.00120656	0.013264	0.013264	0.0230533	0.0056737	0.0235905	0.0339564	0.0475181	0.0178057
2000	intercept	0.344071	0.316519	0.28394	0.290368	0.289783	0.287856	0.310958	0.303165	0.28059	0.285528	0.286494	0.297213	0.333139	0.272315	0.293195	0.30482	0.299044	0.274669	0.274764	0.266344	0.308605	0.290819	0.269949	0.283931	0.284758	0.31345	0.341813	0.302259	0.311046	0.303964	0.280818	0.29186	0.309421	0.28393	0.318503	0.292121	0.306256	0.292878	0.312812	0.314443	0.307505	0.308697	0.319365	0.348107	0.290056	0.304291	0.270782	0.282251	0.326952	0.290559	0.282186	0.265486	0.317638	0.310532	0.29971	0.269615	0.325753	0.287239	0.306671	0.303498	0.295956	0.262566	0.280499	0.301416	0.30557	0.296744	0.320456	0.286242	0.289259	0.274674	0.295701	0.274798	0.279457	0.289904	0.322726	0.301688	0.282817	0.312721	0.293554	0.302885	0.293587	0.285692	0.307088	0.310493	0.288971	0.322298	0.323824	0.293458	0.297451	0.30243	0.289182	0.293919	0.274909	0.271941	0.285961	0.314165	0.314631	0.292629	0.264003	0.319957	0.293783	0.298483	0.266344	0.293952	0.293783	0.327046	0.281938	0.326309	0.299841	0.266344	0.324291	0.327046	0.28411	0.330465	0.326309	0.294926	0.285257	0.296718	0.279116	0.265486	0.29164	0.334164	0.283931	0.343808	0.321406	0.285257	0.312393	0.30221	0.311751	0.334117	0.325162	0.301581	0.294887	0.312776	0.297451	0.311302	0.265832	0.279566	0.276825	0.285922	0.288256	0.27808	0.301045	0.260329	0.307931	0.277026	0.300916	0.348107	0.296597	0.31756	0.294002	0.268133	0.272993	0.300951	0.312269	0.294887	0.314519	0.320431	0.276867	0.30031	0.241021	0.272993	0.272993	0.243311	0.311302	0.294926	0.303064	0.304904	0.274652	0.317626	0.301492	0.289019	0.320431	0.337037	0.296718	0.310929	0.308747	0.294178	0.344333	0.30608	0.311302	0.283931	0.312269	0.361624	0.297778	0.291966	0.288256	0.327046	0.28411	0.277026	0.348982	0.315116	0.31077	0.31077	0.291606	0.291966	0.288256	0.269615	0.321626	0.264763
3000	slope	0.0106846	0.030777	0.016584	0.0227495	-0.00395356	0.0221516	0.0416674	0.0309986	0.0143988	-0.0061371	0.0205436	-0.0411245	0.0107829	0.0511478	0.0458657	0.0134361	-0.027902	-0.0182029	0.000847626	0.00464344	0.0506296	0.0496326	0.0124455	0.00279386	0.00168053	0.0169494	-0.01804	-0.011849	0.00827498	-0.0138521	-0.00511628	-0.0294103	0.0411371	-0.020507	0.0207196	-0.0207315	0.0432104	0.0142583	-0.0461768	0.00954361	0.0325837	0.00723923	0.0554415	0.00552744	0.000649454	-0.000771526	-0.0242999	-0.0392756	0.0493074	-0.00257734	0.0228375	-1.10928e-05	-0.0121151	0.00861156	0.0113302	0.0158811	0.0290423	-0.00297153	0.0415718	-0.0156964	-0.000587646	-0.00717905	-0.0139249	-0.020507	-0.0104158	0.00688562	0.0277842	0.00418837	0.00845199	-0.0260857	-0.0302313	0.0188577	-0.0326584	0.0105341	0.0386096	0.0542482	-0.0549529	0.0217089	-0.0185436	0.00143171	-0.00573705	-0.0248617	0.0358879	0.0324391	-0.0137881	0.0271917	0.0229753	-0.0145528	0.0102636	0.0082249	-0.0062661	-0.0234081	-0.020507	0.0273567	-0.0393079	0.0477395	0.0264117	0.00288621	-0.0164396	-0.00129347	0.0100709	0.0412245	0.0226542	0.0448406	0.042182	-0.000742673	0.0206524	0.00825937	-0.0036561	-0.000742673	-0.00906461	-0.0137881	0.0453786	-0.0330973	0.00601778	-0.0291412	0.0369808	-0.0168349	0.0388735	-0.0137881	0.0461229	0.0272909	0.0305008	-0.0342649	0.0295162	-0.017542	0.0200533	-0.0311094	0.0306409	-0.023658	0.0133224	-0.00522178	-0.0296793	0.0574326	0.0094455	-0.023697	-0.0352969	0.042182	-0.0221552	0.0436088	0.0306409	-0.0512375	0.023702	-0.00756913	0.0185991	-0.010724	-0.0107112	0.0105142	-0.0107112	0.00326097	0.0492476	-0.00931335	-0.0181402	-0.0221501	-0.020507	0.0272905	-0.0342649	0.0400004	0.0226542	-0.0231583	-0.0255797	0.0412373	0.011599	-0.0352969	0.00827498	-0.0543068	0.00146465	0.00834125	-0.0164764	-0.020507	0.00646187	-0.028231	-0.0182985	-0.0131677	0.0528115	0.00811361	-0.0269471	-0.0255797	0.0391593	-0.0229533	0.0135747	0.0094455	0.0234873	0.00630591	-0.00906461	-0.0231583	-0.00711302	-0.00898904	-0.0135091	0.0408475	-0.020507	0.00827498	-0.0275056	-0.0168349	-0.0296793	0.0496981	0.0272909	-0.0139249	-0.010724	0.00279386
3000	intercept	0.25691	0.254866	0.236364	0.239238	0.251493	0.254047	0.241561	0.223076	0.226166	0.221832	0.211865	0.259456	0.244381	0.244995	0.270383	0.242485	0.251351	0.240602	0.242472	0.243961	0.235204	0.246049	0.256195	0.254548	0.245241	0.264576	0.235911	0.245839	0.265185	0.225688	0.264279	0.251144	0.238404	0.264538	0.243188	0.221134	0.232812	0.253513	0.246057	0.24655	0.251285	0.267733	0.245792	0.233606	0.244486	0.223614	0.209192	0.22818	0.251996	0.246445	0.243922	0.243257	0.248018	0.244828	0.218249	0.23699	0.232569	0.242751	0.253623	0.219402	0.220367	0.244516	0.236158	0.239144	0.248585	0.232589	0.253077	0.248747	0.242184	0.227695	0.280565	0.224562	0.233522	0.253564	0.241651	0.261743	0.245945	0.243655	0.213465	0.253715	0.221454	0.223349	0.218997	0.247495	0.247849	0.256826	0.225959	0.247194	0.2528	0.243155	0.247849	0.237161	0.261534	0.23736	0.25513	0.254047	0.271515	0.249378	0.213333	0.247842	0.272238	0.299644	0.253513	0.269452	0.235056	0.265559	0.205004	0.242951	0.265219	0.265559	0.272952	0.247849	0.269641	0.255367	0.266286	0.245968	0.257313	0.245883	0.281559	0.247849	0.275465	0.253513	0.238461	0.255367	0.257842	0.227494	0.225967	0.305764	0.275449	0.241152	0.172621	0.202406	0.223614	0.237292	0.238225	0.245968	0.238164	0.220816	0.235663	0.276071	0.254028	0.238845	0.259912	0.236158	0.257313	0.192635	0.247051	0.257313	0.238187	0.231831	0.241576	0.252545	0.268227	0.21245	0.247168	0.265185	0.255367	0.280513	0.262602	0.23317	0.225805	0.280649	0.253513	0.238164	0.265855	0.222311	0.23853	0.257313	0.239356	0.261534	0.239542	0.239173	0.232943	0.257313	0.235868	0.20568	0.272855	0.225805	0.253513	0.188371	0.257873	0.238225	0.208796	0.238976	0.24266	0.23317	0.245968	0.27396	0.212309	0.23921	0.250772	0.265185	0.232943	0.251202	0.25632	0.228046	0.253513	0.236158	0.191002	0.254548
4000	slope	-0.00859907	-0.00799556	0.00371521	-0.0104172	-0.0262104	-0.0200128	-0.00734746	0.00806224	-0.0169111	0.00708255	-0.00836364	0.00126825	-0.0250389	0.00899099	-0.0437728	0.0130694	-0.0357815	0.0259576	0.0131917	0.0104122	0.00367032	0.0252945	0.0218976	-0.0439288	-0.0252198	-0.0187505	0.0187642	-0.0144193	-0.00605515	-0.0254684	-0.00715239	-0.00655953	0.0384268	-0.0167742	-0.0649032	-0.031219	0.0134282	0.0356598	-0.012338	0.00966774	-0.00503765	0.0188427	-0.00769755	-0.0302519	0.0293067	0.000643179	-0.024794	-0.0428887	-0.0450503	0.0061292	-0.0490445	-0.0306165	0.00455824	-0.0142779	-0.0302519	-0.0263583	-0.00185442	-0.00485641	-0.0103741	0.00824246	-0.0261618	-0.00921058	-0.0249201	-0.0103864	0.00553837	-0.00655497	-0.0305098	0.00240543	-0.0177673	-0.029763	0.0195786	0.0184799	-0.0133404	-0.0269554	-0.014412	-0.0560703	-0.0122479	-0.017057	0.00619615	-0.0302681	0.0332665	-0.0123166	-0.00655953	-0.0110969	-0.00229152	-0.00596654	0.0176086	-0.0262783	-0.0200245	-0.0175761	-0.0307649	-0.0442244	-0.00622746	0.0235062	-0.0248152	-0.0151393	0.0050547	-0.00546413	0.0027625	0.0423775	0.0397757	-0.0333914	-0.0406122	-0.0538646	-0.0162735	-0.00655953	0.00367032	-9.36282e-05	0.0344761	-0.0327906	-0.0209954	-0.0168398	-0.010548	-0.0303369	-0.0139323	0.0204545	-0.0359539	-0.0153015	0.0135079	-0.0166832	-0.0158077	-0.0399785	0.0574655	0.00159309	0.00388367	-0.0399785	0.0107184	0.0335044	0.0158879	-0.05637	-0.0437728	-0.0153032	-0.019766	-0.0182169	-0.0327906	-0.0433301	0.0186965	-0.0348661	0.00219547	0.00975126	-0.0075925	-0.0103741	0.000644282	-0.00247456	0.0140111	0.0423775	-0.00986166	-0.0130163	-0.0146013	0.0344761	0.00388367	-0.0539499	0.00367032	-0.0357	0.00623395	0.0491912	0.0335044	0.0104948	0.000644282	-0.0320882	0.0574655	0.0130694	-0.0112159	-0.00147355	-0.0649032	-0.0303369	-0.0516431	0.0335044	0.0254109	-0.00671227	0.00219547	-0.0300374	0.0130694	0.0187642	-0.0412274	-0.00809907	-0.0132117	-0.00563208	0.0107184	-0.00446136	0.00623395	-0.00655953	-0.0168398	-0.0412274	0.0356598	0.0284169	0.0205758	-0.0303369	0.0401612	-0.0442244	-0.0399785	-0.00809907	0.00226918	0.00367032	-0.0168349	0.021498	0.00897098	-0.0496549	-0.0429497	-0.0516431
4000	intercept	0.228503	0.229772	0.229943	0.252341	0.199028	0.218063	0.227455	0.246404	0.250016	0.245334	0.22909	0.213307	0.23902	0.222883	0.183306	0.21083	0.231006	0.216412	0.208074	0.221212	0.251684	0.220946	0.225908	0.226848	0.219233	0.230463	0.222559	0.235539	0.231922	0.232368	0.244684	0.262469	0.256129	0.219065	0.236031	0.235452	0.226116	0.213139	0.209556	0.224157	0.226354	0.205985	0.212462	0.227068	0.25707	0.227531	0.213377	0.206428	0.19084	0.219778	0.231519	0.254357	0.192464	0.221916	0.212469	0.199264	0.222084	0.237485	0.222227	0.214574	0.20437	0.211103	0.22346	0.206172	0.226942	0.203099	0.224197	0.205061	0.228134	0.238369	0.225512	0.230486	0.218982	0.237675	0.22043	0.234787	0.22501	0.256138	0.204496	0.205599	0.241375	0.219437	0.283588	0.244668	0.25372	0.259178	0.223921	0.219233	0.247917	0.24379	0.219428	0.214515	0.212966	0.228528	0.247675	0.215124	0.217041	0.261566	0.221667	0.263553	0.265135	0.216355	0.252267	0.248522	0.232041	0.264195	0.272682	0.197379	0.259017	0.243084	0.236031	0.252267	0.197379	0.243021	0.261599	0.192622	0.228606	0.260406	0.209525	0.21885	0.232041	0.21441	0.219687	0.224578	0.212364	0.206377	0.276736	0.247532	0.230872	0.236546	0.186557	0.197379	0.195382	0.247579	0.243084	0.236031	0.218254	0.236031	0.21115	0.229809	0.220903	0.222227	0.18785	0.223033	0.230968	0.263754	0.240543	0.208819	0.257532	0.219875	0.212364	0.246682	0.272682	0.243084	0.249894	0.248706	0.247532	0.220643	0.192216	0.252749	0.219687	0.214005	0.222866	0.209272	0.236031	0.243021	0.217125	0.247532	0.199166	0.25446	0.21115	0.247579	0.216048	0.224833	0.214835	0.192151	0.228924	0.25446	0.276736	0.266088	0.249894	0.264941	0.252267	0.214835	0.213139	0.225253	0.214375	0.230893	0.263553	0.214515	0.206377	0.194225	0.18712	0.272682	0.196364	0.225253	0.212364	0.248522	0.242714	0.217125
