generation	param	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100	Hapl1	Hapl2	Hapl3	Hapl4	Hapl5	Hapl6	Hapl7	Hapl8	Hapl9	Hapl10	Hapl11	Hapl12	Hapl13	Hapl14	Hapl15	Hapl16	Hapl17	Hapl18	Hapl19	Hapl20	Hapl21	Hapl22	Hapl23	Hapl24	Hapl25	Hapl26	Hapl27	Hapl28	Hapl29	Hapl30	Hapl31	Hapl32	Hapl33	Hapl34	Hapl35	Hapl36	Hapl37	Hapl38	Hapl39	Hapl40	Hapl41	Hapl42	Hapl43	Hapl44	Hapl45	Hapl46	Hapl47	Hapl48	Hapl49	Hapl50	Hapl51	Hapl52	Hapl53	Hapl54	Hapl55	Hapl56	Hapl57	Hapl58	Hapl59	Hapl60	Hapl61	Hapl62	Hapl63	Hapl64	Hapl65	Hapl66	Hapl67	Hapl68	Hapl69	Hapl70	Hapl71	Hapl72	Hapl73	Hapl74	Hapl75	Hapl76	Hapl77	Hapl78	Hapl79	Hapl80	Hapl81	Hapl82	Hapl83	Hapl84	Hapl85	Hapl86	Hapl87	Hapl88	Hapl89	Hapl90	Hapl91	Hapl92	Hapl93	Hapl94	Hapl95	Hapl96	Hapl97	Hapl98	Hapl99	Hapl100
10	slope	0.0	0.0	0.00654221	0.0	0.0	0.0	0.0	0.0	0.0	-0.00479038	0.0	0.0	0.0	0.0	-9.47626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00594056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00752669	0.0	0.0	0.000821352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00647862	0.0	0.0	0.0	0.0	-0.0009205	0.0	0.0	0.0	0.0	0.0	0.0	0.0055912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168004	0.0	0.0	0.0	0.0	0.0	0.00165631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00690355	0.0	0.0	0.0	0.0	0.0	0.0	-0.00725044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000804541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	intercept	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.506607	0.5	0.5	0.5	0.500239	0.5	0.5	0.493995	0.5	0.5	0.5	0.5	0.5	0.496487	0.5	0.5	0.5	0.5	0.5	0.5	0.504592	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.503572	0.5	0.5	0.5	0.497739	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.501952	0.5	0.5	0.5	0.5	0.5	0.497701	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.498836	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.510058	0.5	0.5	0.5	0.497701	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.508025	0.506612	0.5	0.5	0.5	0.5	0.5	0.526867	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.488745	0.5	0.5	0.5	0.497954	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
1000	slope	-0.0187069	0.00104526	-0.0232198	-0.0130444	0.00804576	0.000170797	-0.00367038	0.00218175	0.0297131	-0.0120808	0.01006	0.0230083	0.0164304	0.00552848	-0.00219183	-0.0149076	0.033051	-0.0187206	0.00840036	0.0084509	-0.00364318	0.0202446	-0.00417458	-0.00523738	0.0221576	-0.00141958	-0.0247759	-0.00632588	0.0143225	0.0335872	0.00626601	0.011582	-0.00834403	0.01543	-0.0026729	0.00536113	0.00119517	0.00873634	-3.37278e-05	0.00151685	-0.0181538	-0.0112288	0.00728218	-0.00944002	0.00102131	-0.00772041	-0.0221005	0.00615034	0.00111709	0.0432254	0.00724897	0.0111546	0.0156632	0.0221325	6.36466e-06	-0.00432044	0.00731125	0.016412	0.00521264	-0.00227382	-0.0221573	0.00211642	0.0137411	-0.00614486	0.0189331	-0.0106633	0.0221915	-0.00301227	0.0433677	0.00850258	-0.00374311	-0.0106633	0.0146087	0.0262901	0.0064684	0.0136848	0.0018156	0.0101065	0.00210878	0.00866072	-0.0055091	-0.00670338	-0.0147039	0.00901992	0.00573995	0.0149365	0.00867313	-0.0180066	0.00664237	-0.00510033	0.00730518	0.0235612	-0.0223575	0.00439576	0.0560878	0.0315318	0.012424	0.0207257	0.00328549	-0.00579162	0.030363	0.0168564	0.0298105	0.000522911	0.0133676	0.0161135	0.0185911	0.0081066	0.000522911	-0.0555086	-0.0364486	0.00404397	-0.0022048	0.019201	0.0015163	0.0110818	0.00702392	0.0133676	-0.0196735	0.019201	-0.0361964	0.0353996	-0.00944002	0.0149916	0.0133676	-0.00473546	0.00698453	-0.0247759	-0.00784014	0.0156739	-0.0162007	0.0187406	0.000377106	-0.0136878	0.00768303	0.0015163	0.00582002	0.00582002	-0.0250426	-0.00141394	0.0190122	-0.0106633	-0.00350751	0.0560878	0.0018156	0.0187406	0.0186653	-0.0100712	0.0290672	0.00866072	-0.00277196	-0.00991863	0.019201	0.033051	0.00798492	0.0026566	0.00768303	-0.0105685	-0.0555086	0.0018156	0.00909339	-0.0163214	-0.00317806	0.0185911	-0.0180066	0.000377106	0.00932601	-0.00473546	0.00806138	-0.00534599	-0.00473546	0.0149916	0.00683042	-0.0106633	-0.0100712	-0.0163214	0.0133676	-0.00784014	-0.00534599	0.0185911	0.0239334	-0.0152741	-0.007356	0.0110818	0.0235612	0.0185911	0.0290672	-0.0361964	-0.0130444	-0.00277196	0.0235612	0.0202446	0.025481	0.02616	-0.00922994	-0.0130444	0.00666556	-0.0112771	0.00404397	0.0235612
1000	intercept	0.536292	0.538671	0.52493	0.521127	0.53899	0.543497	0.5004	0.538108	0.518301	0.527887	0.523654	0.544381	0.544165	0.555889	0.543234	0.522662	0.545051	0.527345	0.537579	0.546665	0.529829	0.552011	0.550187	0.531584	0.517531	0.522339	0.527023	0.563796	0.557192	0.514566	0.556657	0.54336	0.52022	0.535736	0.522847	0.537546	0.552655	0.564832	0.533472	0.551318	0.52213	0.536881	0.530491	0.534598	0.541193	0.531494	0.540463	0.524472	0.521317	0.525906	0.533913	0.538028	0.53197	0.529608	0.549612	0.542422	0.541421	0.538866	0.557537	0.520386	0.52008	0.538093	0.527936	0.53011	0.515686	0.51095	0.561086	0.532187	0.539772	0.531267	0.534349	0.528945	0.515575	0.526546	0.521154	0.525066	0.533729	0.563796	0.533425	0.563796	0.552522	0.548947	0.529319	0.539817	0.534166	0.555059	0.547786	0.52475	0.531884	0.556141	0.541914	0.538606	0.528833	0.51378	0.536096	0.54906	0.567996	0.539005	0.514733	0.535463	0.515715	0.536096	0.524894	0.520865	0.550505	0.535008	0.585526	0.543447	0.520865	0.537666	0.523179	0.529271	0.515628	0.517019	0.538555	0.528389	0.53696	0.528389	0.524841	0.506593	0.535187	0.507076	0.534598	0.512194	0.527936	0.538555	0.543535	0.527023	0.536578	0.535368	0.524236	0.518973	0.532771	0.546366	0.541914	0.538555	0.549368	0.525386	0.508094	0.505254	0.50494	0.51095	0.516995	0.536096	0.533729	0.518973	0.524779	0.552667	0.548088	0.563796	0.565659	0.520865	0.506593	0.545051	0.529271	0.569865	0.541914	0.524236	0.537666	0.533729	0.54041	0.524236	0.568466	0.576069	0.52475	0.51889	0.51226	0.550912	0.563796	0.505395	0.550912	0.512194	0.561891	0.520495	0.552667	0.517295	0.518441	0.536578	0.505395	0.576069	0.561891	0.535187	0.546366	0.528389	0.538606	0.561891	0.548088	0.535187	0.518469	0.565659	0.538606	0.552011	0.541868	0.561891	0.543664	0.518469	0.523316	0.549406	0.529271	0.538606
2000	slope	-0.000818556	0.058344	0.0108235	0.0643747	0.0117327	0.0254555	0.0380788	-0.00114076	0.00716553	0.0414394	0.0232523	0.0432943	0.0115006	0.0384026	0.0469131	-0.0118232	0.0144213	0.0174828	0.0301742	0.00978657	0.0141233	0.0283353	0.0303655	0.0142844	0.0049164	0.0441145	-0.0185873	0.0248453	0.0171502	0.0306732	-0.0164876	-0.0282016	0.0416457	-0.0047662	0.0351762	0.022413	0.0221631	0.00722453	0.0273116	0.0262193	0.0127982	0.039836	0.00249429	0.02926	-0.0225621	0.0373201	0.0363491	0.0208591	0.0278413	0.0627135	0.0118689	0.0140546	0.0106413	0.0261371	0.0202623	0.036386	0.0235278	-0.00549072	0.0331288	0.0050071	0.0255452	0.00227236	0.0374289	0.0206649	0.00674063	0.0415896	-0.00513155	0.0644189	0.0281014	-0.0271347	0.0200364	0.0118082	0.0235278	0.0411747	-0.0146001	0.0049164	0.00623108	0.0214407	-0.00706752	0.0243022	0.03818	0.0174828	0.023595	0.0200491	0.0454812	-0.00256334	0.00689616	0.0106842	0.0114637	0.031937	0.0197632	0.00623108	0.0302249	-0.00114076	-0.00209933	0.0233542	0.0233403	0.014454	0.0428765	-0.00154725	0.00167043	0.0670681	-0.0141291	0.0442938	-0.00999196	0.0291693	0.0273706	0.0288322	0.0294215	0.039836	0.0271113	0.0291693	0.0627135	0.0134544	-0.0127989	0.057993	0.0153677	0.0815087	0.00558169	0.0363537	0.0272196	0.0430227	-0.0224138	0.00862925	-0.0285485	-0.0150711	0.00579638	-0.00999196	-0.0224138	0.0209373	0.0156718	0.0346028	-0.0330602	-0.0185873	-0.0374827	-0.00060044	0.0171502	0.0171502	-0.00103667	-0.0204097	0.0477705	0.0393981	0.050906	0.0331288	0.0288322	0.025454	-0.0162079	0.025454	0.03625	0.024568	0.0172726	-0.0330602	-0.0224138	0.0291693	-0.0203875	0.0201727	0.0169293	-0.0102963	-0.0141291	0.0437031	0.0228563	0.0296751	0.0428765	0.057993	-0.000431793	0.0108873	-0.00349928	0.0531801	-0.0203875	0.0258494	0.0150747	-0.00375419	0.0250624	-0.00375419	0.0171502	0.0219936	0.087177	0.0507522	0.0331288	0.0150747	0.0291693	0.00558169	0.046114	0.0577563	0.0331349	-0.0330602	-0.00657816	0.019721	0.0280346	0.0507522	0.0535138	0.0376847	0.0531801	0.0481414	0.0273706	0.0374487	-0.0224138	-0.0400441	0.0430227	0.0371942
2000	intercept	0.557249	0.564669	0.568762	0.563939	0.556653	0.561727	0.562885	0.605186	0.566147	0.60623	0.569883	0.584193	0.590742	0.594048	0.549891	0.570619	0.585501	0.59432	0.530805	0.558781	0.546337	0.583499	0.573348	0.575758	0.59126	0.574129	0.556811	0.587744	0.611199	0.568569	0.558325	0.541448	0.607716	0.594567	0.583145	0.578645	0.574078	0.558781	0.595873	0.615758	0.572553	0.577757	0.552949	0.574448	0.566967	0.601786	0.596112	0.617759	0.549745	0.562528	0.574066	0.562749	0.58576	0.552563	0.547804	0.576358	0.606123	0.586761	0.536609	0.581679	0.586661	0.583538	0.55514	0.584029	0.583241	0.59376	0.553505	0.534795	0.569258	0.561104	0.596414	0.579198	0.596112	0.564413	0.562923	0.589959	0.589392	0.554466	0.562767	0.546236	0.602435	0.590884	0.605821	0.588063	0.584323	0.559991	0.56755	0.578021	0.586806	0.577221	0.549487	0.589392	0.569145	0.605186	0.58393	0.574745	0.574886	0.582301	0.549151	0.588007	0.588305	0.551226	0.566737	0.552984	0.523956	0.589343	0.585489	0.549273	0.552827	0.577757	0.591321	0.584029	0.571222	0.56841	0.56841	0.590594	0.576004	0.578383	0.559676	0.599886	0.525001	0.539066	0.59507	0.556342	0.568298	0.556811	0.600761	0.523956	0.59507	0.571872	0.549151	0.606123	0.58301	0.556811	0.582009	0.56841	0.610031	0.610031	0.547011	0.598545	0.577757	0.610655	0.597153	0.5373	0.549273	0.607716	0.525678	0.624771	0.612212	0.621677	0.556342	0.58301	0.597477	0.584029	0.598545	0.591321	0.605955	0.56841	0.566737	0.570356	0.587797	0.548506	0.549151	0.575612	0.547011	0.592937	0.551985	0.544797	0.598545	0.588184	0.584476	0.580239	0.60775	0.580239	0.608335	0.549151	0.591925	0.589947	0.53309	0.573754	0.584029	0.559676	0.589947	0.635446	0.586704	0.58301	0.558478	0.606123	0.538513	0.589947	0.570863	0.566418	0.544797	0.539066	0.585489	0.606418	0.59507	0.598545	0.535227	0.566418
3000	slope	0.0173016	0.0115888	-0.0032168	0.0278685	-0.000595124	-0.0113194	0.011861	0.0301088	0.00373987	0.0573945	0.0265091	0.0312304	0.0236988	0.0370429	0.0582132	-0.0227513	-0.0504588	0.00755361	0.0171485	0.0560651	0.00547051	-0.0123473	0.0420957	0.0378725	0.00759234	0.00176201	0.0119855	0.0129937	-0.000140561	0.0196621	-0.0414326	0.00347065	-0.00182718	-0.00239804	0.0733864	0.0421976	0.0464793	-0.00587753	-0.0216299	0.0331329	0.0352969	0.0208972	0.0195177	0.0408413	0.0264383	0.018111	0.0513425	0.0356583	0.0239557	0.0322366	0.00150298	0.0281781	0.00870362	-0.000178779	-0.0168992	0.0295112	0.0352923	0.0362101	0.00735444	0.0334321	0.00503363	0.0392313	-0.0315858	-0.00966119	-0.0145385	-0.00101847	0.0179787	-0.00445071	0.0194122	0.00445214	-0.0206159	0.0152833	0.0306529	0.0173016	-0.0102201	0.000317538	0.0542236	-0.00103774	0.0461052	0.0229584	0.00718616	-0.00173526	0.108438	0.0378856	-0.00579179	0.0656704	0.0384354	0.0237625	0.0390551	0.0150943	0.0230665	0.00161792	-0.00485353	-0.0176066	0.00159068	0.0393845	0.00195136	0.0216456	-0.00149862	0.0398302	0.0177278	0.0616075	-0.00182718	0.0173016	0.0667502	0.00375304	-0.00165868	0.0616075	0.0628076	-0.0135341	-0.00369845	-0.0414326	0.0127682	-0.0168754	0.0057299	-0.0378159	0.0367415	-0.00182718	-0.00787987	0.0302233	0.0416292	0.00868571	0.061161	0.0341284	0.0614035	-0.00787987	0.00300071	0.0200752	0.0602147	0.0112591	-0.00217823	0.0616075	0.0384354	0.0177278	-0.00030167	0.0628076	-0.00253549	0.0701798	-0.00940328	0.0057299	0.0308775	0.00291747	0.0530351	0.0411515	0.0605749	-0.0241534	0.0564657	-0.00700001	-0.0395732	0.0350212	-0.00787987	-0.0441911	-0.00182718	-0.00182718	0.0616075	0.00331821	0.0374583	0.0302233	-0.0395732	0.0110726	-0.00787987	0.0294059	0.0701798	0.00868571	0.0411515	0.0446361	-0.033478	0.00894248	0.00676701	-0.0414326	0.057387	-0.00369845	-0.0414326	0.0434271	-0.00700001	-0.0395732	-0.0541278	0.0225352	-0.00030167	-0.00030167	0.0143739	-0.033478	0.0411515	0.0294331	0.0653901	-0.00787987	0.0537751	-0.00253549	0.0160431	0.0350487	0.0810858	0.0221939	0.00474377	0.00331821	0.0302233	0.0810858	-0.00538485	0.0616075	-0.033478	-0.00716632
3000	intercept	0.570635	0.578603	0.57698	0.600227	0.563871	0.576421	0.577188	0.603444	0.603206	0.555532	0.593982	0.56004	0.604076	0.595658	0.586092	0.580008	0.571238	0.576271	0.593402	0.597544	0.558621	0.575194	0.569851	0.597402	0.572951	0.582246	0.608809	0.565419	0.58203	0.57924	0.596037	0.571165	0.569157	0.584417	0.561633	0.552924	0.573224	0.573066	0.584454	0.572214	0.578974	0.556778	0.621524	0.60053	0.54434	0.586994	0.555241	0.555402	0.575844	0.551984	0.565281	0.572628	0.570628	0.557627	0.570334	0.573448	0.5841	0.583694	0.554377	0.555734	0.577295	0.588553	0.576775	0.608606	0.612494	0.574116	0.57759	0.576627	0.570085	0.578484	0.5805	0.583148	0.611691	0.570635	0.562824	0.573125	0.558301	0.570665	0.597994	0.552351	0.566002	0.572871	0.566357	0.567931	0.577988	0.574183	0.629818	0.559432	0.570114	0.586148	0.618082	0.560567	0.583263	0.56222	0.588176	0.564333	0.556475	0.572234	0.60283	0.606151	0.658262	0.638615	0.582687	0.570635	0.558919	0.619018	0.599554	0.638615	0.555697	0.586284	0.578335	0.575842	0.544372	0.578335	0.554288	0.561445	0.588747	0.572871	0.592655	0.553713	0.578465	0.54943	0.597574	0.553399	0.638615	0.583105	0.572871	0.562445	0.561733	0.578335	0.579086	0.638615	0.627636	0.64602	0.585237	0.555697	0.599554	0.558919	0.578335	0.554288	0.543454	0.563624	0.576623	0.583131	0.597544	0.546176	0.561234	0.642541	0.561445	0.63225	0.58765	0.575842	0.582687	0.572871	0.638615	0.593212	0.553808	0.543601	0.549592	0.578528	0.583105	0.55766	0.558919	0.549512	0.583131	0.569879	0.570183	0.578335	0.573379	0.575842	0.56617	0.578335	0.575842	0.569879	0.642541	0.561445	0.567797	0.571947	0.584767	0.584767	0.543601	0.561445	0.585609	0.580067	0.574402	0.592645	0.56617	0.599554	0.553713	0.574534	0.534664	0.543928	0.565443	0.62029	0.539331	0.534664	0.584767	0.638615	0.561445	0.558662
4000	slope	0.0411292	0.0602044	0.108237	0.0159817	0.0201139	0.0245956	0.0429395	0.0407977	0.0426632	0.029386	0.0497037	0.0353245	0.0569441	0.0145182	0.0431844	0.0282621	0.0295184	-0.0040691	0.050813	0.0409905	0.0556697	0.0396276	0.0549303	0.047735	-0.00158275	0.0391888	0.0582629	0.0560526	0.0516773	0.0165812	0.0471586	0.0367872	0.0321653	0.0525551	0.0326239	0.0160153	0.0609006	0.0618964	0.0614003	0.045941	0.0533425	-0.0126315	0.0145182	0.0443923	0.0483462	0.0614003	0.0440415	0.0534112	0.0536751	0.0250703	0.0185611	0.0120536	0.0477348	0.0387961	0.0173912	0.0326806	-0.00843607	0.0472799	0.0306709	0.0373462	0.047344	0.0234185	0.0520333	0.0413894	0.0495924	0.023973	0.0524324	0.0160153	0.0359039	0.0537999	0.0533425	0.0587157	0.0705269	0.0199535	-0.0155928	0.0214617	0.0520931	0.0455682	0.0365476	0.0370011	0.0142847	0.0430374	0.0481066	0.0471586	0.0328171	0.0177785	0.0413336	0.0834306	0.0328171	0.0459786	0.0256412	0.0228517	0.0627788	0.0487557	0.0421958	0.0425958	0.0404446	0.0545674	0.0285994	0.0133721	0.0328171	0.0584824	0.0182685	0.0175268	0.0182685	0.0562229	0.0328171	0.057904	0.0410441	0.0189776	0.0410441	0.0405521	0.0472799	0.0470899	0.015842	0.0217274	0.017968	0.0640372	0.0295517	0.0229727	0.0194642	0.0410441	0.0229056	-0.0160233	0.00607179	0.0333875	-0.0024438	0.0191862	0.112933	0.0223551	0.015842	0.0589489	0.0141494	0.0175268	0.017968	0.0479519	0.0145182	0.0182712	0.0124273	-0.0214455	0.0321653	0.0328171	0.016144	0.0605071	0.0577083	0.0229727	0.0884137	-0.0024438	0.0485663	0.0185006	0.0182712	0.0749006	0.0544917	0.030236	-0.0155928	0.0575849	0.00935749	0.0175268	0.0652738	0.00628485	0.0229056	0.014542	0.0234776	-0.0155928	0.0275228	0.0185008	0.0269377	0.0640372	0.0525774	0.00113441	0.079174	0.0615001	0.0175268	0.0223551	0.0144231	0.0229727	0.0554998	0.0662079	0.00628485	0.028056	0.00242415	0.0475212	0.0554998	0.0615001	0.0481897	0.00628485	0.0368723	0.0452576	0.0229056	0.0451032	0.058784	0.0577394	0.0229727	-0.0126315	-0.0155928	0.0666833	-0.0126315	0.0141494	-0.0155928	0.0831254
4000	intercept	0.635996	0.564411	0.528493	0.595781	0.544987	0.563576	0.587223	0.611867	0.556338	0.60666	0.594773	0.541939	0.589023	0.573388	0.521198	0.609056	0.586962	0.624208	0.573529	0.518898	0.567437	0.567736	0.556038	0.575848	0.613695	0.584486	0.579249	0.599037	0.562686	0.582903	0.543755	0.601484	0.571531	0.54695	0.620441	0.615104	0.618923	0.583758	0.595459	0.536767	0.632131	0.661429	0.573388	0.54236	0.58315	0.606855	0.558058	0.628371	0.55606	0.625261	0.565221	0.548409	0.616286	0.613127	0.56068	0.616286	0.604585	0.560714	0.55862	0.532639	0.66409	0.569015	0.553251	0.55705	0.579163	0.57902	0.533569	0.594507	0.576288	0.557356	0.649113	0.600947	0.529613	0.630434	0.675028	0.567815	0.605628	0.540099	0.60457	0.617639	0.613127	0.612593	0.612986	0.547907	0.555103	0.611513	0.604516	0.523522	0.555103	0.630051	0.552873	0.56993	0.536374	0.59219	0.528265	0.582307	0.557519	0.629483	0.573892	0.671829	0.555103	0.533547	0.58086	0.493375	0.58086	0.668348	0.52092	0.590619	0.547388	0.547688	0.547388	0.570215	0.552803	0.563941	0.645917	0.671152	0.67694	0.551582	0.579204	0.538255	0.666464	0.558532	0.517938	0.655203	0.592107	0.640544	0.573433	0.51908	0.533789	0.568999	0.645917	0.668348	0.580055	0.493375	0.67694	0.559	0.568707	0.68022	0.552361	0.675028	0.584946	0.555103	0.658784	0.550314	0.588111	0.559	0.597301	0.573433	0.606727	0.547688	0.668631	0.514336	0.540712	0.528732	0.675028	0.514336	0.569207	0.493375	0.588111	0.560183	0.51908	0.570136	0.546161	0.675028	0.555101	0.533221	0.638276	0.550314	0.514336	0.546431	0.540712	0.540712	0.493375	0.568999	0.555101	0.550386	0.585839	0.591226	0.573082	0.562111	0.569393	0.568039	0.582759	0.540712	0.668631	0.560183	0.677469	0.555526	0.517938	0.550445	0.556993	0.668631	0.559	0.668738	0.681952	0.591226	0.661429	0.580055	0.675028	0.597301
