generation	param	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100	Hapl1	Hapl2	Hapl3	Hapl4	Hapl5	Hapl6	Hapl7	Hapl8	Hapl9	Hapl10	Hapl11	Hapl12	Hapl13	Hapl14	Hapl15	Hapl16	Hapl17	Hapl18	Hapl19	Hapl20	Hapl21	Hapl22	Hapl23	Hapl24	Hapl25	Hapl26	Hapl27	Hapl28	Hapl29	Hapl30	Hapl31	Hapl32	Hapl33	Hapl34	Hapl35	Hapl36	Hapl37	Hapl38	Hapl39	Hapl40	Hapl41	Hapl42	Hapl43	Hapl44	Hapl45	Hapl46	Hapl47	Hapl48	Hapl49	Hapl50	Hapl51	Hapl52	Hapl53	Hapl54	Hapl55	Hapl56	Hapl57	Hapl58	Hapl59	Hapl60	Hapl61	Hapl62	Hapl63	Hapl64	Hapl65	Hapl66	Hapl67	Hapl68	Hapl69	Hapl70	Hapl71	Hapl72	Hapl73	Hapl74	Hapl75	Hapl76	Hapl77	Hapl78	Hapl79	Hapl80	Hapl81	Hapl82	Hapl83	Hapl84	Hapl85	Hapl86	Hapl87	Hapl88	Hapl89	Hapl90	Hapl91	Hapl92	Hapl93	Hapl94	Hapl95	Hapl96	Hapl97	Hapl98	Hapl99	Hapl100
10	slope	0.0	0.0	0.00488232	0.0	0.0	0.0	0.0	0.0	-0.00162534	0.0	0.00696054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00201175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00320683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00426804	0.0	0.0	-3.10279e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00767824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00160457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0100532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0224845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00741412	0.0
10	intercept	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.501673	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.498867	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.501337	0.5	0.5	0.5	0.5	0.5	0.509996	0.5	0.5	0.5	0.5	0.5	0.5	0.498682	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.487845	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.491201	0.5	0.5	0.5	0.5	0.5	0.509517	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.498328	0.501302	0.5	0.500514	0.5	0.507094	0.5	0.5	0.5	0.5	0.5	0.5
1000	slope	0.013784	0.0123515	0.000864244	-0.0112911	-0.00185606	-0.00596207	-0.00296423	-0.00600175	-0.00471546	-0.00630557	0.00360864	-0.00334291	0.0134431	0.01055	0.0063297	0.00367528	-0.0022853	0.0143543	0.000513659	0.0212577	0.0045594	0.00989588	0.00496245	0.00239767	-0.0111018	-0.00282188	0.00873911	-0.00383209	-0.0021918	-0.0235957	-0.00951442	0.00276594	-0.00192013	0.0125748	0.0273528	0.00814417	-0.00450928	0.00852372	0.0268155	-0.0115139	0.00258969	-0.00421635	-0.00388258	0.0194126	0.0233177	-0.00698412	-0.00871345	0.0126926	0.00737125	0.00338669	-0.0138483	0.0202869	0.00495578	-0.00427977	-0.00563879	-0.0174857	0.0109255	-0.00608301	0.00150839	-0.00270165	-0.00767544	-0.000553379	0.00563356	-0.00987364	-0.0115951	0.00781591	0.00631593	0.00998234	0.0128478	0.0024886	-0.00163619	-0.00909966	-0.00849862	-0.00149682	0.0101526	-0.00602435	0.0156377	-0.00871386	-0.00302127	0.0173355	0.00628514	0.0103302	-0.00674942	-0.00772974	-0.00239322	0.00348873	-0.00324136	0.0207219	0.00933537	-0.0280536	-0.00302174	0.0175544	0.0236769	0.00760971	0.00229994	0.00785626	0.00438633	0.00589349	0.0097077	0.000958551	-0.0189084	0.0173355	0.0159403	-0.00135614	-0.0102027	0.00458851	0.0172883	0.0189696	0.00776404	0.0	-0.027188	0.0173355	0.00450677	-0.0102027	-0.0176752	-0.00710221	-0.00254427	0.000590868	0.0189696	0.0166017	-0.0205189	-0.00116886	-0.00705432	0.0123999	-0.0200085	0.0180139	0.0109001	0.0376097	0.0189696	0.00737125	0.00804184	0.0173355	-0.0114827	0.00571567	0.0189696	-0.00091225	-0.025477	-0.00710221	0.0140199	0.00553188	0.0172883	-0.0108274	0.0173355	0.0240913	0.046576	0.0388495	0.0101467	0.00737125	-0.00432265	0.0115464	0.0173355	0.00737125	0.00365745	0.00460066	-0.0108274	0.0218013	0.0173355	-0.00627552	0.00119828	-0.0082181	0.00776404	-0.00135614	0.00458851	0.0147338	0.00628942	0.0115464	0.0240913	0.0	0.00737125	-0.0146122	-0.0117549	0.0173355	-0.00239404	0.00812952	-0.0282012	0.00192617	-0.0348186	0.00192617	-0.00470365	0.00628942	0.00383952	0.0142628	0.0300183	0.0	-0.0363568	-0.00935944	0.00460066	0.0147085	0.00476779	-0.0363568	0.00450677	0.0	-0.0138246	0.0115464	0.00737125	0.0173355	0.0109001	-0.00091225	-0.0108274	0.0240913
1000	intercept	0.375256	0.376226	0.386452	0.399264	0.392774	0.381349	0.364385	0.383972	0.377571	0.394265	0.360311	0.397689	0.404767	0.414876	0.377334	0.386985	0.388639	0.40797	0.382843	0.39881	0.365416	0.392087	0.387519	0.388146	0.368581	0.38537	0.374424	0.389998	0.396955	0.387935	0.393611	0.409507	0.378705	0.40058	0.39206	0.366517	0.381429	0.395741	0.402562	0.386899	0.388993	0.383609	0.381854	0.370755	0.383512	0.421013	0.375826	0.384127	0.37816	0.378876	0.418976	0.384658	0.387939	0.405528	0.410677	0.401467	0.373758	0.385673	0.409709	0.406785	0.411857	0.404764	0.379029	0.423054	0.401414	0.369434	0.376765	0.379618	0.381442	0.393504	0.384596	0.391511	0.417941	0.400124	0.366624	0.373152	0.386414	0.388987	0.398675	0.371974	0.411421	0.374143	0.387348	0.419598	0.407088	0.350737	0.394349	0.38067	0.348288	0.372501	0.388425	0.38564	0.368547	0.38974	0.404058	0.370116	0.386339	0.39127	0.373276	0.374578	0.417457	0.360926	0.384756	0.38537	0.372747	0.37284	0.360926	0.404089	0.399039	0.404903	0.417457	0.355004	0.380296	0.372747	0.417297	0.394901	0.39904	0.389197	0.404089	0.383022	0.417457	0.389654	0.393712	0.384756	0.379184	0.37406	0.376924	0.37406	0.420789	0.384911	0.366674	0.381684	0.407513	0.383393	0.404089	0.340549	0.417457	0.394901	0.385805	0.414112	0.360926	0.38535	0.383022	0.383822	0.404046	0.383022	0.369298	0.394194	0.384371	0.379392	0.360926	0.404919	0.402465	0.412011	0.38535	0.37406	0.360926	0.380233	0.390188	0.37406	0.399039	0.38537	0.420784	0.358486	0.435362	0.379392	0.383822	0.404903	0.384911	0.408624	0.413179	0.355004	0.406419	0.380074	0.366593	0.407278	0.397728	0.394652	0.382997	0.435362	0.391779	0.360926	0.38209	0.404903	0.398898	0.389656	0.412011	0.380589	0.360926	0.396864	0.370785	0.404903	0.388469	0.379392	0.380589	0.365779	0.376924	0.340549	0.38535	0.383822
2000	slope	-0.00544345	0.0072898	0.0145416	0.00913697	-0.00235177	-0.0153431	-0.000292823	0.00535334	0.0133963	4.88213e-05	0.0114263	0.0017001	-0.0123223	0.0101384	-0.0100104	0.00139283	-0.0153686	-0.016712	0.00961036	-0.0207717	0.0085021	-0.0148813	0.00491801	0.019089	0.00781661	0.0204191	0.0330026	-0.0170493	-0.0201478	0.0113583	0.0244692	0.0129916	-0.021797	0.0196187	0.0197734	0.00312483	-0.00858565	-0.00894833	0.00510905	0.00290568	-0.00839602	0.00376556	0.0118021	-0.00125137	0.0154179	0.00650193	0.00579203	-0.00540814	0.00618173	0.011218	0.0129242	-0.0114555	0.015938	-0.0126151	-0.000356812	-0.0102584	0.0227445	-0.00307508	0.00742558	0.00895343	0.00270845	-0.00276309	0.0135249	0.010173	-0.0093196	0.005185	-0.00258472	0.00287079	0.0203542	0.00215028	-0.010652	-0.0120147	0.00106833	0.000510471	-0.00600733	0.00765212	0.0166851	0.00340416	0.00232338	0.0225839	0.00266227	0.0115184	-0.0195011	0.00464693	0.0140672	0.00799734	0.0102222	0.00173362	0.00938157	-0.0149429	-0.00772255	-0.0197358	-0.00142868	-0.00309911	-0.00156132	0.00632614	0.0141125	0.0102222	-0.00148832	0.0113656	-0.00776662	0.0151072	0.00637373	-0.00091225	-0.000520575	0.0194747	-0.00521585	0.0134421	0.00200592	0.0194747	-0.00091225	0.00603407	-0.0054607	0.0108776	-0.0124858	0.0194405	0.00411355	0.0173474	0.00732889	0.00411355	-0.0117059	-0.0059608	0.0194747	-0.0304542	-0.0184574	0.0194747	-0.00463542	0.0200421	-0.0336353	0.0118035	0.00684031	0.0247487	0.00356211	0.00109904	0.0209694	0.0416096	-0.0124858	0.0194747	0.00732889	0.00411355	-0.00489632	-0.00091225	-0.00380894	-0.0193613	-0.0256249	0.0194747	0.0200421	-0.00521585	-0.0088888	-0.00091225	-0.00682244	-0.000161913	-0.0272356	-0.00255487	0.0194747	-0.00207873	-0.0059608	0.0117722	-0.00521585	0.00637373	-2.80188e-05	0.0465305	0.0163308	0.00356211	0.0163308	-0.00354824	0.0194747	-0.0153431	-0.019375	-0.0122067	-0.00521585	0.00356211	-0.0153431	0.0194747	0.00411355	0.0117722	0.00880135	-0.0059608	0.00742735	-0.0188135	-0.0193613	0.0190936	0.0117421	-0.0216159	-0.00853322	-0.00682244	-0.00889981	0.0131891	-0.000520575	0.0151072	0.0194747	-0.0125615	-0.00091225	0.0108776	0.021641	0.0108776	-0.0256729	0.0163308	0.00603407	0.00411355
2000	intercept	0.301442	0.308013	0.301977	0.283097	0.321103	0.297987	0.286133	0.280961	0.310435	0.29499	0.294398	0.282786	0.296058	0.300678	0.285969	0.283833	0.298269	0.278681	0.265075	0.306289	0.281336	0.282021	0.265022	0.347013	0.301504	0.27618	0.290796	0.301285	0.277714	0.274935	0.290364	0.284958	0.30472	0.329506	0.301256	0.289355	0.295402	0.306601	0.29891	0.295383	0.307888	0.286906	0.290242	0.274661	0.289037	0.300631	0.326458	0.294705	0.274147	0.249762	0.276009	0.316677	0.295858	0.28529	0.290416	0.325434	0.29682	0.280995	0.244833	0.313716	0.290804	0.291497	0.302667	0.289442	0.273445	0.295228	0.294446	0.295475	0.289977	0.308496	0.310588	0.302709	0.288842	0.291238	0.272672	0.258036	0.291573	0.289778	0.315138	0.273534	0.290597	0.279019	0.293119	0.293804	0.28707	0.300169	0.290806	0.266486	0.285396	0.286078	0.297577	0.306202	0.264822	0.312349	0.277349	0.281593	0.303478	0.281382	0.289315	0.289471	0.270159	0.241902	0.266796	0.311049	0.313585	0.296417	0.296555	0.29895	0.319501	0.285221	0.326171	0.315886	0.282105	0.299504	0.314036	0.314121	0.282641	0.307452	0.291082	0.282641	0.295962	0.313896	0.271292	0.288017	0.308864	0.29187	0.318965	0.307452	0.277325	0.294017	0.305441	0.301499	0.273032	0.319981	0.309379	0.289646	0.314036	0.285221	0.291082	0.282641	0.299154	0.311049	0.293846	0.308243	0.288017	0.307452	0.320586	0.296555	0.296555	0.311049	0.271317	0.310057	0.287901	0.314233	0.286485	0.285221	0.313896	0.266796	0.296555	0.266796	0.287901	0.296371	0.280123	0.273032	0.279196	0.302939	0.29187	0.307279	0.303307	0.300523	0.296555	0.273032	0.2936	0.29394	0.305053	0.266796	0.289646	0.307279	0.308726	0.308864	0.308243	0.29516	0.24304	0.340394	0.290255	0.258743	0.287901	0.326337	0.313585	0.232285	0.285221	0.289123	0.308726	0.299504	0.258743	0.305423	0.332828	0.280123	0.315886	0.305053
3000	slope	0.0584538	0.0546162	0.0144365	0.0425442	0.0400128	0.0385661	0.01399	0.013096	0.038873	0.0389506	0.0304084	0.0364429	0.0470036	0.015453	0.011082	0.034954	0.0414264	0.0415378	0.0282393	0.0382048	0.02107	0.0469725	0.0129169	0.0421174	0.0461976	0.0377174	0.0324901	0.0451245	0.0234305	0.0262067	0.0479476	0.0305464	0.0516905	0.0473121	0.0242864	0.0287822	0.0558471	0.0163783	0.000405485	0.0483599	0.0346926	0.0388215	0.0376939	0.0450447	0.0334934	0.0494073	0.0441697	0.0356908	0.0149825	0.0205457	0.0210499	0.0253518	0.0270516	0.0511195	0.0225482	0.0278234	0.0207213	0.0414262	0.0297849	0.0202152	0.027233	0.0134981	0.0340345	0.043354	0.0239199	0.0474075	0.0388739	0.0329499	0.0519765	-0.0168614	0.0347022	0.0330166	0.0353496	0.0391822	0.0426662	0.0219091	0.0303007	0.042719	0.032006	0.0347661	0.0198146	0.0249813	0.0237894	0.0280832	0.0214753	0.00799516	0.0314242	0.0327321	0.0326019	0.0589264	0.0319502	0.0420192	0.0286761	0.0217814	0.0345294	0.0509309	0.0585575	0.0106797	0.0441795	0.0351797	0.0286561	0.0639312	0.00919779	0.0691666	0.0609945	0.0449995	0.0218585	0.0466596	0.00919779	0.0492355	0.0691666	0.0346427	0.0454025	0.0411132	0.00846848	0.0600277	0.0360934	0.0687616	0.0258253	0.0166359	0.0294457	0.0322448	0.0328467	0.0451245	0.0313955	0.0210098	0.0451245	0.0403037	0.0120732	0.0440541	0.01786	0.0222011	0.0262372	0.0691666	0.0466596	0.0291036	0.00919779	0.0466596	-0.0006456	0.00276676	0.0107737	0.0275357	0.0294457	0.0344582	0.0451245	0.00919779	0.0609945	0.0120732	0.0333367	0.0413861	0.0463561	0.0312601	0.0338562	-0.00111872	-0.00111872	0.0121322	0.0492355	0.0483947	0.0466596	0.024269	0.00757345	0.0483947	0.00757345	0.0573122	0.0393521	0.0364916	0.0158477	0.0406067	0.0262372	0.0358986	0.058475	0.0449649	0.0218623	0.0451245	0.00500653	0.0447928	0.00757345	0.0109027	0.024317	0.0322448	0.056884	0.0322448	0.0466596	0.0687537	0.0220247	0.00919779	0.0483947	0.0483947	0.0391103	0.0337884	0.0484329	0.0264811	0.0218585	0.0258253	0.0447928	0.0483947	0.0281148	0.00919779	0.0737652	0.0164086
3000	intercept	0.192139	0.1982	0.215984	0.205023	0.232133	0.203854	0.222783	0.198981	0.216927	0.205245	0.213612	0.197529	0.187099	0.203787	0.219207	0.179744	0.189616	0.19763	0.207801	0.202226	0.208562	0.200025	0.205204	0.191931	0.190738	0.215599	0.196787	0.173887	0.195853	0.194424	0.198696	0.210763	0.19845	0.183681	0.197633	0.200767	0.184985	0.184579	0.198852	0.192525	0.191905	0.184985	0.192031	0.197276	0.220108	0.17792	0.190979	0.187343	0.212296	0.20644	0.218143	0.234585	0.181999	0.199438	0.231305	0.193994	0.192361	0.192622	0.201797	0.205539	0.213454	0.194867	0.193218	0.204333	0.199468	0.1881	0.196629	0.19095	0.20543	0.211103	0.184161	0.178971	0.205988	0.189505	0.233101	0.235337	0.194536	0.172599	0.215741	0.20974	0.191918	0.200692	0.210153	0.206414	0.169365	0.205001	0.206064	0.189665	0.190052	0.190557	0.211225	0.187597	0.21273	0.198401	0.188805	0.183272	0.172842	0.189812	0.192136	0.215893	0.191305	0.214347	0.20664	0.227074	0.234558	0.164353	0.191604	0.189372	0.235337	0.20802	0.182035	0.21581	0.189372	0.202484	0.217823	0.184895	0.228197	0.185422	0.192368	0.203768	0.178838	0.178082	0.189107	0.192007	0.190516	0.162048	0.192007	0.252093	0.203768	0.192861	0.185579	0.207794	0.234493	0.227559	0.189372	0.202851	0.206927	0.189372	0.206234	0.19126	0.204158	0.206051	0.178838	0.194703	0.178603	0.20664	0.234558	0.203768	0.216924	0.189107	0.241828	0.178688	0.17986	0.160874	0.160874	0.21023	0.20802	0.17684	0.206719	0.192368	0.194703	0.192656	0.194703	0.235831	0.198517	0.18357	0.235337	0.182894	0.234493	0.223391	0.204737	0.189107	0.232336	0.192007	0.191632	0.194703	0.194703	0.204158	0.16432	0.182169	0.22066	0.172393	0.189372	0.153881	0.189317	0.235337	0.17684	0.175208	0.191305	0.17986	0.17945	0.178082	0.191604	0.192368	0.194703	0.17684	0.22886	0.235337	0.263995	0.217551
4000	slope	0.0607091	0.0389012	0.0353201	0.0349144	0.0455228	0.0203085	0.00239534	0.0815346	0.0488627	0.0407604	0.0254104	0.0229794	0.0438455	0.0188144	0.00914775	0.0362496	0.0183336	0.0252149	0.0368133	0.0238881	0.0352833	0.00251483	0.0313579	0.0393374	0.0375895	0.0488558	0.045194	0.0308437	0.0177099	0.0634277	0.0293468	0.0213486	0.0413584	0.0359637	0.0222132	0.0368646	0.0162986	0.0694898	0.0316829	0.0236233	0.0531112	0.052938	0.030218	0.0483431	0.0328256	0.0010119	0.00579842	0.0299548	-0.00114496	0.0329598	0.0596433	0.0108203	0.0438455	0.0256005	0.0187518	0.0110652	0.0394466	0.0354043	0.0380713	0.0512909	0.0651994	0.0380012	0.0714142	0.041562	0.0358735	0.0394185	0.0232796	0.0180188	0.0264094	0.0438887	0.0423659	0.0389012	0.0455659	0.0650763	0.0501785	0.0489847	-0.00750257	0.0479319	0.0242112	0.046655	-0.00191512	0.0436155	0.0305739	0.0284326	0.0514776	0.0096673	0.0325099	0.0291681	0.0362989	0.0376971	0.0474774	0.0132494	0.039066	0.0111543	0.0415732	0.0368527	0.0284326	0.0686194	0.0192235	0.0458653	-0.00940033	0.0468817	0.0188811	0.00497114	0.0468817	0.0409344	-0.000322618	0.037387	0.0827198	0.0336058	0.00962166	0.0579728	0.00962166	0.00368581	0.0168144	0.0626435	0.037387	-0.0015055	0.0468817	0.0309207	0.037387	0.0128408	0.0468817	0.071155	0.0889777	-0.0123686	0.00399112	0.0169097	0.00590436	0.0114192	0.0735532	0.0589628	0.0202628	-0.0146825	0.0620069	0.00674549	0.0452093	0.074996	0.0233411	-0.0262525	0.0512576	-0.000322618	0.0463936	0.0463936	0.0498603	-0.00196731	0.0169097	-0.00196731	0.0551566	0.0764858	0.0512576	0.0338465	-0.00196731	-0.018563	0.0508298	0.0701954	0.0122351	-0.0113964	0.0156574	0.0587332	0.00239012	0.00872872	-0.00162574	-0.00162574	0.0309207	0.0525345	0.0148121	0.042484	-0.00162574	0.0807407	-0.000412221	0.071155	0.00399112	0.0168618	0.0139291	0.0655645	0.0477004	0.0235192	0.0471469	0.0309207	0.00239012	0.00939824	0.0754835	0.0471469	0.0331039	0.0468817	0.0393213	0.0229755	0.00990916	0.08476	0.0233411	0.0309207	0.0614704	0.0827198	0.0498603	0.024271	0.0148121	-0.0262525	0.00962166	0.00421603
4000	intercept	0.182163	0.143304	0.156793	0.165965	0.177351	0.181806	0.182405	0.187536	0.179644	0.178793	0.174813	0.148523	0.171372	0.17069	0.170771	0.139098	0.161771	0.188691	0.204839	0.159113	0.17855	0.161896	0.147292	0.128163	0.183372	0.173013	0.179025	0.171171	0.180255	0.182131	0.168357	0.171489	0.180317	0.145782	0.17127	0.189859	0.180137	0.155025	0.148427	0.173594	0.142679	0.150379	0.172248	0.178256	0.196098	0.175991	0.174795	0.145687	0.159584	0.161117	0.171577	0.152377	0.176157	0.177322	0.168525	0.166335	0.163043	0.201279	0.164643	0.166462	0.166568	0.199354	0.164723	0.176006	0.187272	0.157621	0.130471	0.181728	0.16789	0.182418	0.148603	0.145043	0.132003	0.158241	0.17573	0.184326	0.15642	0.199457	0.183118	0.171172	0.165583	0.173916	0.15038	0.172484	0.164889	0.182892	0.161536	0.178676	0.18591	0.171063	0.170997	0.161784	0.17997	0.162845	0.180444	0.171619	0.166246	0.164155	0.164532	0.181608	0.183569	0.122025	0.176358	0.185453	0.134301	0.18904	0.126641	0.176942	0.177451	0.183377	0.164508	0.177576	0.164508	0.178684	0.177891	0.145878	0.182181	0.183569	0.134301	0.152308	0.176942	0.180955	0.158311	0.158705	0.182508	0.165292	0.161353	0.178684	0.183903	0.164914	0.136064	0.143074	0.161946	0.186199	0.171646	0.136656	0.122847	0.163929	0.155811	0.183569	0.175712	0.126641	0.161585	0.161585	0.162251	0.183569	0.178684	0.190719	0.164173	0.186734	0.175712	0.155785	0.179307	0.193554	0.19138	0.183704	0.190084	0.17822	0.167579	0.172332	0.178684	0.18791	0.15283	0.141575	0.151422	0.168756	0.164914	0.207699	0.155501	0.141839	0.180955	0.15268	0.155366	0.167979	0.191467	0.205078	0.207699	0.191913	0.230272	0.151422	0.178684	0.171881	0.175087	0.224425	0.156216	0.156631	0.162251	0.208806	0.183903	0.197622	0.155811	0.151422	0.183003	0.177451	0.162251	0.150325	0.164914	0.183569	0.186118	0.179799
