"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	75000	"intercept"	0.817913895
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	80000	"slope"	-0.52245074
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	80000	"intercept"	0.803780275
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	85000	"slope"	-0.52827689
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	85000	"intercept"	0.817297725
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	90000	"slope"	-0.49622377
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	90000	"intercept"	0.80364097
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	95000	"slope"	-0.467600165
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	95000	"intercept"	0.774462675
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	100000	"slope"	-0.48120477
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	100000	"intercept"	0.7866561
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	10	"slope"	-0.00017851505
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	10	"intercept"	0.500018345
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	5000	"slope"	-0.036660773185
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	5000	"intercept"	0.48299937
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	10000	"slope"	-0.107880753465
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	10000	"intercept"	0.520763675
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	15000	"slope"	-0.1721113935
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	15000	"intercept"	0.566113525
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	20000	"slope"	-0.2115406675
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	20000	"intercept"	0.59633139
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	25000	"slope"	-0.217744145
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	25000	"intercept"	0.607328385
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	30000	"slope"	-0.244354205
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	30000	"intercept"	0.62000393
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	35000	"slope"	-0.26788068
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	35000	"intercept"	0.63974006
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	40000	"slope"	-0.30059212
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	40000	"intercept"	0.658334625
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	45000	"slope"	-0.31970141
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	45000	"intercept"	0.66911527
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	50000	"slope"	-0.397556495
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	50000	"intercept"	0.732967335
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	55000	"slope"	-0.41816617
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	55000	"intercept"	0.73608156
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	60000	"slope"	-0.467415675
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	60000	"intercept"	0.771225105
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	65000	"slope"	-0.436061845
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	65000	"intercept"	0.74680968
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	70000	"slope"	-0.478343195
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	70000	"intercept"	0.787308885
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	75000	"slope"	-0.467467065
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	75000	"intercept"	0.771951605
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	80000	"slope"	-0.473251415
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	80000	"intercept"	0.769073315
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	85000	"slope"	-0.47329325
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	85000	"intercept"	0.766160035
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	90000	"slope"	-0.432257125
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	90000	"intercept"	0.748485895
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	95000	"slope"	-0.47539925
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	95000	"intercept"	0.76465723
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	100000	"slope"	-0.45614835
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	100000	"intercept"	0.765470615
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	10	"slope"	-1.21027e-05
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	10	"intercept"	0.49978509
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	5000	"slope"	-0.0747227975
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	5000	"intercept"	0.50678432
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	10000	"slope"	-0.1336959715
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	10000	"intercept"	0.559349495
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	15000	"slope"	-0.216938555
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	15000	"intercept"	0.602890295
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	20000	"slope"	-0.245118346
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	20000	"intercept"	0.62790128
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	25000	"slope"	-0.40828032
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	25000	"intercept"	0.72302761
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	30000	"slope"	-0.42672045
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	30000	"intercept"	0.740110645
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	35000	"slope"	-0.414063315
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	35000	"intercept"	0.734693065
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	40000	"slope"	-0.462956515
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	40000	"intercept"	0.763241615
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	45000	"slope"	-0.45917338
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	45000	"intercept"	0.76159979
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	50000	"slope"	-0.47556953
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	50000	"intercept"	0.773283655
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	55000	"slope"	-0.434797135
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	55000	"intercept"	0.748733595
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	60000	"slope"	-0.42786247
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	60000	"intercept"	0.737780125
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	65000	"slope"	-0.40569806
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	65000	"intercept"	0.730598225
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	70000	"slope"	-0.42135738
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	70000	"intercept"	0.736476165
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	75000	"slope"	-0.411445445
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	75000	"intercept"	0.73746774
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	80000	"slope"	-0.434761945
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	80000	"intercept"	0.74833779
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	85000	"slope"	-0.428438685
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	85000	"intercept"	0.743941795
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	90000	"slope"	-0.454780765
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	90000	"intercept"	0.7628262
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	95000	"slope"	-0.458789915
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	95000	"intercept"	0.777076735
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	100000	"slope"	-0.45576275
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4875217955946514362"	100000	"intercept"	0.76202251
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	10	"slope"	-8.9160374e-05
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	10	"intercept"	0.499889745
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	5000	"slope"	-0.05213036535
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	5000	"intercept"	0.496263505
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	10000	"slope"	-0.140732501
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	10000	"intercept"	0.542155785
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	15000	"slope"	-0.223566659
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	15000	"intercept"	0.60047284
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	20000	"slope"	-0.28991497
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	20000	"intercept"	0.65417066
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	25000	"slope"	-0.34284493
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	25000	"intercept"	0.680956485
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	30000	"slope"	-0.41777525
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	30000	"intercept"	0.73276329
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	35000	"slope"	-0.423778975
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	35000	"intercept"	0.739748455
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	40000	"slope"	-0.4659062
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	40000	"intercept"	0.76685548
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	45000	"slope"	-0.48138021
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	45000	"intercept"	0.784975765
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	50000	"slope"	-0.52974695
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	50000	"intercept"	0.807305755
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	55000	"slope"	-0.545858815
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	55000	"intercept"	0.82853034
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	60000	"slope"	-0.539185775
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	60000	"intercept"	0.81744365
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	65000	"slope"	-0.596475865
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	65000	"intercept"	0.85070089
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	70000	"slope"	-0.577985655
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	70000	"intercept"	0.84852949
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	75000	"slope"	-0.573914345
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	75000	"intercept"	0.84544198
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	80000	"slope"	-0.59514207
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	80000	"intercept"	0.84113379
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	85000	"slope"	-0.58382483
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	85000	"intercept"	0.856894195
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	90000	"slope"	-0.578868585
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	90000	"intercept"	0.84067143
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	95000	"slope"	-0.562488655
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	95000	"intercept"	0.823715435
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	100000	"slope"	-0.60429881
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1982004843454825856"	100000	"intercept"	0.859022355
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	10	"slope"	-0.0001528798195
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	10	"intercept"	0.49995263
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	5000	"slope"	-0.06949060755
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	5000	"intercept"	0.50151898
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	10000	"slope"	-0.1615595685
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	10000	"intercept"	0.573053585
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	15000	"slope"	-0.2137650065
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	15000	"intercept"	0.60162105
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	20000	"slope"	-0.26389369
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	20000	"intercept"	0.63559913
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	25000	"slope"	-0.307410485
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	25000	"intercept"	0.66534936
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	30000	"slope"	-0.37699737
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	30000	"intercept"	0.70637628
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	35000	"slope"	-0.40104493
"0.05"	"0.4"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2681282684301900377"	35000	"intercept"	0.730919445
