"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10	"slope"	0.00010590948
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10	"intercept"	0.50002867
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	-0.1421262275
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	0.4319024
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	-0.200572505
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	0.4643754
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	-0.30343564
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	0.525016935
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	-0.370079885
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"intercept"	0.57237975
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	25000	"slope"	-0.45528969
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	25000	"intercept"	0.63266283
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	30000	"slope"	-0.472616715
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	30000	"intercept"	0.6410734
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	35000	"slope"	-0.465262775
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	35000	"intercept"	0.63435009
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	40000	"slope"	-0.54510971
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	40000	"intercept"	0.68859525
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	45000	"slope"	-0.50728419
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	45000	"intercept"	0.664884945
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	50000	"slope"	-0.569021395
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	50000	"intercept"	0.708343505
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	55000	"slope"	-0.58817746
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	55000	"intercept"	0.721881355
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	60000	"slope"	-0.53266175
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	60000	"intercept"	0.68415505
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	65000	"slope"	-0.57650272
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	65000	"intercept"	0.719957635
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	70000	"slope"	-0.5919411
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	70000	"intercept"	0.72699582
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	75000	"slope"	-0.564854925
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	75000	"intercept"	0.70098334
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	80000	"slope"	-0.524018855
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	80000	"intercept"	0.675960265
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	85000	"slope"	-0.54790513
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	85000	"intercept"	0.68917873
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	90000	"slope"	-0.560628905
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	90000	"intercept"	0.70177971
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	95000	"slope"	-0.576471675
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	95000	"intercept"	0.72105009
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	100000	"slope"	-0.58498666
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	100000	"intercept"	0.72079507
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	10	"slope"	-6.54892114e-05
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	10	"intercept"	0.499913005
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	5000	"slope"	-0.156226326
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	5000	"intercept"	0.43826609
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	10000	"slope"	-0.247984405
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	10000	"intercept"	0.491894355
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	15000	"slope"	-0.349087825
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	15000	"intercept"	0.551579215
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	20000	"slope"	-0.4032704
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	20000	"intercept"	0.595291055
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	25000	"slope"	-0.42281894
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	25000	"intercept"	0.615007175
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	30000	"slope"	-0.450054325
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	30000	"intercept"	0.62458492
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	35000	"slope"	-0.50764473
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	35000	"intercept"	0.67324818
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	40000	"slope"	-0.50810676
