"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10	"slope"	-0.000182767035
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10	"intercept"	0.500107395
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	-0.1397550035
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	0.433922215
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	-0.201199745
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	0.465479875
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	-0.30147669
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	0.52191457
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	-0.3667353
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"intercept"	0.576340005
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	25000	"slope"	-0.459362275
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	25000	"intercept"	0.63621596
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	30000	"slope"	-0.467551695
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	30000	"intercept"	0.64029078
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	35000	"slope"	-0.467260965
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	35000	"intercept"	0.638193335
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	40000	"slope"	-0.535836455
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	40000	"intercept"	0.68166431
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	45000	"slope"	-0.506590905
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	45000	"intercept"	0.666518675
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	50000	"slope"	-0.568183055
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	50000	"intercept"	0.709121145
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	55000	"slope"	-0.57741589
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	55000	"intercept"	0.71106808
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	60000	"slope"	-0.53794306
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	60000	"intercept"	0.68160979
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	65000	"slope"	-0.56567752
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	65000	"intercept"	0.70807792
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	70000	"slope"	-0.6091329
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	70000	"intercept"	0.74252191
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	75000	"slope"	-0.56240014
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	75000	"intercept"	0.698026985
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	80000	"slope"	-0.52437723
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	80000	"intercept"	0.681840315
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	85000	"slope"	-0.548400945
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	85000	"intercept"	0.686927695
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	90000	"slope"	-0.566548005
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	90000	"intercept"	0.699398295
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	95000	"slope"	-0.5733944
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	95000	"intercept"	0.720530235
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	100000	"slope"	-0.585781815
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	100000	"intercept"	0.72190314
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	10	"slope"	3.806174e-05
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	10	"intercept"	0.499983485
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	5000	"slope"	-0.15226761
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	5000	"intercept"	0.433957655
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	10000	"slope"	-0.255009805
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	10000	"intercept"	0.494244015
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	15000	"slope"	-0.34638615
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	15000	"intercept"	0.55088366
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	20000	"slope"	-0.40398917
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	20000	"intercept"	0.597387205
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	25000	"slope"	-0.430562975
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	25000	"intercept"	0.621361815
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	30000	"slope"	-0.447389005
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	30000	"intercept"	0.62137885
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	35000	"slope"	-0.515429325
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	35000	"intercept"	0.67182028
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	40000	"slope"	-0.503322525
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	40000	"intercept"	0.66113617
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	45000	"slope"	-0.52828691
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	45000	"intercept"	0.680530495
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	50000	"slope"	-0.55718142
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	50000	"intercept"	0.701106475
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	55000	"slope"	-0.546829195
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	55000	"intercept"	0.68673918
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	60000	"slope"	-0.54421668
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	60000	"intercept"	0.691837105
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	65000	"slope"	-0.53014614
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	65000	"intercept"	0.691125995
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	70000	"slope"	-0.547916785
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	70000	"intercept"	0.694282085
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	75000	"slope"	-0.522185705
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	75000	"intercept"	0.673098895
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	80000	"slope"	-0.5138001
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	80000	"intercept"	0.67637144
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	85000	"slope"	-0.539106175
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	85000	"intercept"	0.6889779
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	90000	"slope"	-0.52228838
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	90000	"intercept"	0.680021825
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	95000	"slope"	-0.58645106
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	95000	"intercept"	0.7113418
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	100000	"slope"	-0.5637103
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2817120724610147775"	100000	"intercept"	0.703891405
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	10	"slope"	7.067545e-05
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	10	"intercept"	0.499917195
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	5000	"slope"	-0.143308096
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	5000	"intercept"	0.423252915
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	10000	"slope"	-0.193313191
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	10000	"intercept"	0.464663085
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	15000	"slope"	-0.32613283
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	15000	"intercept"	0.559296125
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	20000	"slope"	-0.4110162
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	20000	"intercept"	0.60068933
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	25000	"slope"	-0.510746585
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	25000	"intercept"	0.673299435
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	30000	"slope"	-0.518152665
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	30000	"intercept"	0.666080855
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	35000	"slope"	-0.552170335
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	35000	"intercept"	0.68857273
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	40000	"slope"	-0.52023532
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	40000	"intercept"	0.674984715
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	45000	"slope"	-0.529937765
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	45000	"intercept"	0.684896565
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	50000	"slope"	-0.55368173
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	50000	"intercept"	0.69653925
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	55000	"slope"	-0.5449236
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	55000	"intercept"	0.68747017
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	60000	"slope"	-0.57326219
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	60000	"intercept"	0.71343781
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	65000	"slope"	-0.55481043
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	65000	"intercept"	0.698901675
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	70000	"slope"	-0.529831645
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	70000	"intercept"	0.682932875
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	75000	"slope"	-0.509932625
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	75000	"intercept"	0.663162455
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	80000	"slope"	-0.51178393
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	80000	"intercept"	0.665710765
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	85000	"slope"	-0.55341844
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	85000	"intercept"	0.701218575
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4788037514899357414"	90000	"slope"	-0.560084545
