"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	10	"intercept"	0.50032085
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	5000	"slope"	0.040434362495
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	5000	"intercept"	0.486519795
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	10000	"slope"	0.0667434284
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	10000	"intercept"	0.478978955
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	15000	"slope"	0.00862977088
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	15000	"intercept"	0.50602927
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	20000	"slope"	0.007849457865
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	20000	"intercept"	0.51928295
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	25000	"slope"	-0.01955310987
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	25000	"intercept"	0.528239305
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	30000	"slope"	0.012006237205
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	30000	"intercept"	0.50817683
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	35000	"slope"	0.02986228788
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	35000	"intercept"	0.500691535
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	40000	"slope"	-0.028999389805
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	40000	"intercept"	0.536723935
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	45000	"slope"	0.0018849053
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	45000	"intercept"	0.51189742
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	50000	"slope"	0.0081999768
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	50000	"intercept"	0.51513166
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	55000	"slope"	0.02625526808
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	55000	"intercept"	0.501001475
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	60000	"slope"	0.042608310645
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	60000	"intercept"	0.489862145
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	65000	"slope"	0.02122482475
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	65000	"intercept"	0.50911144
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	70000	"slope"	-0.00664371568
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	70000	"intercept"	0.523304745
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	75000	"slope"	-0.0293812292
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	75000	"intercept"	0.54395523
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	80000	"slope"	-0.098173972
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	80000	"intercept"	0.581781025
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	85000	"slope"	-0.07334602665
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	85000	"intercept"	0.57041403
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	90000	"slope"	-0.135911933265
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	90000	"intercept"	0.61362953
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	95000	"slope"	-0.11948794265
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	95000	"intercept"	0.58480147
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	100000	"slope"	-0.1040876717
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6735337991327171722"	100000	"intercept"	0.586422505
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	10	"slope"	4.042995e-05
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	10	"intercept"	0.499868545
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	5000	"slope"	-0.0177446635985
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	5000	"intercept"	0.52749306
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	10000	"slope"	0.02871039935
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	10000	"intercept"	0.499428135
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	15000	"slope"	0.0095790238
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	15000	"intercept"	0.51601482
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	20000	"slope"	0.02471250671
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	20000	"intercept"	0.495769655
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	25000	"slope"	0.02002323963
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	25000	"intercept"	0.498392385
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	30000	"slope"	-0.01300913605
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	30000	"intercept"	0.524762335
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	35000	"slope"	-0.0545285692
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	35000	"intercept"	0.550893125
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	40000	"slope"	-0.04580781239014
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	40000	"intercept"	0.54951771
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	45000	"slope"	0.018925547385
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	45000	"intercept"	0.506299235
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	50000	"slope"	-0.0107887649901
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	50000	"intercept"	0.518657895
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	55000	"slope"	-0.0099542532
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	55000	"intercept"	0.52867292
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	60000	"slope"	0.044486252455
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	60000	"intercept"	0.494650015
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	65000	"slope"	0.05237942929
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	65000	"intercept"	0.47541683
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	70000	"slope"	0.055728808455
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	70000	"intercept"	0.478790555
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	75000	"slope"	0.032908320105
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	75000	"intercept"	0.49349921
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	80000	"slope"	-0.005704435035
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	80000	"intercept"	0.50918741
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	85000	"slope"	0.02878945825
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	85000	"intercept"	0.504354915
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	90000	"slope"	0.077069266
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	90000	"intercept"	0.47547924
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	95000	"slope"	0.0263265263
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	95000	"intercept"	0.49191815
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	100000	"slope"	0.00455519255
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3058041116498377895"	100000	"intercept"	0.51108554
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	10	"slope"	7.7201225e-05
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	10	"intercept"	0.500133735
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	5000	"slope"	-0.00499150084
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	5000	"intercept"	0.512778
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	10000	"slope"	0.0128239049
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	10000	"intercept"	0.50471578
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	15000	"slope"	-0.0405270492
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	15000	"intercept"	0.54135389
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	20000	"slope"	-0.01143902775
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	20000	"intercept"	0.520200015
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	25000	"slope"	-0.059278125355
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	25000	"intercept"	0.559003845
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	30000	"slope"	-0.0536497812995
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	30000	"intercept"	0.549429345
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	35000	"slope"	-0.10298380011
"0.05"	"0.4"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4766862061233046661"	35000	"intercept"	0.582479715
