"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Haplotype"	"Param_value"
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"slope"	"Hapl14"	0
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"slope"	"Hapl15"	0
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"slope"	"Hapl16"	0
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"slope"	"Hapl17"	0
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"slope"	"Hapl18"	0
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"slope"	"Hapl19"	0
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"slope"	"Hapl20"	0
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl1"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl2"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl3"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl4"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl5"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl6"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl7"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl8"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl9"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl10"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl11"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl12"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl13"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl14"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl15"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl16"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl17"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl18"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl19"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10	"intercept"	"Hapl20"	0.5
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl1"	0.0390039
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl2"	0.0718675
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl3"	0.00974374
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl4"	0.0992712
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl5"	0.0385212
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl6"	0.0826474
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl7"	0.0843623
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl8"	0.0385206
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl9"	0.0464486
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl10"	0.100347
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl11"	0.0175286
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl12"	-0.0528536
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl13"	0.0284142
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl14"	0.0391045
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl15"	0.0840354
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl16"	0.0431585
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl17"	0.0196888
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl18"	0.0258798
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl19"	0.0376118
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"slope"	"Hapl20"	0.00328365
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl1"	0.445564
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl2"	0.419401
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl3"	0.565151
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl4"	0.483224
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl5"	0.507232
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl6"	0.47719
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl7"	0.480802
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl8"	0.5306
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl9"	0.512435
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl10"	0.494801
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl11"	0.585402
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl12"	0.389525
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl13"	0.528174
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl14"	0.445182
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl15"	0.513575
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl16"	0.539913
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl17"	0.505979
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl18"	0.573557
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl19"	0.456255
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	5000	"intercept"	"Hapl20"	0.490694
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl1"	0.00741004
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl2"	0.020486
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl3"	-0.00600406
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl4"	-0.0120552
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl5"	0.023695
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl6"	0.00205132
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl7"	-0.0268135
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl8"	0.03097
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl9"	0.00540765
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl10"	0.0360173
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl11"	0.016567
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl12"	0.0485587
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl13"	0.016567
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl14"	-0.0176131
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl15"	0.105863
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl16"	0.0359731
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl17"	0.106553
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl18"	0.0419702
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl19"	-0.0624191
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"slope"	"Hapl20"	0.020486
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl1"	0.455213
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl2"	0.457946
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl3"	0.586362
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl4"	0.422959
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl5"	0.583359
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl6"	0.522281
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl7"	0.59032
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl8"	0.514037
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl9"	0.472283
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl10"	0.453502
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl11"	0.476934
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl12"	0.461208
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl13"	0.476934
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl14"	0.603062
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl15"	0.533531
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl16"	0.504468
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl17"	0.515451
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl18"	0.461208
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl19"	0.471754
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	10000	"intercept"	"Hapl20"	0.457946
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl1"	-0.0358885
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl2"	0.0411026
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl3"	0.0268801
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl4"	0.0268801
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl5"	-0.0597552
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl6"	-0.0630897
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl7"	0.0487834
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl8"	-0.0213857
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl9"	-0.0557258
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl10"	0.0868484
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl11"	0.0944433
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl12"	0.0451065
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl13"	0.0687485
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl14"	-0.0712613
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl15"	0.0868484
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl16"	0.0302377
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl17"	-0.0802606
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl18"	0.0247011
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl19"	-0.0340175
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"slope"	"Hapl20"	-0.0518623
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl1"	0.459016
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl2"	0.456478
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl3"	0.44867
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl4"	0.43674
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl5"	0.498601
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl6"	0.540821
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl7"	0.568544
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl8"	0.461563
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl9"	0.577355
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl10"	0.505802
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl11"	0.512385
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl12"	0.550268
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl13"	0.490471
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl14"	0.514583
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl15"	0.512385
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl16"	0.563019
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl17"	0.60562
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl18"	0.580601
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl19"	0.572536
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	15000	"intercept"	"Hapl20"	0.540821
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl1"	0.0160871
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl2"	0.00691179
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl3"	0.0787871
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl4"	0.0400903
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl5"	0.00729021
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl6"	0.0425259
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl7"	0.0633212
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl8"	0.00135391
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl9"	0.0999037
"0.05"	"0.0"	"0.95"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3922807355402839517"	20000	"slope"	"Hapl10"	0.0263695
