"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	40000	"slope"	-0.492827945
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	40000	"intercept"	0.755794275
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	45000	"slope"	-0.51078147
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	45000	"intercept"	0.764807685
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	50000	"slope"	-0.525582005
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	50000	"intercept"	0.778237525
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	55000	"slope"	-0.4984077
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	55000	"intercept"	0.75858689
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	60000	"slope"	-0.51848128
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	60000	"intercept"	0.771882365
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	65000	"slope"	-0.51981897
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	65000	"intercept"	0.778319555
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	70000	"slope"	-0.482744505
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	70000	"intercept"	0.749181325
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	75000	"slope"	-0.50693979
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	75000	"intercept"	0.76502661
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	80000	"slope"	-0.57352077
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	80000	"intercept"	0.80849301
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	85000	"slope"	-0.51939638
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	85000	"intercept"	0.777428355
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	90000	"slope"	-0.53033758
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	90000	"intercept"	0.781366705
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	95000	"slope"	-0.524363475
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	95000	"intercept"	0.769008875
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	100000	"slope"	-0.550291885
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5682349483364973842"	100000	"intercept"	0.796210215
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	10	"slope"	-3.398285e-05
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	10	"intercept"	0.5001555
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	5000	"slope"	-0.136076791
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	5000	"intercept"	0.521625725
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	10000	"slope"	-0.22044859
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	10000	"intercept"	0.572145755
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	15000	"slope"	-0.2865904
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	15000	"intercept"	0.61312808
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	20000	"slope"	-0.334689815
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	20000	"intercept"	0.6435287
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	25000	"slope"	-0.3589422
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	25000	"intercept"	0.654166685
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	30000	"slope"	-0.40338836
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	30000	"intercept"	0.689342355
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	35000	"slope"	-0.431725645
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	35000	"intercept"	0.705337285
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	40000	"slope"	-0.536415645
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	40000	"intercept"	0.77654393
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	45000	"slope"	-0.54888813
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	45000	"intercept"	0.791886025
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	50000	"slope"	-0.628497215
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	50000	"intercept"	0.840158555
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	55000	"slope"	-0.602601455
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	55000	"intercept"	0.830955405
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	60000	"slope"	-0.591585895
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	60000	"intercept"	0.82149157
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	65000	"slope"	-0.605359025
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	65000	"intercept"	0.832301405
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	70000	"slope"	-0.625813345
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	70000	"intercept"	0.837994285
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	75000	"slope"	-0.653711575
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	75000	"intercept"	0.871881685
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	80000	"slope"	-0.639279035
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	80000	"intercept"	0.8508657
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	85000	"slope"	-0.640294635
