"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	10	"slope"	-0.000151887135
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	10	"intercept"	0.50002477
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	5000	"slope"	-0.0584021850115
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	5000	"intercept"	0.497985425
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	10000	"slope"	-0.123065717
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	10000	"intercept"	0.532498785
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	15000	"slope"	-0.185260965
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	15000	"intercept"	0.58272841
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	20000	"slope"	-0.260919295
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	20000	"intercept"	0.639860085
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	25000	"slope"	-0.29275261
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	25000	"intercept"	0.648737235
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	30000	"slope"	-0.34795836
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	30000	"intercept"	0.68722567
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	35000	"slope"	-0.34635405
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	35000	"intercept"	0.688249905
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	40000	"slope"	-0.38748534
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	40000	"intercept"	0.71949115
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	45000	"slope"	-0.412279875
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	45000	"intercept"	0.733998465
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	50000	"slope"	-0.44246164
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	50000	"intercept"	0.75606109
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	55000	"slope"	-0.418223875
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	55000	"intercept"	0.72673348
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	60000	"slope"	-0.43125072
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	60000	"intercept"	0.74954899
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	65000	"slope"	-0.48122995
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	65000	"intercept"	0.77539043
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	70000	"slope"	-0.523621275
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	70000	"intercept"	0.81029768
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	75000	"slope"	-0.5407715
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	75000	"intercept"	0.820936745
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	80000	"slope"	-0.52559277
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	80000	"intercept"	0.814046975
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	85000	"slope"	-0.52998041
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	85000	"intercept"	0.81701717
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	90000	"slope"	-0.50049829
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	90000	"intercept"	0.800649865
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	95000	"slope"	-0.46661061
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	95000	"intercept"	0.773452765
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	100000	"slope"	-0.48399121
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3131611567996383699"	100000	"intercept"	0.78749428
"0.05"	"0.0"	"0.55"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3153032156954470230"	10	"slope"	-0.00014547984
