"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Individual"	"Param_value"
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"slope"	"Ind15"	0
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"slope"	"Ind16"	0
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"slope"	"Ind17"	0
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"slope"	"Ind18"	0
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"slope"	"Ind19"	0
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"slope"	"Ind20"	0
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind1"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind2"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind3"	0.497574
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind4"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind5"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind6"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind7"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind8"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind9"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind10"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind11"	0.498939
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind12"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind13"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind14"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind15"	0.500306
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind16"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind17"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind18"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind19"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"intercept"	"Ind20"	0.5
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind1"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind2"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind3"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind4"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind5"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind6"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind7"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind8"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind9"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind10"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind11"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind12"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind13"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind14"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind15"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind16"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind17"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind18"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind19"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	10	"dominance"	"Ind20"	1
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind1"	0.0187562
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind2"	-0.00267061
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind3"	0.0153982
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind4"	0.0174766
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind5"	0.0187713
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind6"	0.0136882
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind7"	0.0242494
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind8"	0.0248906
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind9"	3.52322e-05
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind10"	0.0101365
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind11"	0.00472485
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind12"	0.0250765
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind13"	0.0198373
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind14"	0.0161913
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind15"	-0.000743551
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind16"	0.0175657
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind17"	0.0225726
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind18"	-0.00424958
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind19"	-0.0169657
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"slope"	"Ind20"	0.0344601
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind1"	0.538358
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind2"	0.505047
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind3"	0.508755
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind4"	0.489559
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind5"	0.55719
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind6"	0.548704
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind7"	0.542559
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind8"	0.566172
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind9"	0.526164
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind10"	0.474447
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind11"	0.515769
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind12"	0.520388
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind13"	0.51409
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind14"	0.530022
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind15"	0.540854
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind16"	0.540289
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind17"	0.556802
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind18"	0.534874
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind19"	0.511759
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"intercept"	"Ind20"	0.529404
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind1"	0.969385
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind2"	0.997255
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind3"	1.0076
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind4"	1.00877
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind5"	0.999661
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind6"	1.02187
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind7"	1.00332
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind8"	0.985765
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind9"	0.963433
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind10"	0.903016
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind11"	0.98428
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind12"	0.998317
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind13"	0.997498
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind14"	0.986883
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind15"	1.00964
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind16"	0.979765
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind17"	0.9749
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind18"	1.01504
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind19"	0.989883
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	1000	"dominance"	"Ind20"	0.986592
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind1"	0.031431
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind2"	0.043188
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind3"	0.0262915
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind4"	0.0240684
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind5"	0.0131409
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind6"	0.0382006
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind7"	0.0393076
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind8"	-0.0135878
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind9"	0.0182598
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind10"	-0.0418898
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind11"	0.0419774
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind12"	0.0290407
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind13"	0.00549412
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind14"	0.0145706
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind15"	0.000981704
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind16"	0.0125975
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind17"	0.00117449
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind18"	0.0295258
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind19"	0.0183418
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"slope"	"Ind20"	0.024843
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind1"	0.576225
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind2"	0.539321
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind3"	0.56055
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind4"	0.575107
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind5"	0.554635
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind6"	0.55704
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind7"	0.534624
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind8"	0.55792
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind9"	0.547705
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind10"	0.546866
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind11"	0.558603
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind12"	0.499396
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind13"	0.571693
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind14"	0.538168
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind15"	0.5221
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind16"	0.543748
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind17"	0.5804
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind18"	0.524673
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind19"	0.561647
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"intercept"	"Ind20"	0.537248
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind1"	0.992508
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind2"	1.05561
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind3"	0.991501
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind4"	0.900037
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind5"	0.973287
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind6"	1.02353
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind7"	0.97704
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind8"	0.977085
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind9"	0.906147
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind10"	0.914427
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind11"	0.882836
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind12"	1.00816
"0.55"	"0.8"	"0.45"	"0.01"	"0.005"	"0.01"	"300000"	"10000"	"200"	"2926594379333785198"	2000	"dominance"	"Ind13"	0.926807
