"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10	"slope"	2.844135e-05
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10	"intercept"	0.50001733
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"slope"	-0.213682925
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	0.25918807
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	-0.223069965
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	0.27373229
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	-0.226883735
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	0.270114855
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	-0.231381035
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"intercept"	0.27273665
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	25000	"slope"	-0.231677635
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	25000	"intercept"	0.26945368
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	30000	"slope"	-0.246105245
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	30000	"intercept"	0.287854345
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	35000	"slope"	-0.258049015
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	35000	"intercept"	0.293223105
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	40000	"slope"	-0.22233108
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	40000	"intercept"	0.26594399
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	45000	"slope"	-0.238202745
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	45000	"intercept"	0.27514769
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	50000	"slope"	-0.23798666
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	50000	"intercept"	0.27847076
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	55000	"slope"	-0.225942297
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	55000	"intercept"	0.26743858
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	60000	"slope"	-0.237031035
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	60000	"intercept"	0.27241687
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	65000	"slope"	-0.2335025
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	65000	"intercept"	0.27435923
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	70000	"slope"	-0.24741815
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	70000	"intercept"	0.28172137
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	75000	"slope"	-0.230201305
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	75000	"intercept"	0.26729471
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	80000	"slope"	-0.21727029
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	80000	"intercept"	0.26153399
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	85000	"slope"	-0.23192517
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	85000	"intercept"	0.27125892
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	90000	"slope"	-0.2193703415
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	90000	"intercept"	0.266622355
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	95000	"slope"	-0.2160065
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	95000	"intercept"	0.261289825
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	100000	"slope"	-0.213348155
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	100000	"intercept"	0.25796879
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	10	"slope"	0.00012726545
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	10	"intercept"	0.500052885
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	5000	"slope"	-0.172239594
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	5000	"intercept"	0.22726181
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	10000	"slope"	-0.224229375
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	10000	"intercept"	0.267299815
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	15000	"slope"	-0.241397555
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	15000	"intercept"	0.28025335
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	20000	"slope"	-0.24543
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	20000	"intercept"	0.283451835
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	25000	"slope"	-0.25437271
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	25000	"intercept"	0.28735747
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	30000	"slope"	-0.23018565
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	30000	"intercept"	0.26843743
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	35000	"slope"	-0.233865675
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	35000	"intercept"	0.28068221
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	40000	"slope"	-0.2369379
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	40000	"intercept"	0.27373405
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	45000	"slope"	-0.237430755
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	45000	"intercept"	0.282108865
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	50000	"slope"	-0.24805263
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	50000	"intercept"	0.285829915
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	55000	"slope"	-0.257156485
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	55000	"intercept"	0.292508585
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	60000	"slope"	-0.259531405
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	60000	"intercept"	0.29498802
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	65000	"slope"	-0.23350593
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	65000	"intercept"	0.27077993
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	70000	"slope"	-0.230116355
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	70000	"intercept"	0.269146635
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	75000	"slope"	-0.252657895
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	75000	"intercept"	0.294727555
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2513545414892366888"	80000	"slope"	-0.254910635
