"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	10	"slope"	-4.662165e-05
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	10	"intercept"	0.4999104
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	5000	"slope"	-0.069755241
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	5000	"intercept"	0.47325377
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	10000	"slope"	-0.157330918
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	10000	"intercept"	0.53022962
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	15000	"slope"	-0.231053005
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	15000	"intercept"	0.581485735
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	20000	"slope"	-0.27486852
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	20000	"intercept"	0.611366985
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	25000	"slope"	-0.283640785
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	25000	"intercept"	0.618439305
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	30000	"slope"	-0.33240334
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	30000	"intercept"	0.646966265
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	35000	"slope"	-0.393785995
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	35000	"intercept"	0.69267558
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	40000	"slope"	-0.458307025
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	40000	"intercept"	0.72306527
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	45000	"slope"	-0.47168101
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	45000	"intercept"	0.73974238
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	50000	"slope"	-0.443980985
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	50000	"intercept"	0.712377435
"0.0"	"0.0"	"0.5"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1314865905355727576"	55000	"slope"	-0.48004824
