"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	10	"slope"	7.1680025e-05
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	10	"intercept"	0.500087645
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	5000	"slope"	-0.145585654
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	5000	"intercept"	0.276828785
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	10000	"slope"	-0.24515208
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	10000	"intercept"	0.34278192
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	15000	"slope"	-0.34331656
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	15000	"intercept"	0.40893142
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	20000	"slope"	-0.36770199
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	20000	"intercept"	0.43827431
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	25000	"slope"	-0.391742865
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	25000	"intercept"	0.449304725
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	30000	"slope"	-0.38575009
"0.0"	"0.0"	"0.1"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1751263955953462723"	30000	"intercept"	0.439546095
