"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Haplotype"	"Param_value"
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl2"	-0.178563
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl3"	-0.143454
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl4"	-0.176392
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl5"	-0.136638
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl6"	-0.12958
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl7"	-0.132762
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl8"	-0.142659
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl9"	-0.172166
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl10"	-0.174964
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl11"	-0.23612
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl12"	-0.143163
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl13"	-0.183758
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl14"	-0.131267
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl15"	-0.140533
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl16"	-0.164315
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl17"	-0.176916
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl18"	-0.138322
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl19"	-0.150198
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"slope"	"Hapl20"	-0.173988
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl1"	0.236118
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl2"	0.261491
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl3"	0.264898
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl4"	0.211333
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl5"	0.197491
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl6"	0.234606
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl7"	0.228565
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl8"	0.198684
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl9"	0.234049
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl10"	0.235881
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl11"	0.228117
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl12"	0.202635
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl13"	0.231227
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl14"	0.259053
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl15"	0.199819
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl16"	0.239514
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl17"	0.198397
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl18"	0.213385
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl19"	0.217859
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	5000	"intercept"	"Hapl20"	0.230284
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl1"	-0.194009
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl2"	-0.231329
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl3"	-0.215713
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl4"	-0.222081
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl5"	-0.198211
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl6"	-0.241736
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl7"	-0.221888
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl8"	-0.180112
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl9"	-0.24592
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl10"	-0.195788
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl11"	-0.219258
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl12"	-0.24592
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl13"	-0.210837
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl14"	-0.266894
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl15"	-0.190585
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl16"	-0.216993
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl17"	-0.208591
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl18"	-0.25331
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl19"	-0.221888
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"slope"	"Hapl20"	-0.162877
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl1"	0.220888
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl2"	0.272087
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl3"	0.286735
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl4"	0.267435
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl5"	0.231515
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl6"	0.275521
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl7"	0.26432
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl8"	0.216769
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl9"	0.256195
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl10"	0.219839
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl11"	0.265584
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl12"	0.256195
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl13"	0.238638
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl14"	0.268957
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl15"	0.236004
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl16"	0.238638
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl17"	0.286735
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl18"	0.253323
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl19"	0.304297
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	10000	"intercept"	"Hapl20"	0.222448
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl1"	-0.229265
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl2"	-0.260887
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl3"	-0.309126
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl4"	-0.275934
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl5"	-0.240488
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl6"	-0.212387
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl7"	-0.203657
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl8"	-0.242051
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl9"	-0.234108
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl10"	-0.250594
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl11"	-0.226244
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl12"	-0.2743
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl13"	-0.175489
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl14"	-0.226178
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl15"	-0.282582
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl16"	-0.271406
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl17"	-0.24166
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl18"	-0.228941
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl19"	-0.199657
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"slope"	"Hapl20"	-0.22104
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl1"	0.290102
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl2"	0.291683
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl3"	0.300092
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl4"	0.290796
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl5"	0.249295
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl6"	0.284991
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl7"	0.220213
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl8"	0.257185
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl9"	0.28565
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl10"	0.323871
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl11"	0.29772
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl12"	0.309393
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl13"	0.295711
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl14"	0.259415
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl15"	0.304567
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl16"	0.263358
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl17"	0.266339
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl18"	0.311157
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl19"	0.257307
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	15000	"intercept"	"Hapl20"	0.29772
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl1"	-0.188299
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl2"	-0.247107
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl3"	-0.238378
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl4"	-0.247107
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl5"	-0.212317
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl6"	-0.188921
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl7"	-0.300259
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl8"	-0.234943
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl9"	-0.247437
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1793096172254426234"	20000	"slope"	"Hapl10"	-0.218441
