"selfingrate"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	65000	"intercept"	0.525128265
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	70000	"slope"	-0.025013933166
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	70000	"intercept"	0.50374789
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	75000	"slope"	-0.04442478004
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	75000	"intercept"	0.54438432
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	80000	"slope"	-0.035972745
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	80000	"intercept"	0.481027855
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	85000	"slope"	0.03464139365
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	85000	"intercept"	0.478319615
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	90000	"slope"	0.05334927609
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	90000	"intercept"	0.442146495
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	95000	"slope"	0.0935607322
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	95000	"intercept"	0.44325269
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	100000	"slope"	0.09607490118
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	100000	"intercept"	0.430262825
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	10	"slope"	9.1218185e-05
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	10	"intercept"	0.500131205
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	5000	"slope"	0.03740368558
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	5000	"intercept"	0.59804915
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	10000	"slope"	0.1126096775
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	10000	"intercept"	0.561199735
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	15000	"slope"	0.063068095505
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	15000	"intercept"	0.589073955
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	20000	"slope"	0.03247242175
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	20000	"intercept"	0.60306306
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	25000	"slope"	0.0542130218945
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	25000	"intercept"	0.58279055
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	30000	"slope"	0.06953530735
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	30000	"intercept"	0.58326225
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	35000	"slope"	0.06853847045
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	35000	"intercept"	0.57955894
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	40000	"slope"	0.0561473662
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	40000	"intercept"	0.602215075
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	45000	"slope"	0.02376072017
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	45000	"intercept"	0.61560892
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	50000	"slope"	0.05792623665
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	50000	"intercept"	0.590603175
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	55000	"slope"	0.058842691525
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	55000	"intercept"	0.593790835
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	60000	"slope"	0.0165506593
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	60000	"intercept"	0.62015069
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	65000	"slope"	0.017413465115
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	65000	"intercept"	0.60785554
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	70000	"slope"	0.0061784496
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	70000	"intercept"	0.627184975
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	75000	"slope"	0.01787232085
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	75000	"intercept"	0.614985335
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	80000	"slope"	0.04155401245
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	80000	"intercept"	0.58813334
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	85000	"slope"	0.05586658188
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	85000	"intercept"	0.59099068
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	90000	"slope"	-0.0119819039405
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	90000	"intercept"	0.636984775
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	95000	"slope"	0.0286428315
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	95000	"intercept"	0.60739103
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	100000	"slope"	0.001678506965
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	100000	"intercept"	0.61292818
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	10	"slope"	0.0001704983
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	10	"intercept"	0.500022415
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	5000	"slope"	0.045086650105
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	5000	"intercept"	0.5953812
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	10000	"slope"	0.02565829126
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	10000	"intercept"	0.61046163
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	15000	"slope"	0.009813011455
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	15000	"intercept"	0.620798835
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	20000	"slope"	0.042419514595
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	20000	"intercept"	0.58788669
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	25000	"slope"	0.04144526024
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	25000	"intercept"	0.596225775
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	30000	"slope"	0.073984331
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	30000	"intercept"	0.57459086
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	35000	"slope"	0.0768976511
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	35000	"intercept"	0.591566025
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	40000	"slope"	0.04052914471
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	40000	"intercept"	0.59760406
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	45000	"slope"	0.01429413318
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	45000	"intercept"	0.61690802
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	50000	"slope"	-0.01705502662
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	50000	"intercept"	0.635427655
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	55000	"slope"	-0.043390554581
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	55000	"intercept"	0.65303742
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	60000	"slope"	0.0242505966
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	60000	"intercept"	0.62257233
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	65000	"slope"	0.0644896307
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	65000	"intercept"	0.58570259
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	70000	"slope"	0.05397675443
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	70000	"intercept"	0.577074095
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	75000	"slope"	-0.011686908895
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	75000	"intercept"	0.63766578
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	80000	"slope"	-0.06963118405
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	80000	"intercept"	0.66957124
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	85000	"slope"	-0.04806956665
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	85000	"intercept"	0.660872345
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	90000	"slope"	-0.07513963235
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	90000	"intercept"	0.67755542
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	95000	"slope"	-0.060754266
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	95000	"intercept"	0.6738038
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	100000	"slope"	-0.05166299925
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	100000	"intercept"	0.65997768
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	10	"slope"	-6.2122575e-05
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	10	"intercept"	0.50005446
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	5000	"slope"	0.05543111994
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	5000	"intercept"	0.581614345
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	10000	"slope"	0.0875184145
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	10000	"intercept"	0.572405435
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	15000	"slope"	0.0735554861
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	15000	"intercept"	0.57759783
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	20000	"slope"	0.04413999775
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	20000	"intercept"	0.593689105
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	25000	"slope"	0.05412605408
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	25000	"intercept"	0.593717985
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	30000	"slope"	0.0225505115
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	30000	"intercept"	0.59687965
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	35000	"slope"	0.00367963455
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	35000	"intercept"	0.62869485
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	40000	"slope"	0.02132383145
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	40000	"intercept"	0.603919695
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	45000	"slope"	0.031476119945
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	45000	"intercept"	0.60709923
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	50000	"slope"	0.0200423097975
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	50000	"intercept"	0.610714725
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	55000	"slope"	0.01950785255
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	55000	"intercept"	0.621554615
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	60000	"slope"	0.0269476464
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	60000	"intercept"	0.60656785
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	65000	"slope"	0.02463033255
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	65000	"intercept"	0.62024002
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	70000	"slope"	0.03433531685
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	70000	"intercept"	0.60990712
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	75000	"slope"	-0.03231289427
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	75000	"intercept"	0.64856241
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	80000	"slope"	-0.015920069975
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	80000	"intercept"	0.640281285
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	85000	"slope"	0.02806877885
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	85000	"intercept"	0.597489945
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	90000	"slope"	0.07533853115
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	90000	"intercept"	0.577440135
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	95000	"slope"	0.049711895
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	95000	"intercept"	0.592744895
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	100000	"slope"	0.0232998
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	100000	"intercept"	0.61532058
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	10	"slope"	-0.000201731245
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	10	"intercept"	0.50001531
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	5000	"slope"	0.053853791165
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	5000	"intercept"	0.582191075
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	10000	"slope"	0.07172850149
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	10000	"intercept"	0.57834741
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	15000	"slope"	0.09123716214
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	15000	"intercept"	0.57907254
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"slope"	0.065429513985
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	0.590151615
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	0.04297184077
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	0.598515085
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	-0.032418285715
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	0.6472772
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	-0.034359366735
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	0.647383405
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	-0.04958219675
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	0.6583094
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	45000	"slope"	-0.03120333023
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	45000	"intercept"	0.65164359
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	50000	"slope"	-0.0484361608
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	50000	"intercept"	0.65793798
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	55000	"slope"	-0.06556641354
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	55000	"intercept"	0.66068
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	60000	"slope"	-0.06427939315
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	60000	"intercept"	0.672393975
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	65000	"slope"	-0.064942730005
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	65000	"intercept"	0.6604641
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	70000	"slope"	-0.0552935685
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	70000	"intercept"	0.685128865
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	75000	"slope"	0.0041805039
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	75000	"intercept"	0.6270211
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	80000	"slope"	0.047285266
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	80000	"intercept"	0.59934011
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	85000	"slope"	0.021180261
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	85000	"intercept"	0.61715826
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	90000	"slope"	0.022979761205
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	90000	"intercept"	0.612674955
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	95000	"slope"	0.0942105955
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	95000	"intercept"	0.565084875
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	100000	"slope"	0.0806991935
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	100000	"intercept"	0.573078405
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	10	"slope"	-0.00015793285
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	10	"intercept"	0.499789635
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	5000	"slope"	0.027969966625
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	5000	"intercept"	0.595057585
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	10000	"slope"	0.038884965734
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	10000	"intercept"	0.59420617
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	15000	"slope"	0.0283738468885
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	15000	"intercept"	0.60294346
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	20000	"slope"	0.0122021044
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	20000	"intercept"	0.612858195
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	25000	"slope"	0.045424660405
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	25000	"intercept"	0.60497378
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	30000	"slope"	0.0510098091325
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	30000	"intercept"	0.586630195
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	35000	"slope"	-0.0008481019
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	35000	"intercept"	0.624951745
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	40000	"slope"	0.00332529495
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	40000	"intercept"	0.62533429
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	45000	"slope"	-0.00879985285
