"selfingrate"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Haplotype"	"Param_value"
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl1"	0.0833319
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl2"	0.0406727
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl3"	0.090887
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl4"	-0.00932685
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl5"	0.00610835
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl6"	0.0525892
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl7"	0.0740002
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl8"	0.0598254
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl9"	0.090887
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl10"	0.0603422
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl11"	0.0406727
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl12"	0.0113424
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl13"	-0.0144105
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl14"	0.0032465
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl15"	0.0603422
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl16"	0.0889418
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl17"	0.00610835
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl18"	0.0406869
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl19"	0.0626715
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"slope"	"Hapl20"	0.096106
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl1"	0.475068
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl2"	0.386646
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl3"	0.353857
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl4"	0.650357
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl5"	0.66802
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl6"	0.341826
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl7"	0.434585
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl8"	0.423267
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl9"	0.348524
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl10"	0.381627
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl11"	0.386646
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl12"	0.395357
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl13"	0.64124
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl14"	0.419955
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl15"	0.381627
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl16"	0.480413
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl17"	0.66802
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl18"	0.369216
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl19"	0.40777
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	40000	"intercept"	"Hapl20"	0.447426
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl1"	0.00658824
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl2"	0.0141259
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl3"	0.0704971
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl4"	-0.0218213
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl5"	0.074469
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl6"	-0.0287576
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl7"	-0.0401841
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl8"	0.0699845
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl9"	-0.00480122
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl10"	0.0221944
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl11"	0.0553015
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl12"	0.0818271
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl13"	-0.0993758
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl14"	-0.0165452
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl15"	0.047145
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl16"	-0.0428462
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl17"	0.00468973
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl18"	-0.0142899
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl19"	0.0662217
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"slope"	"Hapl20"	-0.00905515
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl1"	0.506569
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl2"	0.42539
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl3"	0.392558
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl4"	0.493371
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl5"	0.390142
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl6"	0.44964
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl7"	0.478996
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl8"	0.466111
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl9"	0.420559
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl10"	0.644417
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl11"	0.688833
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl12"	0.63576
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl13"	0.479706
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl14"	0.415323
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl15"	0.659837
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl16"	0.473299
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl17"	0.539575
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl18"	0.434848
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl19"	0.675273
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	45000	"intercept"	"Hapl20"	0.459498
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl1"	0.0427369
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl2"	0.0703654
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl3"	0.138069
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl4"	0.152276
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl5"	0.0236996
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl6"	0.0168061
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl7"	-0.0243403
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl8"	0.0483857
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl9"	0.0139799
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl10"	0.174382
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl11"	0.0427369
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl12"	0.0114184
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl13"	0.00679086
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl14"	0.0280632
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl15"	0.0281384
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl16"	0.0703654
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl17"	0.136391
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl18"	-0.0903052
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl19"	0.15818
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"slope"	"Hapl20"	0.0109979
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl1"	0.487709
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl2"	0.397076
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl3"	0.485014
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl4"	0.547194
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl5"	0.507632
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl6"	0.383728
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl7"	0.440439
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl8"	0.419052
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl9"	0.416765
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl10"	0.547518
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl11"	0.487709
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl12"	0.398287
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl13"	0.434033
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl14"	0.42739
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl15"	0.418629
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl16"	0.408529
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl17"	0.479398
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl18"	0.487987
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl19"	0.549765
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	50000	"intercept"	"Hapl20"	0.451431
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl1"	0.132155
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl2"	0.064376
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl3"	0.135994
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl4"	-0.00686556
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl5"	0.0511571
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl6"	0.0226833
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl7"	-0.0767
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl8"	0.0422071
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl9"	-0.0376998
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl10"	0.0331119
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl11"	-0.0292464
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl12"	-0.067352
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl13"	-0.0238122
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl14"	-0.0662132
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl15"	0.077601
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl16"	0.181412
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl17"	0.0352951
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl18"	0.135994
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl19"	0.0516691
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"slope"	"Hapl20"	-0.10102
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl1"	0.54837
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl2"	0.401754
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl3"	0.577337
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl4"	0.433581
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl5"	0.40019
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl6"	0.438944
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl7"	0.525838
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl8"	0.451801
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl9"	0.509966
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl10"	0.42441
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl11"	0.610662
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl12"	0.528108
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl13"	0.456126
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl14"	0.529463
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl15"	0.454429
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl16"	0.548552
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl17"	0.412539
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl18"	0.577337
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl19"	0.421138
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	55000	"intercept"	"Hapl20"	0.528823
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl1"	-0.145602
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl2"	0.147573
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl3"	-0.0469907
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl4"	0.0933651
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl5"	0.19522
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl6"	-0.0964992
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl7"	0.112824
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl8"	0.0265477
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl9"	-0.156092
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl10"	0.0250802
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl11"	0.0107585
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl12"	-0.106905
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl13"	0.00316959
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl14"	-0.108468
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl15"	-0.0401795
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl16"	0.0135792
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl17"	-0.0787651
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl18"	-0.100644
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl19"	0.193057
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"slope"	"Hapl20"	-0.0816595
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"intercept"	"Hapl1"	0.476937
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"intercept"	"Hapl2"	0.446222
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4740476390062057350"	60000	"intercept"	"Hapl3"	0.519696
