"selfingrate"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	70000	"intercept"	0.51856873
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	75000	"slope"	-0.0519502593
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	75000	"intercept"	0.52618788
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	80000	"slope"	-0.0206271123795
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	80000	"intercept"	0.53210969
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	85000	"slope"	0.0255254933086
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	85000	"intercept"	0.47068603
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	90000	"slope"	0.04372294045
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	90000	"intercept"	0.452446575
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	95000	"slope"	0.0906515408
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	95000	"intercept"	0.422326955
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	100000	"slope"	0.102515297585
"0.0"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8234220008688572604"	100000	"intercept"	0.414733715
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	10	"slope"	-3.607325e-05
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	10	"intercept"	0.500001985
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	5000	"slope"	0.03940147429
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	5000	"intercept"	0.596453225
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	10000	"slope"	0.105206489675
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	10000	"intercept"	0.559167305
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	15000	"slope"	0.0718455508
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	15000	"intercept"	0.58369394
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	20000	"slope"	0.028030814778
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	20000	"intercept"	0.60854676
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	25000	"slope"	0.0489886064
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	25000	"intercept"	0.590002205
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	30000	"slope"	0.06874596445
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	30000	"intercept"	0.583620985
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	35000	"slope"	0.06916000625
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	35000	"intercept"	0.57527611
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	40000	"slope"	0.05195022512
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	40000	"intercept"	0.588126145
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	45000	"slope"	0.02735050173
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	45000	"intercept"	0.61971978
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	50000	"slope"	0.06979813745
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	50000	"intercept"	0.590416465
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	55000	"slope"	0.066385912515
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	55000	"intercept"	0.59789164
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	60000	"slope"	0.01322578900165
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	60000	"intercept"	0.632887825
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	65000	"slope"	0.023332888815
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	65000	"intercept"	0.60555412
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	70000	"slope"	0.003816069525
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	70000	"intercept"	0.625833385
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	75000	"slope"	0.02535727513
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	75000	"intercept"	0.61001087
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	80000	"slope"	0.03766254927
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	80000	"intercept"	0.59619929
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	85000	"slope"	0.060004911766
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	85000	"intercept"	0.58920424
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	90000	"slope"	-0.010681532945
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	90000	"intercept"	0.634509715
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	95000	"slope"	0.02411333049495
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	95000	"intercept"	0.61092206
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	100000	"slope"	0.00694720488
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1247006229608704646"	100000	"intercept"	0.61556148
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	10	"slope"	-6.08704145e-05
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	10	"intercept"	0.500034435
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	5000	"slope"	0.04816926945
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	5000	"intercept"	0.597990715
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	10000	"slope"	0.0228599895315
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	10000	"intercept"	0.6115197
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	15000	"slope"	0.013205737885
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	15000	"intercept"	0.61805736
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	20000	"slope"	0.04360853245
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	20000	"intercept"	0.59377735
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	25000	"slope"	0.038457814135
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	25000	"intercept"	0.60636617
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	30000	"slope"	0.0722897693
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	30000	"intercept"	0.569264645
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	35000	"slope"	0.07166265135925
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	35000	"intercept"	0.567577645
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	40000	"slope"	0.04474463214
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	40000	"intercept"	0.59646779
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	45000	"slope"	0.014651871779
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	45000	"intercept"	0.61867442
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	50000	"slope"	-0.022716941335
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	50000	"intercept"	0.631537525
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	55000	"slope"	-0.03093868944
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	55000	"intercept"	0.659107285
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	60000	"slope"	0.0155377892
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	60000	"intercept"	0.61484123
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	65000	"slope"	0.0611145893
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	65000	"intercept"	0.58207661
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	70000	"slope"	0.061972614065
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	70000	"intercept"	0.57560084
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	75000	"slope"	-0.00688958998
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	75000	"intercept"	0.63268086
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	80000	"slope"	-0.06827421285
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	80000	"intercept"	0.67215065
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	85000	"slope"	-0.057659453015
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	85000	"intercept"	0.662946215
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	90000	"slope"	-0.07255608005
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	90000	"intercept"	0.667770275
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	95000	"slope"	-0.062906556325
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	95000	"intercept"	0.6625823
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	100000	"slope"	-0.053087149625
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"4286719408362246449"	100000	"intercept"	0.668655745
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	10	"slope"	-0.00013712043
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	10	"intercept"	0.499999165
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	5000	"slope"	0.055546921
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	5000	"intercept"	0.57843329
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	10000	"slope"	0.081208102235
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	10000	"intercept"	0.570496945
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	15000	"slope"	0.072400846485
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	15000	"intercept"	0.57760333
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	20000	"slope"	0.038490992315
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	20000	"intercept"	0.59852339
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	25000	"slope"	0.0521028525
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	25000	"intercept"	0.601311915
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	30000	"slope"	0.026600291425
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	30000	"intercept"	0.60583556
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	35000	"slope"	-0.005932327405
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	35000	"intercept"	0.63484669
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	40000	"slope"	0.02279486067
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	40000	"intercept"	0.606568845
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	45000	"slope"	0.04582835636
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	45000	"intercept"	0.611836085
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	50000	"slope"	0.022864444811
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	50000	"intercept"	0.615472645
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	55000	"slope"	0.00929364457
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	55000	"intercept"	0.61053333
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	60000	"slope"	0.03590492869
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	60000	"intercept"	0.61834319
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	65000	"slope"	0.018133990165
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	65000	"intercept"	0.617915555
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	70000	"slope"	0.0282409406
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	70000	"intercept"	0.60388718
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	75000	"slope"	-0.0255276517665
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	75000	"intercept"	0.644020385
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	80000	"slope"	-0.021736691905
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	80000	"intercept"	0.6463063
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	85000	"slope"	0.019129594
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	85000	"intercept"	0.599941085
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	90000	"slope"	0.08637514395
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	90000	"intercept"	0.573422755
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	95000	"slope"	0.0547356937
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	95000	"intercept"	0.593074435
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	100000	"slope"	0.02966814819
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"468942497397774256"	100000	"intercept"	0.61742117
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	10	"slope"	3.026174e-05
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	10	"intercept"	0.49999111
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	5000	"slope"	0.05501306005
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	5000	"intercept"	0.583601475
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	10000	"slope"	0.07253764065
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	10000	"intercept"	0.57625695
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	15000	"slope"	0.091972604
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	15000	"intercept"	0.562052665
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"slope"	0.077611964645
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	0.561847375
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	0.03277535155
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	0.60180226
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	-0.035889408455
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	0.65007975
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	-0.0386762982755
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	0.6500707
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	-0.046529368253
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	0.66178298
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	45000	"slope"	-0.035689992105
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	45000	"intercept"	0.64917557
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	50000	"slope"	-0.04699726857245
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	50000	"intercept"	0.65510733
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	55000	"slope"	-0.06224124725
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	55000	"intercept"	0.671113585
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	60000	"slope"	-0.065116961565
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	60000	"intercept"	0.679475655
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	65000	"slope"	-0.07052737472
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	65000	"intercept"	0.656415615
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	70000	"slope"	-0.0650660777
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	70000	"intercept"	0.6780162
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	75000	"slope"	-0.005339308025
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	75000	"intercept"	0.63978149
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	80000	"slope"	0.0446763226
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	80000	"intercept"	0.600958205
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	85000	"slope"	0.030629314266
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	85000	"intercept"	0.61982132
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	90000	"slope"	0.022125363763875
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	90000	"intercept"	0.61157495
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	95000	"slope"	0.09760079475
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	95000	"intercept"	0.568473435
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	100000	"slope"	0.0871006424
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	100000	"intercept"	0.575444185
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	10	"slope"	-1.77864e-05
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	10	"intercept"	0.499931315
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	5000	"slope"	0.025419869034
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	5000	"intercept"	0.59404996
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	10000	"slope"	0.0452528461708
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	10000	"intercept"	0.596434315
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	15000	"slope"	0.025132483005
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	15000	"intercept"	0.608714395
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	20000	"slope"	0.015194449003
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	20000	"intercept"	0.61608495
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	25000	"slope"	0.037479508366
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	25000	"intercept"	0.59841506
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	30000	"slope"	0.0540119961635
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	30000	"intercept"	0.595168835
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	35000	"slope"	-0.004445455755
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	35000	"intercept"	0.626923675
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	40000	"slope"	0.01057027046
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	40000	"intercept"	0.623991115
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	45000	"slope"	0.01357298775
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	45000	"intercept"	0.625756825
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	50000	"slope"	0.0504849124
